BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,empirical_estimate,p_y,p_y_CI_lower,p_y_CI_upper,n_images_by_area,empirical_estimate_p_alop,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,n_children,n_elderly,total_households,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,n_catch_basins,catch_basin_density,cb_days_clogged,has_clogged_cb_complaint,cb_avg_resolution_time,dep_moderate_1_area,dep_moderate_1_frac,dep_moderate_2_area,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,catch_basin_clogged/flooding_311c,manhole_overflow_311c,highway_flooding_311c
Queens,4015100,Astoria (East)-Woodside (North),QN01 Astoria-Queensbridge (CD 1 Equivalent),4401,0.0,0.0023458294451523,2.1350283391406588e-05,0.015571926362896,198,0.0,0.237885324631964,0.0042184783563323,0.9552873841302122,2706,1518,53,771,212,321,292,1252,1142,1167,78542.0,484,920,248,221,42.0,70.0,59.48815826135414,1435761.249592651,0.0,40.0,2.785978519154815e-05,0.0,1,0.0,86015.00437057586,0.05990898862535796,94934.91717109071,0.06612165998910008,36081015100,0,0,1,0,0
Queens,4015200,South Richmond Hill,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),4409,0.0076045627376425,0.039996708653435,0.0056681097008268,0.1115810821640047,789,0.0076045627376425,0.9973875627542282,0.9887215404692016,1.0,2670,43,425,589,687,623,468,746,656,705,79626.0,561,182,122,81,21.0,54.0,45.89083187609293,2001449.387234096,0.0,75.0,3.747284366938016e-05,15.0,1,7.5,62219.563810866166,0.031087253171488152,92253.302148129,0.046093247591745753,36081015200,1,1,0,0,0
Queens,4015300,Astoria (East)-Woodside (North),QN01 Astoria-Queensbridge (CD 1 Equivalent),4401,0.0,0.000898304780619,3.655865274960475e-06,0.0062447359918941,200,0.0,0.110486048201567,0.000730907148668,0.7143143280098742,1834,1148,28,269,265,147,286,835,771,664,85188.0,411,415,415,95,28.0,71.0,55.02787110568112,1309391.02147056,0.0,35.0,2.6729983195311632e-05,0.0,1,0.0,10593.48555281683,0.008090391165902011,35243.637760538404,0.026916052716595487,36081015300,0,0,2,0,0
Queens,4015400,South Richmond Hill,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),4409,0.0,0.0020848096432434,1.5580252991857623e-05,0.0137442959583975,120,0.0,0.1507939570829065,0.0018678982262395,0.810004481152956,2016,108,223,184,755,374,236,507,432,458,80469.0,584,148,137,88,40.0,57.0,49.66567699635059,1617854.9890593698,0.0,62.0,3.8322346822966596e-05,0.0,1,0.0,9226.303810910977,0.005702800234448207,12358.213385922238,0.007638640959476457,36081015400,0,0,0,0,0
Queens,4015600,South Richmond Hill,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),4409,0.0,0.0043255384536092,6.757709485809186e-05,0.0254983667343428,209,0.0,0.3792676947928263,0.0140248130471543,0.995475636968808,3267,60,511,427,1355,585,500,838,800,800,79539.0,712,333,320,59,40.0,54.0,46.47054907008744,2253100.2841866273,0.0,55.0,2.4410808691480454e-05,2.0,1,2.0,19086.37209565585,0.008471159597117561,24271.33197726628,0.010772415301535622,36081015600,0,0,0,0,0
Queens,4015700,Astoria (East)-Woodside (North),QN01 Astoria-Queensbridge (CD 1 Equivalent),4401,0.0,0.0003140524312698,3.146168166238833e-06,0.002073997960666,322,0.0,0.0767655989091417,0.0010125547632936,0.4875339611396392,1786,521,23,773,423,199,133,857,784,815,70353.0,273,531,265,117,31.0,52.0,40.141607000795545,1383062.0065457586,0.0,41.0,2.9644368658784e-05,0.0,0,0.0,13087.68026948849,0.00946282972675635,14655.82220220202,0.010596648691699228,36081015700,0,0,0,0,0
Queens,4015801,South Ozone Park,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),4410,0.0,0.0029085475838477,7.8583225979172e-05,0.01495968432949,693,0.0,0.5927691928413799,0.0530039107424612,0.9999709178781496,3628,20,294,171,1704,663,518,1049,927,997,97047.0,533,507,359,180,19.0,52.0,41.74590931801149,3201806.5013451255,0.0,104.0,3.248166307248988e-05,24.0,1,3.0,9429.872654040902,0.0029451725612023322,9429.872654040902,0.0029451725612023322,36081015801,1,0,0,0,0
Queens,4015802,South Ozone Park,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),4410,0.0,0.0021027746207827,1.984792333387441e-05,0.0134272102888699,164,0.0,0.1961665331254076,0.0032497996627736,0.8910623883444863,5263,109,562,1359,1090,1046,1002,1198,1096,1039,102838.0,1110,530,73,47,37.0,50.0,44.8021552730791,2997106.664055787,0.0,109.0,3.6368408674684095e-05,8.0,1,1.1428571428571428,10074.140992503566,0.0033612887767133703,12711.222084589446,0.0042411643993304484,36081015802,1,0,2,0,0
Queens,4016100,Astoria (East)-Woodside (North),QN01 Astoria-Queensbridge (CD 1 Equivalent),4401,0.0,0.0006992048227543,1.4330139151281625e-06,0.0055273400377599,333,0.0,0.1272508400595969,0.0004770801367045,0.8420868178155698,2253,855,55,846,444,443,308,818,814,793,95066.0,456,337,240,125,38.0,52.0,44.6117494600432,1157640.8137204964,0.0,39.0,3.3689206131787484e-05,0.0,0,0.0,30084.47162924656,0.025987742720092303,50558.187011453185,0.043673466253289925,36081016100,0,0,0,0,0
Queens,4016400,South Ozone Park,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),4410,0.0,0.0020970703927678,8.940604700653953e-06,0.0154840514889799,116,0.0,0.1400579443974781,0.0010365771637557,0.836378760061119,3281,2,558,849,1086,472,554,910,748,751,82273.0,1008,306,148,9,34.0,48.0,41.250434455873375,2129309.5106543554,0.0,79.0,3.710122910958239e-05,3.0,1,1.5,24121.803807957258,0.011328462906524292,30746.390181922066,0.014439605904203862,36081016400,0,0,0,0,0
