BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,empirical_estimate_ct,p_y,p_y_CI_lower,p_y_CI_upper,empirical_estimate_p_alop,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,n_children,n_elderly,total_households,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,dep_moderate_1_area,dep_moderate_1_frac,dep_moderate_2_area,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,catch_basin_clogged/flooding_311c,manhole_overflow_311c,highway_flooding_311c
Manhattan,1000100,The Battery-Governors Island-Ellis Island-Liberty Island,MN01 Financial District-Tribeca (CD 1 Equivalent),4121,,0.04920984177858,1.266142994e-315,0.9999999883371204,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0.0,19.0,8.157155256591082,1842846.6205119742,0.0,0.0,0.0,0.0,0.0,36061000100,0,0,0,0,0
Manhattan,1000201,Chinatown-Two Bridges,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,0.0,0.0014871307676869,9.294527716551522e-06,0.0099552152263915,0.0,0.2525436242324384,0.0032014912269305,0.968310166200778,2666,238,216,1747,400,1180,328,878,726,740,45582,324,120,130,155,5.0,37.0,20.22099958864665,972312.5228759922,0.0,0.0,0.0,0.0,0.0,36061000201,0,0,0,0,0
Manhattan,1000600,Chinatown-Two Bridges,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,0.0022026431718061,0.0074056872632329,0.0003812739391742,0.0262524071676875,0.0022026431718061,1.0,1.0,1.0,10751,859,654,3301,5567,1292,3340,5191,3792,3773,25655,2074,1559,268,1777,0.0,41.0,17.414627536007433,2582706.1734739183,0.0,22123.7754654228,0.008566121726369204,28743.307693393675,0.011129143527283995,36061000600,0,1,0,0,0
Manhattan,1001401,Lower East Side,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,0.0,0.001276982188287,1.2830352348649609e-05,0.0083477705392588,0.0,0.2013243030431657,0.0033687174112041,0.8897140325329017,3165,2224,85,314,251,393,1136,1648,1300,1287,89873,310,867,863,111,24.0,43.0,34.84834029020075,1006116.9800693684,0.0,0.0,0.0,0.0,0.0,36061001401,1,0,0,0,0
Manhattan,1001402,Lower East Side,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,0.0,0.0007255121286482,1.198933804175534e-05,0.004108850672801,0.0,0.2809277963376958,0.0084882401719723,0.9464645411553804,3286,881,250,860,1099,229,858,1733,1335,1452,46615,550,896,300,545,13.0,42.0,27.555401549123523,1226206.729536266,0.0,3811.6326496919487,0.003108474744004589,7439.195281827488,0.006066836123661534,36061001402,0,0,0,0,0
Manhattan,1001800,Lower East Side,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,0.0,0.0004756903889596,7.298555943174229e-06,0.002684234506184,0.0,0.3755907195273704,0.0129866969711066,0.9918840802440404,6948,2137,405,1057,3148,393,1437,3075,2521,2647,74485,673,2212,502,555,8.0,45.0,36.39489702326357,2399277.8081235765,0.0,0.0,0.0,0.0,0.0,36061001800,0,0,0,0,0
Manhattan,1002201,Lower East Side,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,0.0,0.0008035461820448,1.4665290606420744e-05,0.0048354221876067,0.0,0.2132901157623085,0.0061696868501045,0.870684170961918,6748,1967,1306,2478,880,990,1297,3022,2054,2656,35700,1397,1007,700,413,9.0,28.0,17.290040802252744,1740174.560339333,0.0,14976.604512296803,0.008606380562980057,16900.033062507904,0.009711688383269095,36061002201,1,0,0,0,0
Manhattan,1002601,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,0.0,0.0009395987518819,1.1256135899353349e-05,0.0061283973236993,0.0,0.1109956127816826,0.001844313836209,0.6351063107255545,4592,998,710,1984,758,588,449,1969,1570,1793,35625,829,658,389,190,2.0,20.0,12.164388363126534,1141217.9761376097,1.0,13959.509600230944,0.012232115066637968,14519.520872738247,0.01272282874642299,36061002601,1,0,0,0,0
Manhattan,1002602,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,0.0,0.0009211267594843,4.1165274045851805e-06,0.0063511633029841,0.0,0.0730442726711006,0.0004527164394913,0.5038395666569201,3632,2086,196,724,392,231,440,1846,1620,1633,71907,361,931,897,65,2.0,15.0,8.427072120559743,1114857.5564801195,0.0,85282.78507501022,0.07649657535108703,120085.37997709625,0.10771365299459013,36061002602,0,0,0,0,0
Manhattan,1002800,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,0.0,0.0007813982106224,2.784859221162544e-06,0.0058407885204476,0.0,0.1329145414961839,0.0007905884402301,0.8105532122668225,6364,1893,300,2245,1357,712,1329,3129,2499,2748,52305,757,1732,917,518,2.0,18.0,8.193899782135077,1973679.2442364937,0.0,108231.68966424938,0.054837527415007185,130798.89706598305,0.06627160793626416,36061002800,0,0,0,0,0
Manhattan,1003100,Tribeca-Civic Center,MN01 Financial District-Tribeca (CD 1 Equivalent),4121,0.0,0.0007471825170196,2.6549158529722105e-05,0.0036708728036045,0.0,0.4445562449476344,0.0336177023067497,0.9912332007837472,2667,1197,312,424,704,133,150,730,658,660,190769,173,557,317,56,8.0,47.0,26.150869880391447,2207103.438743318,1.0,83460.46805654805,0.03781447964399386,126091.55235512773,0.057129878981531476,36061003100,0,0,0,0,0
Manhattan,1003200,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,0.0,0.0004417383400358,8.156131887172686e-06,0.0026264702322132,0.0,0.1850615688891711,0.0051820040512386,0.8127409298009032,7523,5513,207,789,581,529,1547,4600,4208,4314,88070,359,3771,1388,273,7.0,32.0,19.000513786607296,2335527.5405055364,0.0,34805.15699822344,0.014902481942340829,35028.897837597804,0.014998280786710666,36061003200,0,0,0,0,0
Manhattan,1003300,Tribeca-Civic Center,MN01 Financial District-Tribeca (CD 1 Equivalent),4121,0.0008752735229759,0.0009154461761278,6.787540529209173e-06,0.0052771973634209,0.0008752735229759,0.5333841000218222,0.0153899285564442,0.999994386422284,5787,4363,71,414,482,1163,599,2605,2531,2568,250001,59,2443,1676,17,0.0,37.0,13.708565525865115,3677729.064998742,0.0,46313.79318764428,0.012593041077554233,49123.01896159929,0.013356889018581387,36061003300,0,1,1,1,0
Manhattan,1003400,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,0.0,0.0004406010148063,3.287925730322547e-06,0.0029210550377836,0.0,0.180539108989498,0.0022267344491387,0.8623956460108921,6647,4167,262,1057,748,288,637,3748,3554,3684,109148,268,2280,1674,175,5.0,26.0,15.452683040391108,1718452.26178364,0.0,19998.96372005195,0.011637776716179679,20942.232717651754,0.012186682856069043,36061003400,0,0,0,0,0
Manhattan,1003601,Lower East Side,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,0.0,0.0004912551413038,4.843708528844822e-06,0.003109835562802,0.0,0.1982508964533364,0.0032352042648106,0.8755338751124032,2942,866,136,1102,708,259,613,1454,1216,1158,55714,367,786,314,305,30.0,47.0,39.952059855902455,1082296.5912822378,0.0,0.0,0.0,0.0,0.0,36061003601,0,0,0,0,0
Manhattan,1003602,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,0.0014492753623188,0.0006078083546747,4.98235516987375e-06,0.0043052296897092,0.0014492753623188,0.2127980999845124,0.0034319310471737,0.9490556510931518,3409,2105,390,383,448,219,579,1467,1360,1432,144464,364,1071,543,44,24.0,46.0,37.45483870967742,961070.878080081,0.0,0.0,0.0,0.0,0.0,36061003602,0,0,0,0,0
Manhattan,1003700,SoHo-Little Italy-Hudson Square,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,0.0003421142661648,0.0004434730142577,5.662603648173613e-06,0.0024936335444403,0.0003421142661648,0.463442192302454,0.0164156083165135,0.9993231043468668,3380,2283,38,320,610,439,655,1830,1761,1636,246250,92,1418,1128,10,0.0,27.0,12.853301921161927,4116365.9163127127,1.0,30443.20542024919,0.007395650930741133,56779.9701126656,0.013793713014592002,36061003700,0,1,0,0,0
Manhattan,1003900,Tribeca-Civic Center,MN01 Financial District-Tribeca (CD 1 Equivalent),4121,0.0022241992882562,0.0028441099000973,4.814782999619675e-06,0.0125030570113267,0.0022241992882562,0.7300483705901114,0.0107652931955668,0.9999999999994796,6935,3931,131,910,1628,1293,1566,3092,2956,2905,190588,735,2256,1608,398,0.0,20.0,10.56351006918186,3571007.661198279,0.0,0.0,0.0,0.0,0.0,36061003900,0,0,0,0,0
Manhattan,1004001,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,0.0,0.000422726604539,2.4997429237831657e-06,0.0030359845506066,0.0,0.1758728247837594,0.0018206554615123,0.8910209029844267,3035,2076,46,483,197,21,500,1959,1865,1911,122383,315,1071,748,29,16.0,33.0,24.204762383201047,995026.5286562181,0.0,0.0,0.0,0.0,0.0,36061004001,0,0,0,0,0
Manhattan,1004002,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,0.0,0.000364222770504,3.0041260987441343e-06,0.0024218459059871,0.0,0.1093891483042632,0.0012909421791132,0.6474831371407467,6067,3380,354,735,1076,390,326,2019,1848,2019,153838,171,1884,1140,167,21.0,41.0,31.4652584173279,932611.3530137362,0.0,0.0,0.0,0.0,0.0,36061004002,0,0,0,0,0
Manhattan,1004100,SoHo-Little Italy-Hudson Square,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,0.0010548523206751,0.0009411292081124,1.3188001572550295e-05,0.0057627049929518,0.0010548523206751,0.3686848423363231,0.0124244787649849,0.9958258556906197,7051,3495,90,437,2813,730,982,3263,2735,2796,100096,530,2045,1241,936,14.0,47.0,31.18631307979989,2058612.586599987,0.0,3089.3545712364953,0.0015006974072469294,3089.3545712364953,0.0015006974072469294,36061004100,0,0,0,0,0
Manhattan,1004300,SoHo-Little Italy-Hudson Square,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,0.0,0.0004062033575421,5.25404002114711e-06,0.0024878718766504,0.0,0.2155330357804966,0.0046704214607297,0.8913317709863654,3494,1951,32,750,574,69,715,2292,2141,1972,97133,169,1465,670,227,18.0,51.0,39.55210214886328,1605585.6394351653,0.0,0.0,0.0,0.0,0.0,36061004300,0,0,0,0,0
Manhattan,1004500,SoHo-Little Italy-Hudson Square,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,0.0,0.0006412340399854,1.0706888099018771e-05,0.003804890083533,0.0,0.2668164554232624,0.0078918342709877,0.9404529689550788,1226,860,27,80,209,206,243,490,476,462,158393,92,357,257,22,6.0,39.0,21.15227976980965,1129524.7856173085,0.0,35793.087945436164,0.031688625518628624,36409.591248561126,0.03223443319896919,36061004500,0,0,0,0,0
Manhattan,1005200,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,0.0,0.0003324886321805,4.100925288407968e-06,0.0020655831133018,0.0,0.1801147829131303,0.0035328505227867,0.8321092512372664,3128,1959,133,279,504,352,378,1207,1146,1148,193958,76,687,935,34,30.0,50.0,39.68740357064139,1815481.9028840975,0.0,0.0,0.0,0.0,0.0,36061005200,0,0,0,0,0
Manhattan,1005400,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,0.0,0.0003276810727115,6.013507314852489e-06,0.0018733596376307,0.0,0.2546349317032708,0.0080018830385686,0.9183370548267972,4713,3259,107,434,756,500,958,2745,2639,2662,152018,131,1704,1928,24,24.0,42.0,32.83907156673114,1809256.369751696,0.0,26724.33567565597,0.014770894894969275,28174.530754213716,0.015572436955455028,36061005400,0,1,0,0,0
Manhattan,1005501,Greenwich Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,0.0,0.0003803376237587,2.469678481509497e-06,0.0024888627741606,0.0,0.1555483378006654,0.0016114023347144,0.8035314848867108,4987,2696,274,433,1367,579,661,1916,1832,1843,190408,207,1118,1881,70,15.0,42.0,33.29574833744302,1338497.2943803726,0.0,0.0,0.0,0.0,0.0,36061005501,0,0,0,0,0
Manhattan,1005502,Greenwich Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,0.0,0.000293971624662,4.669765318480792e-06,0.0017512070523014,0.0,0.2206616922059096,0.0059037800430293,0.8916595958292547,1918,1214,53,252,354,165,293,1117,1064,1117,138854,169,712,435,158,25.0,48.0,41.44300538975143,1243017.7169400342,0.0,0.0,0.0,0.0,0.0,36061005502,0,0,0,0,0
Manhattan,1005800,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,0.0,0.0003463230755314,5.461066398590774e-06,0.0019586972402984,0.0,0.278571747262321,0.0079143883021946,0.9423116010977282,4237,2169,325,523,938,519,240,2371,2200,2236,186191,63,1827,1272,153,27.0,46.0,37.29902117246515,1879680.1279966438,0.0,0.0,0.0,0.0,0.0,36061005800,0,0,0,0,0
Manhattan,1006300,Greenwich Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,0.0,0.0003348528459553,6.249995375436676e-06,0.0019692818441189,0.0,0.2359949871987912,0.0072858460362016,0.900373914892203,5799,4799,75,421,330,441,1421,3327,3153,2966,172687,191,1953,2106,19,10.0,36.0,23.69899927030126,1918266.231984718,0.0,9326.25738026348,0.004861815958994465,17265.40973448576,0.009000528418113395,36061006300,0,0,0,0,0
Manhattan,1006500,Greenwich Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,0.0,0.0003250918650516,5.553786742865819e-06,0.0019715064278432,0.0,0.2232183374719521,0.0062947774139974,0.8939468878676071,6088,4724,208,441,614,258,714,3041,2880,2896,118698,150,2344,1527,0,0.0,36.0,22.749377018920168,2167367.9678975106,0.0,7834.989218960144,0.003614978783026215,36763.95551903427,0.016962489094409623,36061006500,0,0,1,0,0
Manhattan,1006700,West Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,0.0,0.0004167339116811,6.4218600248826085e-06,0.0024130731821656,0.0,0.2628189565731522,0.0071858295303822,0.933672848445905,5020,3855,164,528,291,56,1081,3268,2957,2959,120964,379,2673,1189,61,1.0,24.0,15.72553778268064,1812883.7357503145,0.0,38337.69310187659,0.021147353437979532,40609.32191636777,0.022400400596875796,36061006700,0,0,0,0,0
Manhattan,1006800,Gramercy,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,0.0,0.0003678429267114,6.30888632672167e-06,0.0021550282872277,0.0,0.2424967754745447,0.007053598557043,0.9111273441453936,7265,4487,735,740,1011,513,850,3453,3223,3250,146051,400,2131,1705,124,14.0,42.0,28.95436148684631,1877721.673587501,0.0,0.0,0.0,0.0,0.0,36061006800,1,0,0,0,0
Manhattan,1007001,Murray Hill-Kips Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,0.0,0.0018832762177426,1.2443339173216486e-05,0.0123067016521261,0.0,0.2469066584764421,0.0031680423604379,0.9574756882395312,3928,3264,70,79,339,536,612,2098,1803,1990,153902,58,1380,1251,17,7.0,38.0,23.189083014576656,967528.4441107735,0.0,0.0,0.0,0.0,0.0,36061007001,0,0,0,0,0
Manhattan,1007002,Murray Hill-Kips Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,0.0011600928074245,0.0011143041273338,6.32080786809553e-06,0.0072321237276534,0.0011600928074245,0.3604115382208956,0.0054337371553991,0.9980825187219048,3657,2129,267,412,717,246,320,2227,2143,2143,143183,130,1230,1053,175,12.0,40.0,26.708837900998518,941181.6365326406,0.0,0.0,0.0,0.0,0.0,36061007002,0,0,0,0,0
Manhattan,1007100,West Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,0.0,0.0005246287978431,5.849564679220709e-06,0.003328626220058,0.0,0.2563979238716971,0.0052507897656036,0.9502507732175294,4995,3597,262,554,488,431,664,2646,2595,2527,173615,203,1867,1725,33,8.0,31.0,21.391907123534715,1774265.0398421106,1.0,22679.788268011453,0.01278263830866537,68438.11917799286,0.03857265833524121,36061007100,0,0,0,0,0
Manhattan,1007200,Murray Hill-Kips Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,0.0,0.0004555094161499,8.439802621631353e-06,0.0025773219436147,0.0,0.3285802557741646,0.0117879440339688,0.9733725228144232,7035,4581,229,365,1382,484,722,4179,4032,4064,139577,57,2637,2490,121,16.0,70.0,35.13684546955734,1877429.5341260678,0.0,0.0,0.0,0.0,0.0,36061007200,1,0,0,0,0
Manhattan,1007300,West Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,0.0009587727708533,0.000702773236401,1.1704970828198675e-05,0.0040937634742182,0.0009587727708533,0.3515343287181937,0.0121341363843548,0.9861373732447544,5683,4254,155,838,354,400,497,3548,3490,3427,146964,199,2444,1554,18,12.0,29.0,22.329284067262808,1778588.6737460638,0.0,0.0,0.0,0.0,0.0,36061007300,0,0,0,0,0
Manhattan,1007600,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,0.0,0.0004505681769275,6.169268826806425e-06,0.0026280486200526,0.0,0.2574565923994212,0.0063342202006385,0.9334933435056866,2442,1045,84,326,854,214,206,1386,1259,1328,127308,191,838,591,159,35.0,62.0,44.71547536433032,1873518.8826681962,0.0,0.0,0.0,0.0,0.0,36061007600,0,0,0,0,0
Manhattan,1007700,West Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,0.0030581039755351,0.0026878623422303,1.6381715577899955e-05,0.0143720799126988,0.0030581039755351,0.5788272325556931,0.0159421515584347,0.999999320088921,5706,4612,36,378,167,411,867,3372,3350,3300,161094,78,2247,1943,0,8.0,31.0,20.679736186123804,1924996.6116741423,0.0,21528.15596072097,0.011183477326746169,21528.15596072097,0.011183477326746169,36061007700,0,0,0,0,0
Manhattan,1007800,Murray Hill-Kips Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,0.0013152126260412,0.0017327110653635,2.062666772496925e-05,0.0081985577545984,0.0013152126260412,0.7069398900506878,0.0459602237667182,0.9999999930044516,9023,4284,115,1878,2167,909,1126,4821,4419,4503,149915,359,3381,2975,223,0.0,39.0,20.48870529177996,1912110.6491429375,0.0,0.0,0.0,0.0,0.0,36061007800,0,0,0,0,0
Manhattan,1008000,Murray Hill-Kips Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,0.0,0.0004715703356871,1.0634741794079148e-05,0.0024268777804915,0.0,0.434393591782598,0.0222519241391725,0.9941511655219788,5137,3355,316,483,877,545,906,2887,2753,2651,163454,117,1918,1546,0,26.0,79.0,51.62013791617282,1855977.4283657037,0.0,0.0,0.0,0.0,0.0,36061008000,0,0,0,0,0
Manhattan,1008100,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,0.000870322019147,0.0007800834902721,6.791130757011395e-06,0.0049766272651931,0.000870322019147,0.3636356651402123,0.0077726710809779,0.9967607705488796,6639,4916,133,916,471,735,1179,3998,3821,3662,156265,290,2292,2442,109,11.0,33.0,24.643531105069567,1875913.236351186,0.0,107228.86584774316,0.05716088770518652,119098.37310850194,0.06348820979597042,36061008100,0,0,0,0,0
Manhattan,1008200,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,0.0021563342318059,0.0005777305702443,8.995666319381186e-06,0.0033145279909867,0.0021563342318059,0.4244940080575948,0.0165485787087245,0.9978849177439212,3551,1521,212,757,580,667,408,1850,1794,1798,222273,217,1047,1042,56,51.0,82.0,73.11797026502909,1856720.1502705729,0.0,0.0,0.0,0.0,0.0,36061008200,0,0,0,0,0
Manhattan,1008300,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,0.0,0.0011399448342439,1.7832374467833218e-05,0.0063300699142026,0.0,0.4126613112031356,0.0156930181693529,0.9964207987610534,3798,1447,304,1187,489,235,799,2171,1885,1888,70986,414,1593,419,283,3.0,23.0,14.35799701046338,1873012.292100404,0.0,72722.89076679428,0.03882670235187967,85319.28548057811,0.04555190899729798,36061008300,0,0,0,0,0
Manhattan,1008400,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,0.0,0.0004729138653546,8.732687721793459e-06,0.002736831805477,0.0,0.3304926012036017,0.0121600111088464,0.9784968921691056,1590,795,54,111,542,119,258,813,778,804,250001,98,540,610,34,46.0,84.0,64.59928069139514,1862742.5306612046,0.0,0.0,0.0,0.0,0.0,36061008400,0,1,0,0,0
Manhattan,1008700,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,0.0022246941045606,0.000795187774964,6.590046816687626e-06,0.0054117687542601,0.0022246941045606,0.3107903021668868,0.0059069565320273,0.9923907573298346,6133,4109,435,684,710,584,417,3597,3538,3491,136620,398,2484,1870,112,14.0,36.0,24.89134097035041,1780834.765625205,0.0,117582.984401777,0.06602689181019927,125032.39960578475,0.07020999478404114,36061008700,0,0,1,0,0
Manhattan,1008900,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,0.0,0.0007494343803192,7.2716088963515314e-06,0.0046765096865993,0.0,0.3135344194008664,0.0064508587406293,0.98457639348792,6314,3962,198,1516,465,666,955,3201,2986,2862,95355,300,1740,1601,152,4.0,23.0,14.221530348928532,1782674.7520312201,0.0,28721.230024956727,0.016111312505116878,33272.77613530487,0.018664524247843366,36061008900,0,0,0,0,0
Manhattan,1009100,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,0.0,0.0004735409604023,6.193675465911686e-06,0.0027728569793068,0.0,0.3321413668602112,0.008989755130398,0.9825504415647608,6654,4262,697,677,711,592,694,3661,3469,3448,188867,198,2203,2239,41,17.0,41.0,28.486350425576084,1927040.8838055693,0.0,0.0,0.0,0.0,0.0,36061009100,0,0,0,0,0
Manhattan,1009200,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,0.0,0.000639646287121,1.315338648528642e-05,0.0034958574224719,0.0,0.435589330913378,0.0214822809298405,0.9969167531543156,1436,833,23,46,476,111,280,903,880,865,166734,35,561,582,29,26.0,78.0,48.79075804776739,2118431.676695362,0.0,13888.037391207346,0.006555810859509015,17464.49176682554,0.008244066570071873,36061009200,0,0,1,0,0
Manhattan,1009300,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,0.0,0.000861235864391,1.3871280892836992e-05,0.0046312389233834,0.0,0.3965261708326986,0.0143226726856077,0.9919948943678526,9632,5991,577,1934,428,1175,2186,5523,5129,4773,94441,761,2392,2797,209,4.0,27.0,16.05482433412789,1929423.3332740027,0.0,0.0,0.0,0.0,0.0,36061009300,0,0,0,0,0
Manhattan,1009400,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,0.0032658393207054,0.0033640392927815,1.7691460088722404e-05,0.0155854470423938,0.0032658393207054,0.709145829970095,0.0267223325029025,0.9999999999640612,89,40,0,5,4,0,0,36,36,36,171875,4,23,9,0,53.0,72.0,60.92123162881088,1646379.8581994788,0.0,17446.87999872721,0.010597117009076838,22047.180509333226,0.013391308451407175,36061009400,0,0,0,0,0
Manhattan,1009500,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,0.0008756567425569,0.0008214629755528,7.745526211966185e-06,0.0049736051453556,0.0008756567425569,0.3766463824386463,0.0088064194811626,0.996633984772758,3217,2222,196,291,443,280,328,1342,1299,1286,176944,120,894,743,0,19.0,44.0,32.281702311514366,1851171.9767305248,0.0,10232.260713193382,0.005527450092057488,10232.260713193382,0.005527450092057488,36061009500,0,0,0,0,0
Manhattan,1009600,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,0.0,0.0006247625894466,1.3502981645640282e-05,0.0034510886274074,0.0,0.3437256066264487,0.0147436127866773,0.9776909555810748,310,112,34,40,114,0,40,169,154,147,-666666666,17,92,59,46,9.0,72.0,62.10225165562914,1887289.127781741,0.0,0.0,0.0,0.0,0.0,36061009600,0,0,1,0,0
Manhattan,1009700,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,0.0010152284263959,0.0013939437805806,1.8215240169372807e-05,0.0080734900190912,0.0010152284263959,0.4727179213873028,0.0177821725136827,0.9996593524768344,4565,1891,231,1539,759,354,1666,2714,2378,2161,67218,471,1320,944,258,10.0,41.0,23.37363582603086,1860581.8255875297,0.0,9853.944091912334,0.005296162714478134,9853.944091912334,0.005296162714478134,36061009700,0,0,0,0,0
Manhattan,1009902,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,0.0057803468208092,0.0120470769790101,5.975860865038798e-05,0.0397690026209459,0.0057803468208092,0.9020529251626888,0.0503793985406622,0.9999999999999994,3057,1611,165,491,739,395,159,2011,1841,1976,148706,161,1236,601,115,0.0,19.0,9.347531509988542,2006895.6315710177,0.0,219774.8063032448,0.10950983341929094,356170.34041596367,0.17747327504876276,36061009902,0,0,0,0,0
Manhattan,1010000,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,0.0007072135785007,0.0013122439903562,2.3350077807932116e-05,0.0067967201229188,0.0007072135785007,0.563312492553764,0.0324782710783447,0.9999351457279442,1636,869,32,337,290,57,286,1091,1045,1045,103417,81,791,516,46,26.0,62.0,42.862043010752686,1859881.7362617173,0.0,0.0,0.0,0.0,0.0,36061010000,0,0,0,0,0
Manhattan,1010100,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,0.0021231422505307,0.0017565250017597,8.192978761784794e-06,0.0111968969921753,0.0021231422505307,0.4526848354940892,0.0076881117258524,0.9999752570613712,1824,609,268,319,591,67,79,1043,1033,987,97242,159,617,390,96,4.0,47.0,36.44806258920548,1891378.7302129925,0.0,49171.802397972606,0.025997861566538424,49394.177842533245,0.026115434763808967,36061010100,0,0,0,0,0
Manhattan,1010200,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,0.0007930214115781,0.0011891258664564,1.985499505219026e-05,0.0066573517636812,0.0007930214115781,0.5004937447671336,0.0247265612581663,0.9997802412925492,243,199,8,8,8,32,142,160,160,160,91157,19,68,111,0,38.0,80.0,59.75490459553883,1860993.4207766908,0.0,0.0,0.0,0.0,0.0,36061010200,0,0,0,0,0
Manhattan,1010400,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,0.0,0.000892343115452,1.7320628864398618e-05,0.004640602715499,0.0,0.431894564098102,0.0193821826849671,0.994784322010755,741,495,15,54,152,13,220,502,488,466,181333,38,417,239,8,51.0,74.0,64.00992329560692,1864601.1025514032,0.0,0.0,0.0,0.0,0.0,36061010400,0,0,0,0,0
Manhattan,1010801,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,0.00390625,0.0031516736408082,1.5176419698137846e-05,0.0212452253247271,0.00390625,0.318518620186663,0.0038776553266045,0.995902520493909,3164,2214,148,164,413,269,691,1731,1633,1610,169293,77,1075,1145,47,24.0,53.0,40.050969601677146,763140.9382918634,0.0,0.0,0.0,0.0,0.0,36061010801,0,0,0,0,0
