tract_id,empirical_estimate,p_y,p_y_CI_lower,p_y_CI_upper,n_images_by_area
36061016400.0,0.0,0.0017746708333870114,2.1200454274990177e-05,0.010512982403366298,448
36061016500.0,0.0,0.0013811248449594274,1.7680737178867364e-05,0.007736876187275568,817
36061016600.0,0.0030120481927710845,0.0036056077120565893,4.093503334062569e-05,0.020503089328487375,332
36061016900.0,0.0,0.0014682245532432509,1.5792049358923707e-05,0.008154370642866253,666
36061017000.0,0.0,0.0021590590144023297,2.0979486298679463e-05,0.012829149252457445,397
36061017100.0,0.0,0.001433534988307667,9.189563375434602e-06,0.009325228688246057,539
36061017200.0,0.0,0.00206240035332478,4.6134209904688766e-05,0.0110694039613471,270
36061017300.0,0.0,0.0017913426623316706,1.7641524647428298e-05,0.011080624725776034,481
36061017401.0,0.0,0.0025091081040527615,3.54555448350828e-05,0.01464433288528466,302
36061017402.0,0.0,0.002621728705616028,2.770881727017926e-05,0.016846033288060294,149
36061017500.0,0.004048582995951417,0.0069830176864786216,1.2778712943612137e-05,0.03444012606715908,494
36061017700.0,0.002145922746781116,0.003494129296977837,2.158518908798868e-05,0.019750695699900518,466
36061018000.0,0.002044989775051125,0.005852025704637381,0.00023642311430841807,0.026330266475476975,489
36061018100.0,0.0,0.0013867673633062496,1.2798296123187222e-05,0.008640264824985505,518
36061018400.0,0.0,0.0012462606176097913,2.4201138925939926e-05,0.007092325342677879,523
36061018600.0,0.006944444444444444,0.002102621243129398,2.2708485071977387e-05,0.013719723436339207,144
36061018700.0,0.0,0.0009614422838747316,5.037353612823931e-06,0.006482197096997099,586
36061019300.0,0.0,0.001024788974369008,1.700867839636783e-05,0.0059842850132179,609
36061019600.0,0.0,0.0016385802285400774,3.614721224319799e-05,0.008801673209649884,554
36061019702.0,0.0,0.0017489106818493025,1.5525520624072392e-05,0.011202525998438248,214
36061019900.0,0.0,0.001580921251164389,1.575394573812948e-05,0.00954715521744685,368
36061020500.0,0.004166666666666667,0.013273379461781776,0.00043434798940361245,0.048573002820620007,480
36061020600.0,0.0,0.0017939626151521981,3.026030481059752e-05,0.010232221978160266,375
36061020701.0,0.0,0.0018699977227298735,1.042332476176345e-05,0.01287972963478445,86
36061020800.0,0.004901960784313725,0.0030033939681528717,2.4523548890010377e-05,0.020185358388318916,204
36061021303.0,0.0,0.0010575747296625124,1.1467203418009476e-05,0.006651716543404567,184
36061021500.0,0.0,0.0011698109742000167,1.4215959128195645e-05,0.007489075036639011,106
36061021600.0,0.0,0.001402693511991815,2.1180760319242685e-05,0.008522379964521523,331
36061021703.0,0.0,0.0009823671560020974,2.1694402350444407e-05,0.005524469747217166,138
36061021800.0,0.0,0.0010483740529511002,1.4491110704359346e-05,0.0064370893310640755,434
36061022000.0,0.0,0.0011641881868638068,8.356268049186875e-06,0.008043998154786243,312
36061022102.0,0.0,0.0013017079494104596,1.2828433163206875e-05,0.008604017751289262,164
36061022200.0,0.0,0.001112899314902738,1.3841191389811738e-05,0.0069644347757187326,424
36061022301.0,0.0,0.0011466938150179544,3.890383112713818e-06,0.008301645785503157,359
36061022400.0,0.0028653295128939827,0.0018334129737210972,1.701353697699966e-05,0.011928734971422555,349
36061022600.0,0.0,0.001413853390998353,1.1936687420174136e-05,0.009349307382941591,205
36061022800.0,0.0,0.0011962450063082199,1.0472592376740929e-05,0.0075413935923871935,295
36061023100.0,0.0,0.001534836026372154,3.0485002919161485e-05,0.008971129222729862,209
36061023400.0,0.0,0.0021363367186860746,2.57463570912787e-05,0.013071215344656207,124
36061023502.0,0.0,0.005403446949531082,5.839603363155846e-05,0.03528662853901434,44
36061024301.0,0.0,0.007412977416179383,0.00011205948279314228,0.04394317402921843,68
36061024900.0,0.0,0.0053200580214015,4.455290038104597e-05,0.031303500914964436,113
36061025500.0,0.01524390243902439,0.0701515961976963,0.027933458834026897,0.1298569065111755,1312
36061026500.0,0.00782122905027933,0.028190114674243802,0.00657734877029902,0.06652860379729143,895
36061026700.0,0.0,0.00701236545018602,1.716135871110376e-05,0.054127967535071875,46
36061026900.0,0.0,0.004052033380462627,6.737324660351473e-05,0.02183673370568525,198
36061027100.0,0.0,0.004729921976182096,0.0001006572120024732,0.02453878602688692,201
36061029300.0,0.0,0.0019449387662473629,4.735235375138849e-06,0.013875266761985841,283
36061029500.0,0.0,0.0030284339531884428,9.987111312086258e-06,0.023876390047652934,90
36005000200.0,0.0,0.001617471234372129,4.551440279918368e-06,0.012177643504602502,113
36005001600.0,0.0,0.0010833818220363665,6.90316124483928e-06,0.0077889960005109475,232
36005001904.0,,0.050941560284994795,6.997531787644972e-05,0.4395492666938783,0
36005002002.0,0.0,0.0012202203347977142,8.315644337619285e-06,0.008376175694516683,99
36005002300.0,0.0,0.009445451894488125,0.00013226748563464392,0.053743679120414674,101
