tract_id,empirical_estimate,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,n_images_by_area
36061006700.0,0.0,0.26281895657315224,0.00718582953038223,0.933672848445905,1123
36061006800.0,0.0,0.2424967754745447,0.007053598557043098,0.9111273441453936,1122
36061007001.0,0.0,0.24690665847644216,0.0031680423604379033,0.9574756882395311,255
36061007002.0,0.001160092807424594,0.3604115382208956,0.0054337371553991294,0.9980825187219048,862
36061007100.0,0.0,0.25639792387169713,0.005250789765603667,0.9502507732175294,900
36061007200.0,0.0,0.3285802557741646,0.01178794403396884,0.9733725228144233,1405
36061007300.0,0.0009587727708533077,0.35153432871819373,0.012134136384354866,0.9861373732447543,1043
36061007600.0,0.0,0.2574565923994212,0.00633422020063854,0.9334933435056866,1030
36061007700.0,0.0030581039755351682,0.5788272325556931,0.015942151558434755,0.999999320088921,981
36061007800.0,0.00131521262604121,0.7069398900506878,0.04596022376671825,0.9999999930044517,2281
36061008000.0,0.0,0.43439359178259807,0.022251924139172558,0.9941511655219788,2116
36061008100.0,0.0008703220191470844,0.3636356651402123,0.007772671080977906,0.9967607705488795,1149
36061008200.0,0.00215633423180593,0.4244940080575948,0.01654857870872454,0.9978849177439213,1855
36061008300.0,0.0,0.41266131120313565,0.015693018169352996,0.9964207987610534,887
36061008400.0,0.0,0.3304926012036017,0.012160011108846472,0.9784968921691057,1401
36061008700.0,0.002224694104560623,0.31079030216688686,0.005906956532027394,0.9923907573298346,899
36061008900.0,0.0,0.3135344194008664,0.0064508587406293255,0.98457639348792,890
36061009100.0,0.0,0.33214136686021123,0.008989755130398,0.9825504415647609,1458
36061009200.0,0.0,0.435589330913378,0.021482280929840537,0.9969167531543155,1651
36061009300.0,0.0,0.3965261708326986,0.014322672685607735,0.9919948943678526,1040
36061009400.0,0.0032658393207054214,0.709145829970095,0.02672233250290253,0.9999999999640612,1531
36061009500.0,0.0008756567425569177,0.37664638243864634,0.008806419481162665,0.996633984772758,1142
36061009600.0,0.0,0.3437256066264487,0.014743612786677388,0.9776909555810747,1100
36061009700.0,0.0010152284263959391,0.4727179213873028,0.017782172513682713,0.9996593524768345,985
36061009902.0,0.005780346820809248,0.9020529251626889,0.05037939854066223,0.9999999999999994,865
36061010000.0,0.0007072135785007072,0.563312492553764,0.03247827107834477,0.9999351457279442,1414
36061010100.0,0.0021231422505307855,0.4526848354940892,0.007688111725852434,0.9999752570613711,942
36061010200.0,0.0007930214115781126,0.5004937447671336,0.024726561258166385,0.9997802412925493,1261
36061010400.0,0.0,0.43189456409810206,0.019382182684967112,0.994784322010755,1130
36061010801.0,0.00390625,0.318518620186663,0.00387765532660454,0.995902520493909,256
36061010802.0,0.0,0.22970500833602026,0.0022694651479996586,0.9574829301044043,230
36061010803.0,0.004048582995951417,0.6019308618303555,0.00904471493010913,0.9999996081429832,494
36061010900.0,0.0,0.368541515062494,0.01097435704476902,0.9923015153305444,1670
36061011201.0,0.0,0.370565191406404,0.011837917907595252,0.9929905850402503,639
36061011202.0,0.0033222591362126247,0.6012521504213628,0.021054665979518668,0.9999975605978646,602
36061011203.0,0.0,0.38317849496149864,0.013258441616841747,0.9902014500288258,648
36061011300.0,0.0,0.2624833417998798,0.005838839287117171,0.9538360814780836,919
36061011402.0,0.0,0.4150026466381693,0.01786030188453895,0.9940931718030879,754
36061011800.0,0.0,0.49635233965472275,0.04120165148105597,0.9971308611756733,687
36061011900.0,0.0,0.26371761412247846,0.00577272004452026,0.967305198498745,953
36061012000.0,0.0013175230566534915,0.4598199489382223,0.018660195808927926,0.9992073532106128,759
36061012101.0,0.0,0.20687784666369805,0.0024593068179737387,0.9201503335843983,564
36061012102.0,0.0,0.21947550684230274,0.0026841698594204685,0.9148468278022991,512
36061012200.0,0.0008665511265164644,0.5409772666184491,0.023257657055148064,0.9999286250864226,1154
36061012500.0,0.002976190476190476,0.371372178184687,0.008539233210373271,0.9977215290209668,1008
36061012601.0,0.005154639175257732,0.6640275066002957,0.04040709386069521,0.999994910662696,194
36061012602.0,0.0,0.3525327986989517,0.008652676218627043,0.9911659794434343,412
36061012700.0,0.0018814675446848542,0.28403458349295563,0.009040657839929963,0.958010570071659,1063
36061013000.0,0.0,0.42688973827248977,0.015359198876871556,0.9966588718316108,947
36061013100.0,0.002512562814070352,0.5941220446549673,0.012681636717543047,0.9999999830456389,1194
36061013201.0,0.015424164524421594,1.0,1.0,1.0,389
36061013202.0,0.023121387283236993,1.0,1.0,1.0,346
36061013300.0,0.002242152466367713,0.3410201754432965,0.0077877891426151565,0.9950083022053026,892
36061013601.0,0.007220216606498195,1.0,1.0,1.0,277
36061013602.0,0.0,0.5066166615939941,0.024621251653813382,0.9994779378003267,209
36061014801.0,0.0,0.1647905981551578,0.0030333684235709815,0.7931568529855637,140
36061014900.0,0.0,0.4326337062428502,0.015351631827241275,0.9980479498884269,1147
36061015001.0,0.0,0.2804353343980479,0.006088022256080438,0.9672620520954256,311
36061015002.0,0.0,0.32029971810181884,0.008650606614721819,0.9808948410923062,424
36061015101.0,0.0078125,0.4301390668857229,0.0020694740781348002,0.999963491152928,256
36061015301.0,0.0,0.27533625058217703,0.0024354269591008253,0.98158398764801,347
36061015302.0,0.00228310502283105,0.2834241581586986,0.0033528330701566135,0.9830859205411577,438
36061015401.0,0.0,0.23393275788472526,0.005092259255170775,0.9300548388185996,131
36061015402.0,0.0,0.24886205010875798,0.001915323527420809,0.9779291886596188,173
36061015403.0,0.0,0.1486342942985743,0.0009884125463252486,0.8406968268629209,91
36061015501.0,0.0,0.19407328147156316,0.0020676774426173577,0.8950459291283966,237
36061015601.0,0.0,0.3158999814736637,0.009192632908762474,0.9713053671689297,348
36061015602.0,0.0,0.2971911198975288,0.00822363148368289,0.9645288659026733,294
36061015700.0,0.0,0.4274622136205366,0.017779346469749747,0.9963650232915401,861
36061015801.0,0.0,0.3085809670751722,0.011336931387071515,0.9606759464394958,432
36061015802.0,0.0,0.2315272870335595,0.005738668229940727,0.9004901270368177,194
36061016001.0,0.0,0.3741157271740393,0.010911252985111475,0.9905606202833692,587
36061016100.0,0.0,0.3932967480243335,0.011895107777627372,0.9950443286057237,592
36061016200.0,0.0004899559039686428,1.0,1.0,1.0,2041
36061016400.0,0.0,0.3505434357221144,0.009452941565045253,0.9912153387438114,448
36061016500.0,0.0,0.4393946872065423,0.014341457331206887,0.9982455625839509,817
36061016600.0,0.0030120481927710845,0.44123805930108695,0.013498772484744882,0.998969567692638,332
36061016900.0,0.0,0.4058118491038818,0.010462471491704001,0.9957168834641017,666
36061017000.0,0.0,0.3656521394810663,0.008294353877713562,0.9940604679231064,397
36061017100.0,0.0,0.3328070209817725,0.004940950564653002,0.9935899008416579,539
36061017200.0,0.0,0.30266883981559944,0.012379262651765647,0.9504812472258544,270
36061017300.0,0.0,0.3676252909853148,0.008449746694442246,0.9952968780659815,481
36061017401.0,0.0,0.34995935933925026,0.010650640312804334,0.9883830566230127,302
36061017402.0,0.0,0.22230404296435016,0.0041201597292214506,0.9204557413966667,149
36061017500.0,0.004048582995951417,0.632109665447516,0.006292841143062286,0.9999999697354935,494
36061017700.0,0.002145922746781116,0.48989039504179105,0.010008386078599548,0.999908202673964,466
36061018000.0,0.002044989775051125,1.0,1.0,1.0,489
36061018100.0,0.0,0.32386927571974217,0.006607632765922198,0.9888364883341504,518
36061018400.0,0.0,0.33108149378840684,0.01257758148065268,0.9758265593650939,523
36061018600.0,0.006944444444444444,0.1866445253032088,0.00326471815905553,0.8632113139063282,144
36061018700.0,0.0,0.2681103170673228,0.002947544088711568,0.9778724636840469,586
36061019300.0,0.0,0.31497098353588054,0.010304910038224247,0.974148273673298,609
36061019600.0,0.0,0.40815867057941013,0.019826730685472777,0.9925363647760388,554
36061019702.0,0.0,0.2127238366099692,0.003316973850785818,0.9102627947820159,214
36061019900.0,0.0,0.28738294696744193,0.005780724638178148,0.9707018791259274,368
36061020500.0,0.004166666666666667,1.0,1.0,1.0,480
36061020600.0,0.0,0.33087754231406485,0.011283642729565474,0.9788655090872921,375
36061020701.0,0.0,0.10512270829051876,0.0008960089452757198,0.6720360876154651,86
36061020800.0,0.004901960784313725,0.2847589936525607,0.0049903718253372035,0.9843915120630979,204
36061021303.0,0.0,0.13722980783019115,0.0021077530886894737,0.7071235816746368,184
36061021500.0,0.0,0.09515656489149578,0.001505767571008096,0.5492441545610345,106
36061021600.0,0.0,0.2540525564518501,0.006986386835286718,0.94116370123728,331
36061021703.0,0.0,0.10425269205916224,0.002989382869684959,0.5344289058352804,138
36061021800.0,0.0,0.2509651755338699,0.006269452068970444,0.9393555508980643,434
36061022000.0,0.0,0.20482186041119393,0.002603770817463161,0.919530415253893,312
36061022102.0,0.0,0.1421639830752028,0.002101664936529088,0.7575995694156625,164
36061022200.0,0.0,0.254964459629686,0.0058515185490244735,0.9483492731857252,424
36061022301.0,0.0,0.20740974876442314,0.001395675392155113,0.9498496799158362,359
36061022400.0,0.0028653295128939827,0.2952577959908747,0.00592018116701425,0.9848257911352012,349
36061022600.0,0.0,0.17257548288601202,0.0024440439751049784,0.8542152016957275,205
36061022800.0,0.0,0.20128510917123457,0.003084663547222094,0.8928088935036784,295
36061023100.0,0.0,0.20782130038261487,0.006351207996091429,0.8479318927877326,209
36061023400.0,0.0,0.17276757365183332,0.00318749848394822,0.8043674283908019,124
36061023502.0,0.0,0.156170934536255,0.002566202163918868,0.7941622009115163,44
36061024301.0,0.0,0.2768737321729596,0.007591509584751459,0.9529139728592041,68
36061024900.0,0.0,0.29747808803856707,0.005021937589739661,0.9725075457894146,113
36061025500.0,0.01524390243902439,1.0,1.0,1.0,1312
36061026500.0,0.00782122905027933,0.999322436496733,0.9972774096913706,1.0,895
36061026700.0,0.0,0.17294222998369022,0.0007891177572511371,0.9226801332061512,46
36061026900.0,0.0,0.37291248075097605,0.013251764085744345,0.9873687221248192,198
36061027100.0,0.0,0.41971412914720096,0.020029801868743372,0.9932202889195403,201
36061029300.0,0.0,0.2508427978247499,0.001339177284649304,0.980825940998459,283
36061029500.0,0.0,0.1520586504330525,0.0008984406668026884,0.8863855486553216,90
36005000200.0,0.0,0.11651372780887619,0.0005141816852867576,0.7495562740276712,113
36005001600.0,0.0,0.15643202185686042,0.0016002571575340241,0.8370189543453236,232
36005001904.0,,0.0,0.0,0.0,0
36005002002.0,0.0,0.08875111662702061,0.0008229134332382148,0.5651411751081429,99
36005002300.0,0.0,0.40133884239032286,0.013271052251832281,0.9962252375978599,101
36005002500.0,0.0,0.46542211457161964,0.020239227781863746,0.9981410381127775,230
36005002701.0,0.0,0.19914481329747408,0.001405800431660681,0.9342637766700855,34
36005002702.0,0.0,0.4270989298889956,0.027392425448992865,0.9941279499810288,179
36005003800.0,0.0,0.0791446088154782,0.0001345126361405935,0.6160154931465435,53
36005003900.0,0.0,0.48112588166456477,0.02836129988371687,0.9985927610682689,289
36005004001.0,0.0,0.10330422780623898,0.0006220276560574362,0.6911570599170542,78
36005004200.0,0.0,0.42656943995291885,0.024183330883354805,0.9933901413022904,1590
36005004400.0,0.0,0.25674572553765707,0.00771171861990043,0.9188880555996188,360
36005004600.0,0.0,0.19235538283578957,0.002726506980790794,0.8892142205226838,285
36005004800.0,0.0,0.27569293998718397,0.011765353939652879,0.9284912093854574,250
36005005001.0,0.0,0.055647006669173736,0.0002044034709509618,0.4371561394652744,23
36005005002.0,0.0,0.09924214931948082,0.0004545727184646548,0.644439697989844,47
36005005400.0,0.0,0.15436168674597217,0.0022128801132325878,0.8025622544926742,129
36005006302.0,0.0,0.29675321221757733,0.00849133250291976,0.9649508798841955,293
36005006400.0,0.029239766081871343,1.0,1.0,1.0,171
36005006500.0,0.0,0.42437069902307395,0.026345497102578008,0.9895117808833739,363
36005006800.0,0.0,0.3235674137599329,0.007234541390769858,0.9860877277020557,178
36005007000.0,0.0,0.1574123384949973,0.002140248499035824,0.8288310355116993,87
36005007200.0,0.002386634844868735,0.3897343332305779,0.013058169505884296,0.9956858332749142,419
36005007400.0,0.0,0.06227732868568631,0.0002852494268994199,0.48302886574542414,49
36005007600.0,0.0,0.30835061805796493,0.010026944274115018,0.967450721123513,145
36005007900.0,0.0,0.2220020580096672,0.007413977963896712,0.8809669772685127,207
36005008400.0,0.0,0.13133615082412106,0.00030747231307993176,0.8407963221585605,97
36005008500.0,0.0,0.22072412232184407,0.00591817884817632,0.8821043661837361,229
36005008600.0,0.0,0.08936280819829935,0.0002921486748178493,0.6548270045913692,58
36005008700.0,0.0,0.14561414281069868,0.0030293388316159106,0.750321438118554,145
36005009200.0,0.0,0.2886328010618707,0.008101267019997133,0.9567219909957696,410
36005011702.0,0.025,0.7303140154111712,0.022130433046209954,0.9999996772923107,80
36005011900.0,0.0,0.19493290131628604,0.004993535043779418,0.8412841319867813,245
36005012101.0,0.0,0.135503231039658,0.00039270224392256306,0.8500044306681052,124
36005012102.0,0.0,0.09476601413128374,0.0005298552825169694,0.6418695596444433,74
36005012500.0,0.0,0.0991634023874916,0.0012756569961484027,0.5868976085047671,112
36005012901.0,0.0,0.09654195119577832,0.001882231314572308,0.5316693396910168,94
36005013000.0,0.0,0.09431842031599573,0.0003958377533177765,0.6652813548346393,64
36005013100.0,0.0,0.13141366083599512,0.0020319779692273415,0.7316278854499497,150
36005013200.0,0.0,0.14955942367240346,0.0007153465927015268,0.8593217621135916,90
36005013300.0,0.0,0.14105312157498126,0.0028035483579149033,0.7297442769365792,140
36005013500.0,0.0,0.10497029254486294,0.00120720370857271,0.6362083074545976,96
36005014400.0,0.0,0.20923310725411742,0.0019578884393669587,0.9389859306768173,171
36005014900.0,0.0,0.12423455277210453,0.002316001100980672,0.6747257439939321,115
36005015200.0,0.0,0.24645476293901714,0.005186856730516193,0.9409531074067818,281
36005015300.0,0.0,0.16508809876489602,0.002808262658380201,0.8187052354799024,202
36005015800.0,0.0,0.1448896628639152,0.0010271190733266461,0.8290766818130798,140
36005016000.0,0.0,0.20645464587184575,0.0019627586601657977,0.9378083068919376,215
36005016200.0,0.0,0.10128777610571668,0.0005331503334651599,0.6891234116432662,69
36005016400.0,0.0,0.12003650921107338,0.0014565838894344458,0.6927097754781394,97
36005017100.0,0.0,0.0484802519136602,0.0005364951911166233,0.31328797449177925,19
36005017500.0,0.0,0.2034997120352405,0.004061770361068073,0.8820891261958534,131
36005017901.0,0.0,0.11687877890104363,0.0016980143088103446,0.672229888300877,50
36005017902.0,0.01694915254237288,0.3237845972323351,0.0024742561289295,0.993711227332972,59
36005018101.0,0.0,0.12795150129138005,0.001559742837458797,0.7200088874056668,67
36005018102.0,0.0,0.19651963273900697,0.0025027579432621515,0.9116923580910579,140
36005018302.0,0.0,0.18052338553595887,0.00458622168951168,0.8091987101364438,115
36005018400.0,0.0,0.23445766647274802,0.002876002885149312,0.9482131159964045,242
36005019700.0,0.0,0.2093067510668337,0.006682300486566842,0.8384635784884266,158
36005020200.0,0.0,0.1643033596489172,0.0008411138025146731,0.8858364166155827,78
36005020400.0,0.0045045045045045045,0.3488918050202627,0.010180060610541362,0.9904931633528513,222
36005020601.0,0.0,0.1650423639244595,0.0023429748261417638,0.8259994909320693,112
36005020900.0,0.0,0.22560203290605857,0.005344013806878739,0.8911260647658759,157
36005021002.0,0.0,0.24535570178706287,0.003453271266518046,0.9498769020462241,226
36005021301.0,0.0,0.21080572713019566,0.004933995149356332,0.8898640300386044,187
36005021302.0,0.0,0.24926775623113925,0.006947307821584944,0.9154130146177777,251
36005021501.0,0.013888888888888888,0.12705460690906578,0.0009768132944879188,0.7504762556804135,72
36005021800.0,0.0010845986984815619,1.0,1.0,1.0,922
36005021900.0,0.0,0.15688590023588786,0.0028250858222008206,0.7875238957373698,106
36005022101.0,0.0,0.14154032365908528,0.00045651974832067464,0.8567158751567091,51
36005022102.0,0.0,0.21810259408755814,0.0020755654387013323,0.9416118907554778,83
36005022300.0,0.0,0.235708090789058,0.0023529614637026854,0.948745683827438,100
36005022403.0,0.0,0.4066977366249099,0.026862317891232338,0.9866524080866446,245
36005022404.0,0.014285714285714285,0.6101091363068739,0.01618777773983607,0.9999921540509629,70
36005022500.0,0.012195121951219513,0.5967857098457753,0.009924903783693656,0.9999955099539105,164
36005022702.0,0.0,0.2581632845705716,0.007818522194396983,0.9258021193363702,223
36005022703.0,0.007633587786259542,0.36474136797475404,0.003410907969018645,0.9989406135731085,131
36005022800.0,0.0,0.32734235203215445,0.011182691431912499,0.9776946602068693,153
36005022902.0,0.0,0.23091013928413706,0.005482387249321044,0.8954569059058283,196
36005023200.0,0.0,0.33056577139643606,0.00851789748268522,0.9807858566123502,142
36005023301.0,0.0,0.1075128824328815,0.0016770011909327338,0.6168732724662064,106
36005023600.0,0.0,0.30095967218662867,0.007281748643205047,0.9788452089236119,63
36005023704.0,0.0,0.07481511497424331,0.0006596447942666811,0.4975351680941204,67
36005023900.0,0.0,0.11418573722695723,0.0018941548626534438,0.6400958279754537,120
36005024100.0,0.0,0.12505556008296734,0.0029469085269144824,0.6456646826978477,154
36005024300.0,0.0,0.14180610771989113,0.0025407663952666973,0.74518661673189,117
36005024400.0,0.0,0.24353552170584308,0.008377401066429807,0.9013118988248852,129
36005024501.0,0.0,0.144594864109091,0.002820029657099335,0.7292171956225123,110
36005024502.0,0.0,0.11392116751488073,0.0007771130577259145,0.7124127981572979,62
36005024600.0,0.0,0.1820799098801852,0.005654231723177588,0.7626818385760556,76
36005024800.0,0.0,0.32521319698547846,0.015269134348209448,0.9622297449556482,285
36005024900.0,0.0,0.09954647795770064,0.001014060820170243,0.620561460409277,58
36005025000.0,0.0,0.20529199652548005,0.0039971404573145245,0.8982073991945955,128
36005025100.0,0.0,0.16432903328516776,0.0027399027341082323,0.8081151984996443,157
36005025200.0,0.0,0.19584142668662435,0.004247665404155665,0.8623581622394895,121
36005025300.0,0.0,0.1327713105677592,0.0017205691722473023,0.7398908812770641,103
36005025400.0,0.0,0.19074573397391698,0.0017350520342471895,0.9233801037393334,108
36005026500.0,0.0,0.21821924539415347,0.00867868582970492,0.8439418622376417,222
36005026601.0,0.010638297872340425,0.5540242158257495,0.006356807866288702,0.9999900559970659,94
36005026602.0,0.005208333333333333,0.3928093444059688,0.015579685566180524,0.9927553709229227,192
36005026701.0,0.0,0.1790293998352804,0.0023961446345297567,0.8552659598108845,87
36005026702.0,0.0,0.20773901465364822,0.0038947542430620707,0.8995701968420785,102
36005027300.0,0.0,0.4799109866288736,0.03697882891714683,0.9951658303630039,353
36005027700.0,0.003215434083601286,0.6657590634645669,0.04800665039549138,0.9999946195477528,311
36005027900.0,0.0,0.573398558057021,0.04401703615477891,0.9998384789116979,357
36005028600.0,0.0,0.19140133755310626,0.003471562862811034,0.8599885239937556,95
36005028700.0,0.0,0.387266208154466,0.012468305925805806,0.9936150407714612,92
36005028800.0,0.0,0.0925774199178506,0.0018918105337362295,0.545955654939092,44
36005029600.0,0.002136752136752137,1.0,1.0,1.0,936
36005030000.0,0.0,0.435650845676443,0.010940154143771015,0.9987192832740124,189
36005030100.0,0.0,0.17084568883073323,0.0010703567931055315,0.8974732136478067,45
36005030201.0,0.0,0.4787480034594999,0.02398787329130643,0.9991930508725687,341
36005030701.0,0.0,0.20863359530027997,0.004166275739409672,0.8853641540122101,69
36005030900.0,0.02564102564102564,0.30203789438093237,0.0016110156671891196,0.9911088165104557,39
36005031200.0,0.0,0.26322821126868956,0.0023423517066863855,0.985886749631532,122
36005031400.0,0.0,0.236074200362823,0.003136020986735763,0.9555267862468643,150
36005031600.0,0.0,0.14348612559390442,0.0019650633328099575,0.774711311255778,74
36005031800.0,0.0,0.1334618390346964,0.001292965555413564,0.796155973175747,61
36005031900.0,0.0,0.1814493181726053,0.0003125926829895987,0.9487906054316191,40
36005032400.0,0.0,0.2145542424185611,0.009404499012483148,0.8338897750085494,147
36005032600.0,0.0,0.26816434096277353,0.008176077471761165,0.9426094389467709,262
36005032800.0,0.0,0.2802766619101538,0.010235432537852158,0.9480988553887587,205
36005033000.0,0.0,0.40882869783625625,0.025050866489406187,0.9868047510391791,268
36005033201.0,0.0,0.341140159058562,0.006819460912368999,0.9921189058876337,146
36005033202.0,0.0,0.18565348179278035,0.0020209118772524627,0.9095619911390356,42
36005033601.0,0.0,0.29563957141676817,0.006683716775033599,0.9749268561288599,116
36005033602.0,0.0,0.1475954790390743,0.001822766392814451,0.7954359926595012,26
36005033801.0,0.0,0.18702248276230046,0.003338236643685236,0.8568221790933301,71
36005033802.0,0.0,0.09342358779804293,0.00105909433467416,0.5702048430278804,22
36005034000.0,0.0,0.21933784838432435,0.006297481669102731,0.8861676380621969,135
36005034200.0,0.0,0.24204100727093855,0.004904945136013753,0.9358984675407067,211
36005034300.0,0.0,0.246617601802569,0.0012724824922989793,0.9856746008304528,86
36005034400.0,0.0,0.19096864916608858,0.001428760336651605,0.9184414051568167,139
36005034800.0,0.004,0.24092603127175152,0.005998265954488772,0.9237366112256495,250
36005035900.0,0.0,0.28251548647846486,0.007823228346206032,0.962879846355143,224
36005036000.0,0.0,0.2973836772491624,0.01004841509804503,0.9650912875014532,178
36005036300.0,0.0,0.32621712552472254,0.009295793575287342,0.9809444318576681,191
36005036400.0,0.0,0.16466501954616,0.0027238089304345904,0.8271663892411009,109
36005036501.0,0.0,0.14643406334032433,0.0024187403686524583,0.748312070550452,60
36005036800.0,0.0,0.14408036472727528,0.0019885878128308664,0.769464544276985,90
36005036901.0,0.0,0.14412379104187842,0.0035200029367627116,0.7307543212561735,129
36005036902.0,0.0,0.12530626624924246,0.0011913393485469548,0.7446638137603229,92
36005037000.0,0.0,0.11103696937569817,0.0013265129613536791,0.6475972657142077,63
36005037100.0,0.0,0.21752778979592718,0.005591866455254335,0.8913559690588785,134
36005037200.0,0.0,0.26524108667283697,0.008485732511213798,0.9395248473789165,186
36005037300.0,0.0,0.20150044838551695,0.002752235578526102,0.9116780167565414,186
36005037400.0,0.0,0.35541584265022347,0.01786002674014818,0.977351840680496,137
36005037504.0,0.0,0.17880411530025575,0.001963037485266941,0.8712543748554691,191
36005038200.0,0.0,0.17240942481277852,0.00295116410329874,0.8527709246373364,115
36005038301.0,0.0,0.12811422561295896,0.0022504207592994267,0.6823927491488057,163
36005038600.0,0.0,0.28774584520196433,0.012625088185860311,0.9346016629494515,278
36005038700.0,0.0,0.19326219148959445,0.003910905283862631,0.8610988053409951,241
36005038800.0,0.0,0.1807851419765942,0.0021442124815339914,0.8789752456802984,104
36005039000.0,0.0,0.2157769236628926,0.004986793381731971,0.9029434415021863,117
36005039100.0,0.0,0.19609968035489822,0.003248843895409581,0.8845658004315183,187
36005039200.0,0.0,0.24596976567409198,0.004430271346594852,0.9534639088187946,72
36005039400.0,0.0,0.24723442905327742,0.004730188844471611,0.9509224322267199,71
36005039600.0,0.0,0.2746945806195109,0.007925132864206886,0.9559259138551186,178
36005039800.0,0.0,0.21021314358583595,0.005110560374244189,0.879882829680997,144
36005040302.0,0.0,0.15767045199772833,0.0026268130410177365,0.7978640433467211,151
36005040303.0,0.0,0.17601088083882022,0.0027295990365369008,0.8588662321976601,140
36005040304.0,0.0,0.1679880842572016,0.002652738137099059,0.847282257795591,152
36005040400.0,0.0,0.20999648088091893,0.005129654136410611,0.8769780147500956,109
36005040501.0,0.0,0.0941391434353332,0.001226589020418273,0.5667054316952485,69
36005040502.0,0.0,0.14927559513823394,0.0011128196852782325,0.8358695056867849,111
36005040600.0,0.0,0.2437373105171462,0.006785219531346054,0.9221201692235097,135
36005040701.0,0.0,0.17747009032017583,0.0031762856487384666,0.850326280022821,131
36005040702.0,0.0,0.34253067560521183,0.021865215974259347,0.9587684254973969,326
36005040800.0,0.0,0.22471222107730077,0.004078548594972059,0.935392193575845,57
36005041500.0,0.0,0.3191965845705506,0.009109327412114754,0.9828537086595092,184
36005041900.0,0.0,0.4722098303735626,0.03493543884957386,0.9957781858156722,481
36005042000.0,0.0,0.32621674307606996,0.010158695809492703,0.9802069581750833,132
36005042200.0,0.0,0.20677028055209423,0.006418286749363667,0.8690309091635857,96
36005042300.0,0.0,0.3822955264937391,0.016444206404851284,0.9913888588813355,193
36005042400.0,0.0,0.25416725762206666,0.004347273473014779,0.9540765592818677,133
36005042800.0,0.0,0.15524342041159223,0.0008756173512828591,0.8581273479127179,54
36005042902.0,0.0,0.469224386139173,0.025964145404189655,0.9983788979345746,165
36005043000.0,0.0,0.2145353544375189,0.0026868451137583324,0.9287261143375702,102
36005043101.0,0.0,0.1930740436106896,0.0012932345656958776,0.9380119947966097,26
36005043400.0,0.0058823529411764705,0.24008613169846357,0.0050700218136417235,0.9334409842413882,170
36005043600.0,0.0,0.1684653684610005,0.0006117314173196081,0.9030198882351531,90
36005044200.0,0.0,0.21617489573895796,0.0005019974982581416,0.9778246000977601,131
36005044400.0,0.0,0.2386581860636198,0.0016372954653712107,0.9679121281714558,183
36005044800.0,0.0,0.19695363939158606,0.0011653783170291782,0.939097194931346,62
36005044901.0,0.0,0.30638180776478174,0.002032840775585521,0.9932282141236013,76
36005044902.0,0.0,0.2553339080979145,0.00288736251187188,0.9607962720300997,61
36005045600.0,0.001876172607879925,0.8620762146245113,0.157580113639297,0.9999999997175745,1066
