                                            mean     sd  hdi_3%  hdi_97%  mcse_mean  mcse_sd  ess_bulk  ess_tail  r_hat
p_y[986]                                   0.003  0.004   0.000    0.011      0.000    0.000    4111.0    4846.0   1.00
p_y[987]                                   0.006  0.007   0.000    0.019      0.000    0.000    3611.0    4109.0   1.00
p_y[988]                                   0.002  0.002   0.000    0.006      0.000    0.000    4063.0    5831.0   1.00
p_y[989]                                   0.001  0.002   0.000    0.003      0.000    0.000    2746.0    3650.0   1.00
p_y[990]                                   0.000  0.001   0.000    0.001      0.000    0.000    3284.0    5117.0   1.00
p_y[991]                                   0.000  0.001   0.000    0.001      0.000    0.000    3285.0    4375.0   1.00
p_y[992]                                   0.000  0.001   0.000    0.001      0.000    0.000    3172.0    4690.0   1.00
p_y[993]                                   0.001  0.002   0.000    0.003      0.000    0.000    3285.0    5196.0   1.00
p_y[994]                                   0.001  0.002   0.000    0.004      0.000    0.000    4264.0    5312.0   1.00
p_y[995]                                   0.001  0.001   0.000    0.002      0.000    0.000    3601.0    5084.0   1.00
p_y[996]                                   0.001  0.001   0.000    0.002      0.000    0.000    2873.0    4434.0   1.00
p_y[997]                                   0.004  0.006   0.000    0.014      0.000    0.000    4593.0    5262.0   1.00
p_y[998]                                   0.003  0.003   0.000    0.008      0.000    0.000    4055.0    4614.0   1.00
p_y[999]                                   0.001  0.002   0.000    0.004      0.000    0.000    2700.0    4339.0   1.00
p_y[1000]                                  0.002  0.003   0.000    0.006      0.000    0.000    3506.0    5204.0   1.00
p_y[1001]                                  0.001  0.002   0.000    0.004      0.000    0.000    3728.0    5657.0   1.00
p_y[1002]                                  0.005  0.008   0.000    0.016      0.000    0.000    4051.0    4130.0   1.00
p_y[1003]                                  0.005  0.008   0.000    0.016      0.000    0.000    3240.0    3485.0   1.00
p_y[1004]                                  0.020  0.018   0.000    0.051      0.000    0.000    3619.0    3139.0   1.00
p_y[1005]                                  0.002  0.003   0.000    0.006      0.000    0.000    2897.0    3863.0   1.00
p_y[1006]                                  0.001  0.002   0.000    0.004      0.000    0.000    2845.0    3829.0   1.00
p_y[1007]                                  0.001  0.001   0.000    0.002      0.000    0.000    3217.0    5032.0   1.00
p_y[1008]                                  0.002  0.003   0.000    0.007      0.000    0.000    3571.0    4722.0   1.00
p_y[1009]                                  0.003  0.004   0.000    0.010      0.000    0.000    4693.0    6010.0   1.00
p_y[1010]                                  0.002  0.003   0.000    0.006      0.000    0.000    3010.0    3960.0   1.00
p_y[1011]                                  0.001  0.002   0.000    0.004      0.000    0.000    2878.0    3896.0   1.00
p_y[1012]                                  0.001  0.002   0.000    0.003      0.000    0.000    2678.0    4423.0   1.00
p_y[1013]                                  0.000  0.001   0.000    0.001      0.000    0.000    2446.0    3962.0   1.00
p_y[1014]                                  0.003  0.007   0.000    0.011      0.000    0.000    3313.0    4532.0   1.00
p_y[1015]                                  0.003  0.006   0.000    0.011      0.000    0.000    3255.0    5080.0   1.00
p_y[1016]                                  0.001  0.003   0.000    0.004      0.000    0.000    2410.0    3644.0   1.00
p_y[1017]                                  0.002  0.004   0.000    0.007      0.000    0.000    2739.0    3577.0   1.00
p_y[1018]                                  0.003  0.009   0.000    0.010      0.000    0.000    3228.0    5148.0   1.00
p_y[1019]                                  0.002  0.005   0.000    0.007      0.000    0.000    3310.0    5143.0   1.00
p_y[1020]                                  0.001  0.002   0.000    0.004      0.000    0.000    2644.0    4544.0   1.00
p_y[1021]                                  0.002  0.005   0.000    0.007      0.000    0.000    2917.0    5050.0   1.00
p_y[1022]                                  0.001  0.003   0.000    0.005      0.000    0.000    2865.0    4113.0   1.00
p_y[1023]                                  0.001  0.003   0.000    0.005      0.000    0.000    2548.0    4797.0   1.00
p_y[1024]                                  0.008  0.010   0.000    0.025      0.000    0.000    3915.0    5115.0   1.00
p_y[1025]                                  0.007  0.011   0.000    0.023      0.000    0.000    4027.0    5222.0   1.00
p_y[1026]                                  0.001  0.002   0.000    0.004      0.000    0.000    2223.0    3960.0   1.00
p_y[1027]                                  0.001  0.002   0.000    0.003      0.000    0.000    2288.0    4058.0   1.00
p_y[1028]                                  0.001  0.002   0.000    0.004      0.000    0.000    2227.0    3463.0   1.00
p_y[1029]                                  0.001  0.003   0.000    0.005      0.000    0.000    2738.0    3707.0   1.00
p_y[1030]                                  0.002  0.005   0.000    0.008      0.000    0.000    3583.0    4774.0   1.00
p_y[1031]                                  0.001  0.003   0.000    0.004      0.000    0.000    2436.0    4473.0   1.00
p_y[1032]                                  0.001  0.002   0.000    0.004      0.000    0.000    2547.0    4369.0   1.00
p_y[1033]                                  0.047  0.029   0.004    0.099      0.000    0.000    3507.0    4361.0   1.00
p_y[1034]                                  0.006  0.009   0.000    0.021      0.000    0.000    3386.0    4615.0   1.00
p_y[1035]                                  0.001  0.002   0.000    0.003      0.000    0.000    3810.0    5584.0   1.00
p_y[1036]                                  0.000  0.001   0.000    0.002      0.000    0.000    3203.0    3026.0   1.00
p_y[1037]                                  0.000  0.001   0.000    0.001      0.000    0.000    3631.0    5167.0   1.00
p_y[1038]                                  0.002  0.005   0.000    0.006      0.000    0.000    3116.0    4254.0   1.00
p_y[1039]                                  0.003  0.004   0.000    0.010      0.000    0.000    3494.0    4713.0   1.00
p_y[1040]                                  0.007  0.003   0.002    0.013      0.000    0.000    3364.0    4296.0   1.00
p_y[1041]                                  0.001  0.002   0.000    0.004      0.000    0.000    3523.0    4032.0   1.00
p_y[1042]                                  0.001  0.003   0.000    0.005      0.000    0.000    3808.0    3512.0   1.00
p_y[1043]                                  0.007  0.008   0.000    0.020      0.000    0.000    3534.0    3919.0   1.00
p_y[1044]                                  0.016  0.008   0.003    0.032      0.000    0.000    3391.0    4609.0   1.00
p_y[1045]                                  0.020  0.013   0.002    0.043      0.000    0.000    3879.0    3966.0   1.00
p_y[1046]                                  0.002  0.003   0.000    0.006      0.000    0.000    3631.0    5256.0   1.00
p_y[1047]                                  0.014  0.053   0.000    0.051      0.001    0.001    3794.0    5115.0   1.00
p_y[1048]                                  0.001  0.001   0.000    0.002      0.000    0.000    2270.0    4190.0   1.00
p_y[1049]                                  0.001  0.002   0.000    0.004      0.000    0.000    3443.0    4472.0   1.00
p_y[1050]                                  0.003  0.003   0.000    0.007      0.000    0.000    3470.0    4624.0   1.00
p_y[1051]                                  0.040  0.052   0.000    0.126      0.001    0.001    3651.0    3736.0   1.00
p_y[1052]                                  0.001  0.003   0.000    0.005      0.000    0.000    3603.0    3993.0   1.00
p_y[1053]                                  0.002  0.003   0.000    0.007      0.000    0.000    3154.0    3279.0   1.00
p_y[1054]                                  0.005  0.008   0.000    0.018      0.000    0.000    3429.0    4082.0   1.00
p_y[1055]                                  0.004  0.006   0.000    0.013      0.000    0.000    3780.0    4995.0   1.00
p_y[1056]                                  0.003  0.005   0.000    0.011      0.000    0.000    3920.0    4268.0   1.00
p_y[1057]                                  0.003  0.005   0.000    0.010      0.000    0.000    3775.0    3663.0   1.00
p_y[1058]                                  0.020  0.018   0.000    0.052      0.000    0.000    3470.0    3447.0   1.00
p_y[1059]                                  0.001  0.002   0.000    0.004      0.000    0.000    2129.0    3732.0   1.00
p_y[1060]                                  0.002  0.004   0.000    0.006      0.000    0.000    2522.0    3595.0   1.00
p_y[1061]                                  0.001  0.002   0.000    0.004      0.000    0.000    4190.0    4102.0   1.00
p_y[1062]                                  0.002  0.003   0.000    0.005      0.000    0.000    3325.0    5152.0   1.00
p_y[1063]                                  0.003  0.005   0.000    0.010      0.000    0.000    3512.0    4637.0   1.00
p_y[1064]                                  0.002  0.004   0.000    0.009      0.000    0.000    3708.0    5601.0   1.00
p_y[1065]                                  0.004  0.007   0.000    0.015      0.000    0.000    4390.0    4339.0   1.00
p_y[1066]                                  0.003  0.003   0.000    0.008      0.000    0.000    3976.0    5204.0   1.00
p_y[1067]                                  0.002  0.003   0.000    0.007      0.000    0.000    2755.0    4109.0   1.00
p_y[1068]                                  0.002  0.004   0.000    0.008      0.000    0.000    3437.0    3562.0   1.00
p_y[1069]                                  0.051  0.026   0.010    0.097      0.000    0.000    3037.0    3584.0   1.00
p_y[1070]                                  0.007  0.012   0.000    0.025      0.000    0.000    3828.0    6302.0   1.00
p_y[1071]                                  0.001  0.001   0.000    0.002      0.000    0.000    3933.0    4885.0   1.00
p_y[1072]                                  0.001  0.002   0.000    0.005      0.000    0.000    4007.0    5516.0   1.00
p_y[1073]                                  0.001  0.002   0.000    0.003      0.000    0.000    3482.0    4238.0   1.00
p_y[1074]                                  0.001  0.001   0.000    0.002      0.000    0.000    3365.0    3543.0   1.00
p_y[1075]                                  0.001  0.001   0.000    0.002      0.000    0.000    3483.0    4332.0   1.00
p_y[1076]                                  0.002  0.004   0.000    0.007      0.000    0.000    3274.0    4395.0   1.00
p_y[1077]                                  0.002  0.005   0.000    0.007      0.000    0.000    2393.0    4019.0   1.00
p_y[1078]                                  0.004  0.003   0.000    0.010      0.000    0.000    4034.0    4074.0   1.00
p_y[1079]                                  0.002  0.003   0.000    0.007      0.000    0.000    3633.0    4707.0   1.00
p_y[1080]                                  0.001  0.001   0.000    0.002      0.000    0.000    3228.0    5423.0   1.00
p_y[1081]                                  0.003  0.004   0.000    0.009      0.000    0.000    4232.0    5480.0   1.00
p_y[1082]                                  0.029  0.013   0.007    0.053      0.000    0.000    3412.0    4993.0   1.00
p_y[1083]                                  0.002  0.003   0.000    0.007      0.000    0.000    2946.0    3486.0   1.00
p_y[1084]                                  0.005  0.005   0.000    0.014      0.000    0.000    3286.0    2578.0   1.00
p_y[1085]                                  0.003  0.007   0.000    0.010      0.000    0.000    1794.0    3293.0   1.00
p_y[1086]                                  0.004  0.011   0.000    0.017      0.000    0.000    2180.0    3410.0   1.00
p_y[1087]                                  0.003  0.012   0.000    0.013      0.000    0.000    2289.0    4638.0   1.00
p_y[1088]                                  0.002  0.005   0.000    0.008      0.000    0.000    1967.0    2655.0   1.00
p_y[1089]                                  0.003  0.012   0.000    0.010      0.000    0.000    1919.0    3203.0   1.00
p_y[1090]                                  0.003  0.009   0.000    0.010      0.000    0.000    1723.0    3508.0   1.00
p_y[1091]                                  0.004  0.017   0.000    0.016      0.000    0.000    1857.0    3223.0   1.00
p_y[1092]                                  0.008  0.027   0.000    0.032      0.000    0.000    2346.0    3279.0   1.00
p_y[1093]                                  0.002  0.004   0.000    0.007      0.000    0.000    1933.0    2852.0   1.00
p_y[1094]                                  0.002  0.005   0.000    0.007      0.000    0.000    1914.0    3188.0   1.00
p_y[1095]                                  0.009  0.024   0.000    0.039      0.000    0.000    1830.0    2965.0   1.00
p_y[1096]                                  0.002  0.008   0.000    0.008      0.000    0.000    2096.0    2924.0   1.00
p_y[1097]                                  0.002  0.008   0.000    0.009      0.000    0.000    2250.0    2701.0   1.00
p_y[1098]                                  0.001  0.002   0.000    0.004      0.000    0.000    2033.0    3149.0   1.00
p_y[1099]                                  0.001  0.002   0.000    0.003      0.000    0.000    1864.0    3483.0   1.00
p_y[1100]                                  0.001  0.002   0.000    0.004      0.000    0.000    1921.0    2730.0   1.00
p_y[1101]                                  0.001  0.003   0.000    0.004      0.000    0.000    1363.0    2347.0   1.00
p_y[1102]                                  0.006  0.013   0.000    0.026      0.000    0.000    1642.0    1891.0   1.00
p_y[1103]                                  0.003  0.007   0.000    0.014      0.000    0.000    2215.0    3542.0   1.00
p_y[1104]                                  0.002  0.007   0.000    0.008      0.000    0.000    1899.0    3037.0   1.00
p_y[1105]                                  0.002  0.007   0.000    0.009      0.000    0.000    2090.0    2483.0   1.00
p_y[1106]                                  0.002  0.004   0.000    0.008      0.000    0.000    1856.0    2483.0   1.00
p_y[1107]                                  0.001  0.005   0.000    0.004      0.000    0.000    1586.0    2929.0   1.00
p_y[1108]                                  0.004  0.022   0.000    0.014      0.000    0.000    2573.0    4681.0   1.00
p_y[1109]                                  0.001  0.003   0.000    0.004      0.000    0.000    1763.0    2822.0   1.00
p_y[1110]                                  0.002  0.005   0.000    0.008      0.000    0.000    1646.0    1947.0   1.00
p_y[1111]                                  0.001  0.004   0.000    0.005      0.000    0.000    1640.0    2762.0   1.00
p_y[1112]                                  0.003  0.009   0.000    0.010      0.000    0.000    1729.0    2336.0   1.00
p_y[1113]                                  0.002  0.007   0.000    0.009      0.000    0.000    1970.0    2916.0   1.00
p_y[1114]                                  0.001  0.004   0.000    0.004      0.000    0.000    1955.0    4057.0   1.00
p_y[1115]                                  0.002  0.005   0.000    0.007      0.000    0.000    1580.0    3062.0   1.00
p_y[1116]                                  0.014  0.032   0.000    0.062      0.000    0.000    1846.0    3113.0   1.00
p_y[1117]                                  0.002  0.007   0.000    0.009      0.000    0.000    1739.0    3241.0   1.00
p_y[1118]                                  0.003  0.015   0.000    0.010      0.000    0.000    1879.0    3584.0   1.00
p_y[1119]                                  0.001  0.002   0.000    0.003      0.000    0.000    1680.0    3305.0   1.00
p_y[1120]                                  0.001  0.004   0.000    0.006      0.000    0.000    1492.0    2297.0   1.00
p_y[1121]                                  0.002  0.005   0.000    0.007      0.000    0.000    2737.0    4525.0   1.00
p_y[1122]                                  0.003  0.010   0.000    0.009      0.000    0.000    2538.0    3805.0   1.00
p_y[1123]                                  0.001  0.002   0.000    0.003      0.000    0.000    2040.0    3452.0   1.00
p_y[1124]                                  0.004  0.016   0.000    0.016      0.000    0.000    1760.0    2929.0   1.00
p_y[1125]                                  0.002  0.005   0.000    0.006      0.000    0.000    2048.0    3337.0   1.00
p_y[1126]                                  0.002  0.007   0.000    0.007      0.000    0.000    1966.0    3605.0   1.00
p_y[1127]                                  0.001  0.001   0.000    0.002      0.000    0.000    2014.0    3122.0   1.00
p_y[1128]                                  0.004  0.012   0.000    0.017      0.000    0.000    2672.0    3414.0   1.00
p_y[1129]                                  0.002  0.005   0.000    0.007      0.000    0.000    2455.0    4598.0   1.00
p_y[1130]                                  0.002  0.007   0.000    0.007      0.000    0.000    2079.0    3422.0   1.00
p_y[1131]                                  0.002  0.004   0.000    0.006      0.000    0.000    2083.0    3862.0   1.00
p_y[1132]                                  0.005  0.014   0.000    0.022      0.000    0.000    3349.0    4375.0   1.00
p_y[1133]                                  0.003  0.008   0.000    0.012      0.000    0.000    2441.0    3434.0   1.00
p_y[1134]                                  0.003  0.010   0.000    0.011      0.000    0.000    2225.0    3977.0   1.00
p_y[1135]                                  0.002  0.006   0.000    0.007      0.000    0.000    2209.0    4183.0   1.00
p_y[1136]                                  0.001  0.002   0.000    0.003      0.000    0.000    1676.0    2543.0   1.00
p_y[1137]                                  0.003  0.012   0.000    0.011      0.000    0.000    2913.0    4255.0   1.00
p_y[1138]                                  0.002  0.004   0.000    0.007      0.000    0.000    1433.0    2126.0   1.00
p_y[1139]                                  0.001  0.002   0.000    0.003      0.000    0.000    2013.0    3339.0   1.00
p_y[1140]                                  0.005  0.011   0.000    0.021      0.000    0.000    1903.0    3024.0   1.00
p_y[1141]                                  0.003  0.007   0.000    0.014      0.000    0.000    2015.0    3630.0   1.00
p_y[1142]                                  0.001  0.002   0.000    0.004      0.000    0.000    2347.0    3835.0   1.00
p_y[1143]                                  0.001  0.001   0.000    0.003      0.000    0.000    2348.0    3192.0   1.00
p_y[1144]                                  0.002  0.008   0.000    0.005      0.000    0.000    2466.0    4398.0   1.00
p_y[1145]                                  0.001  0.002   0.000    0.003      0.000    0.000    1867.0    3853.0   1.00
p_y[1146]                                  0.001  0.003   0.000    0.004      0.000    0.000    2007.0    3769.0   1.00
p_y[1147]                                  0.001  0.003   0.000    0.003      0.000    0.000    1677.0    2947.0   1.00
p_y[1148]                                  0.001  0.004   0.000    0.005      0.000    0.000    2251.0    3579.0   1.00
p_y[1149]                                  0.002  0.006   0.000    0.009      0.000    0.000    2668.0    3933.0   1.00
p_y[1150]                                  0.002  0.005   0.000    0.008      0.000    0.000    2101.0    3831.0   1.00
p_y[1151]                                  0.001  0.003   0.000    0.004      0.000    0.000    1701.0    2350.0   1.00
p_y[1152]                                  0.001  0.004   0.000    0.006      0.000    0.000    2709.0    3979.0   1.00
p_y[1153]                                  0.014  0.018   0.000    0.044      0.000    0.000    2762.0    3311.0   1.00
p_y[1154]                                  0.001  0.004   0.000    0.005      0.000    0.000    1703.0    2579.0   1.01
p_y[1155]                                  0.001  0.003   0.000    0.003      0.000    0.000    1667.0    2220.0   1.00
p_y[1156]                                  0.001  0.004   0.000    0.006      0.000    0.000    2809.0    3472.0   1.00
p_y[1157]                                  0.003  0.011   0.000    0.013      0.000    0.000    2904.0    3949.0   1.00
p_y[1158]                                  0.001  0.002   0.000    0.003      0.000    0.000    1988.0    2496.0   1.00
p_y[1159]                                  0.001  0.002   0.000    0.004      0.000    0.000    2396.0    2945.0   1.00
p_y[1160]                                  0.005  0.013   0.000    0.023      0.000    0.000    2177.0    3477.0   1.00
p_y[1161]                                  0.003  0.010   0.000    0.012      0.000    0.000    2835.0    4659.0   1.00
p_y[1162]                                  0.004  0.016   0.000    0.017      0.000    0.000    2881.0    4407.0   1.00
p_y[1163]                                  0.001  0.002   0.000    0.004      0.000    0.000    1983.0    3611.0   1.00
p_y[1164]                                  0.003  0.007   0.000    0.012      0.000    0.000    2967.0    3673.0   1.00
p_y[1165]                                  0.001  0.003   0.000    0.003      0.000    0.000    1969.0    2632.0   1.00
p_y[1166]                                  0.002  0.005   0.000    0.006      0.000    0.000    2190.0    3018.0   1.00
p_y[1167]                                  0.002  0.003   0.000    0.007      0.000    0.000    3942.0    4950.0   1.00
p_y[1168]                                  0.023  0.015   0.002    0.051      0.000    0.000    2886.0    3552.0   1.00
p_y[1169]                                  0.004  0.008   0.000    0.015      0.000    0.000    3982.0    4591.0   1.00
p_y[1170]                                  0.003  0.005   0.000    0.010      0.000    0.000    3694.0    4883.0   1.00
p_y[1171]                                  0.002  0.003   0.000    0.007      0.000    0.000    3467.0    5529.0   1.00
p_y[1172]                                  0.001  0.002   0.000    0.004      0.000    0.000    3267.0    3180.0   1.00
p_y[1173]                                  0.047  0.043   0.000    0.123      0.001    0.000    3004.0    3148.0   1.00
p_y[1174]                                  0.002  0.003   0.000    0.006      0.000    0.000    3902.0    5414.0   1.00
p_y[1175]                                  0.002  0.006   0.000    0.009      0.000    0.000    3195.0    4481.0   1.00
p_y[1176]                                  0.005  0.007   0.000    0.016      0.000    0.000    3764.0    6568.0   1.00
p_y[1177]                                  0.003  0.005   0.000    0.010      0.000    0.000    3883.0    5299.0   1.00
p_y[1178]                                  0.001  0.002   0.000    0.004      0.000    0.000    3330.0    5127.0   1.00
p_y[1179]                                  0.001  0.003   0.000    0.005      0.000    0.000    3029.0    4548.0   1.00
p_y[1180]                                  0.001  0.002   0.000    0.004      0.000    0.000    4323.0    5155.0   1.00
p_y[1181]                                  0.002  0.005   0.000    0.006      0.000    0.000    2362.0    4214.0   1.00
p_y[1182]                                  0.001  0.001   0.000    0.003      0.000    0.000    3435.0    4734.0   1.00
p_y[1183]                                  0.003  0.009   0.000    0.010      0.000    0.000    2922.0    3516.0   1.00
p_y[1184]                                  0.001  0.002   0.000    0.003      0.000    0.000    4004.0    5074.0   1.00
p_y[1185]                                  0.001  0.002   0.000    0.004      0.000    0.000    3900.0    5727.0   1.00
p_y[1186]                                  0.001  0.002   0.000    0.004      0.000    0.000    4062.0    5459.0   1.00
p_y[1187]                                  0.001  0.003   0.000    0.004      0.000    0.000    2155.0    3592.0   1.00
p_y[1188]                                  0.002  0.003   0.000    0.005      0.000    0.000    3729.0    5604.0   1.00
p_y[1189]                                  0.002  0.002   0.000    0.006      0.000    0.000    3665.0    5647.0   1.00
p_y[1190]                                  0.004  0.006   0.000    0.013      0.000    0.000    3870.0    3882.0   1.00
p_y[1191]                                  0.001  0.005   0.000    0.005      0.000    0.000    1878.0    2319.0   1.00
p_y[1192]                                  0.002  0.006   0.000    0.007      0.000    0.000    1831.0    2982.0   1.00
p_y[1193]                                  0.002  0.008   0.000    0.009      0.000    0.000    2090.0    2593.0   1.00
p_y[1194]                                  0.078  0.045   0.013    0.163      0.001    0.000    3627.0    3412.0   1.00
p_y[1195]                                  0.070  0.052   0.001    0.162      0.001    0.001    3505.0    3196.0   1.00
p_y[1196]                                  0.006  0.016   0.000    0.027      0.000    0.000    1963.0    2745.0   1.00
p_y[1197]                                  0.002  0.007   0.000    0.007      0.000    0.000    2083.0    2249.0   1.00
p_y[1198]                                  0.001  0.004   0.000    0.005      0.000    0.000    3006.0    2590.0   1.00
p_y[1199]                                  0.001  0.003   0.000    0.004      0.000    0.000    1723.0    1635.0   1.00
p_y[1200]                                  0.001  0.004   0.000    0.004      0.000    0.000    1811.0    2022.0   1.00
p_y[1201]                                  0.001  0.003   0.000    0.004      0.000    0.000    1646.0    2466.0   1.00
p_y[1202]                                  0.001  0.003   0.000    0.003      0.000    0.000    2007.0    2614.0   1.00
p_y[1203]                                  0.003  0.004   0.000    0.009      0.000    0.000    4205.0    5691.0   1.00
p_y[1204]                                  0.001  0.003   0.000    0.005      0.000    0.000    2396.0    4214.0   1.00
p_y[1205]                                  0.003  0.004   0.000    0.009      0.000    0.000    4218.0    5401.0   1.00
p_y[1206]                                  0.001  0.003   0.000    0.005      0.000    0.000    3410.0    5272.0   1.00
p_y[1207]                                  0.002  0.005   0.000    0.007      0.000    0.000    3957.0    5435.0   1.00
p_y[1208]                                  0.002  0.006   0.000    0.009      0.000    0.000    3341.0    3893.0   1.00
p_y[1209]                                  0.004  0.005   0.000    0.014      0.000    0.000    3316.0    3960.0   1.00
p_y[1210]                                  0.002  0.003   0.000    0.006      0.000    0.000    3162.0    3951.0   1.00
p_y[1211]                                  0.024  0.021   0.000    0.062      0.000    0.000    2812.0    1788.0   1.00
p_y[1212]                                  0.003  0.005   0.000    0.010      0.000    0.000    3257.0    5087.0   1.00
p_y[1213]                                  0.002  0.004   0.000    0.007      0.000    0.000    3769.0    5307.0   1.00
p_y[1214]                                  0.002  0.005   0.000    0.008      0.000    0.000    3468.0    4740.0   1.00
p_y[1215]                                  0.002  0.004   0.000    0.008      0.000    0.000    3384.0    4797.0   1.00
p_y[1216]                                  0.002  0.004   0.000    0.009      0.000    0.000    3554.0    3789.0   1.00
p_y[1217]                                  0.002  0.003   0.000    0.008      0.000    0.000    3215.0    3774.0   1.00
p_y[1218]                                  0.010  0.017   0.000    0.036      0.000    0.000    4401.0    6084.0   1.00
p_y[1219]                                  0.002  0.006   0.000    0.009      0.000    0.000    3213.0    4843.0   1.00
p_y[1220]                                  0.003  0.005   0.000    0.009      0.000    0.000    3010.0    3979.0   1.00
p_y[1221]                                  0.004  0.010   0.000    0.014      0.000    0.000    2881.0    4480.0   1.00
p_y[1222]                                  0.004  0.009   0.000    0.014      0.000    0.000    2939.0    4467.0   1.00
p_y[1223]                                  0.003  0.010   0.000    0.010      0.000    0.000    2703.0    4172.0   1.00
p_y[1224]                                  0.003  0.010   0.000    0.011      0.000    0.000    3260.0    5171.0   1.00
p_y[1225]                                  0.002  0.005   0.000    0.007      0.000    0.000    3008.0    4664.0   1.00
p_y[1226]                                  0.002  0.006   0.000    0.008      0.000    0.000    2948.0    3580.0   1.00
p_y[1227]                                  0.002  0.004   0.000    0.006      0.000    0.000    2827.0    3410.0   1.00
p_y[1228]                                  0.002  0.004   0.000    0.007      0.000    0.000    3017.0    4343.0   1.00
p_y[1229]                                  0.002  0.005   0.000    0.006      0.000    0.000    3227.0    5339.0   1.00
p_y[1230]                                  0.002  0.004   0.000    0.006      0.000    0.000    2977.0    4516.0   1.00
p_y[1231]                                  0.002  0.006   0.000    0.008      0.000    0.000    2982.0    4863.0   1.00
p_y[1232]                                  0.003  0.011   0.000    0.010      0.000    0.000    3132.0    4431.0   1.00
p_y[1233]                                  0.002  0.005   0.000    0.007      0.000    0.000    2763.0    4419.0   1.00
p_y[1234]                                  0.002  0.007   0.000    0.007      0.000    0.000    2885.0    3528.0   1.00
p_y[1235]                                  0.002  0.006   0.000    0.006      0.000    0.000    2800.0    3539.0   1.00
p_y[1236]                                  0.002  0.006   0.000    0.008      0.000    0.000    2783.0    4369.0   1.00
p_y[1237]                                  0.003  0.006   0.000    0.012      0.000    0.000    3575.0    3900.0   1.00
p_y[1238]                                  0.002  0.005   0.000    0.007      0.000    0.000    3341.0    4900.0   1.00
p_y[1239]                                  0.001  0.003   0.000    0.005      0.000    0.000    3072.0    5758.0   1.00
p_y[1240]                                  0.001  0.004   0.000    0.005      0.000    0.000    2894.0    5739.0   1.00
p_y[1241]                                  0.001  0.003   0.000    0.005      0.000    0.000    2872.0    4162.0   1.00
p_y[1242]                                  0.011  0.008   0.001    0.025      0.000    0.000    4357.0    5219.0   1.00
p_y[1243]                                  0.058  0.028   0.013    0.108      0.000    0.000    3514.0    5080.0   1.00
p_y[1244]                                  0.002  0.004   0.000    0.007      0.000    0.000    2698.0    4470.0   1.00
p_y[1245]                                  0.006  0.007   0.000    0.018      0.000    0.000    3595.0    3424.0   1.00
p_y[1246]                                  0.002  0.004   0.000    0.008      0.000    0.000    3139.0    4222.0   1.00
p_y[1247]                                  0.001  0.002   0.000    0.004      0.000    0.000    2878.0    4449.0   1.00
p_y[1248]                                  0.002  0.003   0.000    0.006      0.000    0.000    2721.0    3471.0   1.00
p_y[1249]                                  0.002  0.005   0.000    0.006      0.000    0.000    2820.0    5394.0   1.00
p_y[1250]                                  0.002  0.003   0.000    0.006      0.000    0.000    3996.0    4506.0   1.00
p_y[1251]                                  0.001  0.003   0.000    0.005      0.000    0.000    3065.0    3313.0   1.00
p_y[1252]                                  0.002  0.003   0.000    0.006      0.000    0.000    3265.0    4528.0   1.00
p_y[1253]                                  0.002  0.004   0.000    0.007      0.000    0.000    3770.0    5768.0   1.00
p_y[1254]                                  0.001  0.003   0.000    0.004      0.000    0.000    1884.0    3995.0   1.00
p_y[1255]                                  0.003  0.005   0.000    0.010      0.000    0.000    4228.0    5539.0   1.00
p_y[1256]                                  0.001  0.001   0.000    0.003      0.000    0.000    2642.0    4170.0   1.00
p_y[1257]                                  0.011  0.014   0.000    0.035      0.000    0.000    4228.0    4631.0   1.00
p_y[1258]                                  0.001  0.002   0.000    0.003      0.000    0.000    1913.0    3406.0   1.00
p_y[1259]                                  0.003  0.005   0.000    0.009      0.000    0.000    3960.0    3992.0   1.00
p_y[1260]                                  0.001  0.003   0.000    0.003      0.000    0.000    1439.0    1871.0   1.00
p_y[1261]                                  0.002  0.003   0.000    0.006      0.000    0.000    3508.0    4115.0   1.00
p_y[1262]                                  0.001  0.003   0.000    0.004      0.000    0.000    1730.0    3378.0   1.00
p_y[1263]                                  0.001  0.001   0.000    0.003      0.000    0.000    1875.0    1932.0   1.00
p_y[1264]                                  0.007  0.011   0.000    0.026      0.000    0.000    3316.0    3663.0   1.00
p_y[1265]                                  0.003  0.007   0.000    0.010      0.000    0.000    2575.0    3754.0   1.00
p_y[1266]                                  0.002  0.005   0.000    0.008      0.000    0.000    3234.0    4192.0   1.00
p_y[1267]                                  0.002  0.003   0.000    0.007      0.000    0.000    3633.0    5874.0   1.00
p_y[1268]                                  0.002  0.006   0.000    0.009      0.000    0.000    2615.0    4240.0   1.00
p_y[1269]                                  0.002  0.003   0.000    0.006      0.000    0.000    3567.0    4599.0   1.00
p_y[1270]                                  0.001  0.003   0.000    0.004      0.000    0.000    2571.0    3437.0   1.00
p_y[1271]                                  0.002  0.003   0.000    0.006      0.000    0.000    3662.0    4445.0   1.00
p_y[1272]                                  0.003  0.005   0.000    0.010      0.000    0.000    2880.0    4522.0   1.00
p_y[1273]                                  0.002  0.004   0.000    0.008      0.000    0.000    3899.0    3215.0   1.00
p_y[1274]                                  0.002  0.004   0.000    0.008      0.000    0.000    4137.0    4601.0   1.00
p_y[1275]                                  0.002  0.003   0.000    0.008      0.000    0.000    3457.0    4560.0   1.00
