geoid,tract_id,empirical_estimate,p_y,p_y_CI_lower,p_y_CI_upper,n_images_by_area
36081041500.0,36081041500.0,0.0,0.0012821434510031718,2.1268703865259304e-05,0.00815162265237738,58
36081042700.0,36081042700.0,0.0,0.00016749494239895967,1.3279309934058744e-06,0.0010664726398052769,90
36081043701.0,36081043701.0,0.0017391304347826088,0.0005294008008387995,7.911955922717908e-06,0.0032479332574034563,575
36081043702.0,36081043702.0,0.0,0.00029357962454161816,4.537585832737231e-06,0.0017936793965849444,470
36081043900.0,36081043900.0,0.0,5.414412242419948e-05,5.689948712671355e-07,0.00036372159835379756,98
36081044000.0,36081044000.0,0.0,0.0018953226816725646,1.620480272161264e-05,0.011913829831365196,288
36081044301.0,36081044301.0,0.0,0.0003346243158902015,3.243497576587312e-06,0.0022792694467438463,94
36081044302.0,36081044302.0,0.0,0.000654702083322431,1.1337964423021707e-05,0.004015183724563735,259
36081044400.0,36081044400.0,0.0031120331950207467,0.008392401863737254,0.0012146691803294344,0.02492410132309849,964
36081044601.0,36081044601.0,0.0,0.001281207306414425,2.292426247835173e-05,0.007700120336094428,251
36081044602.0,36081044602.0,0.0,0.0030042811042246004,8.620440733328784e-05,0.014593384715890926,432
36081044800.0,36081044800.0,0.0,0.0013553802938043266,1.6521006271861055e-05,0.008481164210106567,136
36081045000.0,36081045000.0,0.0,0.0008926723312032734,1.101870362817905e-05,0.005668887113563379,262
36081045600.0,36081045600.0,0.0019455252918287938,0.004157665408827933,9.163902349218031e-05,0.01958520005249767,514
36081045700.0,36081045700.0,0.0,0.00044191386600336065,2.166917341881615e-06,0.003204491708878495,180
36081045900.0,36081045900.0,0.0,7.398813542164612e-05,6.226592133881005e-07,0.0004981416481820251,161
36081046000.0,36081046000.0,0.0022935779816513763,0.0038791343403287003,0.0001436859563973713,0.01762939960996863,436
36081046100.0,36081046100.0,0.0,7.429115096822499e-05,5.31154978386239e-07,0.00048677626122465396,114
36081046400.0,36081046400.0,0.005780346820809248,0.013075588572301473,0.0007695588329094708,0.04824669500350004,346
36081046500.0,36081046500.0,0.0,0.0003665425136231173,5.699717859587936e-06,0.002303000795048847,75
36081046700.0,36081046700.0,0.0,0.00026294739252122427,2.9903267441928508e-06,0.0016541918600407812,151
36081046800.0,36081046800.0,0.0,0.0043249031837830475,0.00011095622186023484,0.02168897398514658,312
36081046901.0,36081046901.0,0.0,0.000774428973624264,7.0324371940509785e-06,0.005061844639247596,94
36081046902.0,36081046902.0,0.0,0.0003639476075780982,4.549184970183463e-06,0.0022696630611610275,78
36081047000.0,36081047000.0,0.0,0.006759408392307883,0.00019254536854376467,0.03384881629054107,222
36081047300.0,36081047300.0,0.001049317943336831,0.003381727011263728,0.00010887341210720315,0.014237147396150408,953
36081047801.0,36081047801.0,0.0,0.0034558621860616796,8.249320569775893e-05,0.018931231852978944,155
36081047802.0,36081047802.0,0.0,0.005484789531938728,9.36023509291416e-05,0.03034952165913714,171
36081048000.0,36081048000.0,0.0,0.004569850412196664,0.00015257506222807958,0.021767060055866733,305
36081048100.0,36081048100.0,0.0,0.0008524478899157147,1.0602604069841827e-05,0.0054745279027184944,218
36081048200.0,36081048200.0,0.003246753246753247,0.008184738709726514,0.00030350940731639457,0.036450716503850414,308
36081048400.0,36081048400.0,0.0,0.003707269010174953,0.00011707838164934256,0.018171377685380182,305
36081049201.0,36081049201.0,0.0016286644951140066,0.0034904330776878096,0.00010894422103322387,0.015904711009254266,614
36081049202.0,36081049202.0,0.0,0.0017921401873603625,3.82051288404014e-05,0.010667175772191138,153
36081049301.0,36081049301.0,0.0,0.0008955214335241091,9.05632315474618e-06,0.005923906584094597,131
36081049302.0,36081049302.0,0.0,0.00015817317319708672,3.4366308378713485e-06,0.0009317502807647849,547
36081049500.0,36081049500.0,0.0,0.00015696329452822555,2.9558056837508453e-06,0.0009252127026439747,1718
36081049600.0,36081049600.0,0.0,0.0012622670361337352,2.4164880088362015e-05,0.007662595124141793,188
36081049700.0,36081049700.0,0.0,0.0010276905840909379,6.6621399454904216e-06,0.007173430165557366,90
36081050202.0,36081050202.0,0.0,0.00308657694651188,4.925761187696909e-05,0.019124048326797444,87
36081050400.0,36081050400.0,0.0,0.003885503531362421,6.889486611524163e-05,0.02366147041772281,68
36081050600.0,36081050600.0,0.0,0.00563730930303721,8.057556798257267e-05,0.033754714627943896,74
36081050800.0,36081050800.0,0.0,0.0006451662846810003,1.1767036130723924e-05,0.0038593510100439006,97
36081051000.0,36081051000.0,0.0,0.000508865186062481,1.0092841321506649e-05,0.003089612187432334,68
36081051200.0,36081051200.0,0.004016064257028112,0.0008039888646172114,1.7174799726123403e-05,0.005017127782253685,249
36081051600.0,36081051600.0,0.0,0.0027207030604698367,4.264249313281251e-05,0.016625078065620504,79
36081051800.0,36081051800.0,0.0,0.004418737801229179,7.082432190004477e-05,0.02747726510816861,55
36081052000.0,36081052000.0,0.0,0.0030595252331634642,2.064658601517e-05,0.020761220699099605,94
36081052100.0,36081052100.0,0.0,0.0011879682151153717,1.3106458957095388e-05,0.007962753743519464,171
36081052200.0,36081052200.0,0.0,0.002134948176560984,3.441840442917175e-05,0.013354226073569639,56
36081052400.0,36081052400.0,0.0,0.00592858897836713,8.065096115868398e-05,0.0370320063795969,49
36081052600.0,36081052600.0,0.0,0.0016250015002735984,1.3028727229276779e-05,0.011292427709436057,85
36081052800.0,36081052800.0,0.0,0.0015598703948436381,2.4409873947500766e-05,0.009825292783835905,75
36081053000.0,36081053000.0,0.0,0.0010805988265865374,2.135321705528674e-05,0.006487350787546827,145
36081053200.0,36081053200.0,0.0,0.001370466974149814,2.0980671719219953e-05,0.008485244481953902,93
36081053601.0,36081053601.0,0.01282051282051282,0.031491627879571715,0.0006258829918944557,0.14077672666210497,78
36081053800.0,36081053800.0,0.0,0.0012655152600154005,9.815738767615149e-06,0.009041000086946643,51
36081053901.0,36081053901.0,0.0,0.0016322390734757474,7.708884199351392e-05,0.007667553269361136,553
36081053902.0,36081053902.0,0.0,0.005263237415595629,8.272192714536326e-05,0.030719426151370344,101
36081054000.0,36081054000.0,0.0,0.0013293516796783567,2.671370835857401e-05,0.0076120515360524835,349
36081054200.0,36081054200.0,0.0,0.0006900397536346444,1.3767169815765622e-05,0.00391633196301411,398
36081054500.0,36081054500.0,0.0,0.0004109605230345757,3.1648702561142623e-06,0.002858522663402167,174
36081054700.0,36081054700.0,0.0,0.0006088858343630599,4.683886710483631e-06,0.0041982600491049776,225
36081054800.0,36081054800.0,0.0,0.0017548536532189338,1.9439646007871523e-05,0.011338683259568936,190
36081054900.0,36081054900.0,0.0,0.0003196696047270946,2.903562237947031e-06,0.0021325871819048593,284
36081055100.0,36081055100.0,0.0,0.000389135049284251,3.7595123769603373e-06,0.0025887009304639817,325
36081055300.0,36081055300.0,0.0,0.0004893910907958866,1.886463839100482e-06,0.0034052298935295247,151
36081055400.0,36081055400.0,0.0,0.0014839065824335449,1.07996344779888e-05,0.009855731237155746,91
36081055500.0,36081055500.0,0.0,0.00045802016931141977,4.63834436774638e-06,0.003055740283036765,185
36081055600.0,36081055600.0,0.0,0.0013929008833562318,7.511010575283682e-06,0.009589849616883596,23
36081055700.0,36081055700.0,0.0,0.00029644884738592043,6.096766326360474e-06,0.0017283437529325165,273
36081055800.0,36081055800.0,0.0,0.0005961635164964337,2.1875386912828316e-06,0.0040760861367243675,19
36081055900.0,36081055900.0,0.0,0.0003752988011452178,6.0462886551469975e-06,0.002255919321497499,246
36081056100.0,36081056100.0,0.0012531328320802004,0.0025390297632599864,0.00032483875215229643,0.007954902427389847,3192
36081056200.0,36081056200.0,0.0,0.0008932087387789032,2.4741592764260394e-06,0.006803534175716574,47
36081056500.0,36081056500.0,0.0,0.0004458939716071194,1.4811034685505868e-06,0.0032130943112860036,256
36081056600.0,36081056600.0,0.0,0.0006048546805525999,2.613963090199023e-06,0.004308738625583821,107
36081056700.0,36081056700.0,0.0,0.00029277456748614145,4.393028809119549e-06,0.0017626335373930506,151
36081057700.0,36081057700.0,0.0,0.0003649368577709365,4.80287254742253e-06,0.002204369818415522,144
36081057900.0,36081057900.0,0.0,0.0017758269942329398,9.328856139817436e-06,0.01247597186435819,26
36081058200.0,36081058200.0,0.0,0.0014977998083126024,2.5278940965136342e-05,0.008817942797748335,239
36081058500.0,36081058500.0,0.0,0.0002474692208088002,1.873484510491403e-06,0.0015550911154282867,199
36081058700.0,36081058700.0,0.0,0.000565716098360932,2.0643662218009123e-06,0.004218167182778728,99
36081058900.0,36081058900.0,0.0,0.00021853976325459908,2.5069488894404003e-06,0.0014120942425990535,260
36081059000.0,36081059000.0,0.0,0.00047455224225314554,3.773084562673389e-06,0.0031314441597659237,16
36081059100.0,36081059100.0,0.0,0.0003153185320753511,3.543106628957684e-06,0.0020884854465314778,370
36081059300.0,36081059300.0,0.0020833333333333333,0.000524796478851534,9.120175916545339e-06,0.003104866988762095,480
36081059501.0,36081059501.0,0.0,0.0006105811710404436,1.2635537124289502e-05,0.003491049732626502,330
36081059900.0,36081059900.0,0.0,0.0008561515201601571,6.775048750627586e-06,0.0059073045211715455,104
36081060600.0,36081060600.0,0.0,0.0024385079756547847,2.208518475810151e-05,0.01603506476974609,42
36081060800.0,36081060800.0,0.0,0.0020758486706102916,2.2952292154645687e-05,0.012937506531572074,61
36081061000.0,36081061000.0,0.0,0.0021793034877632634,2.0818997559835446e-05,0.014252089677129473,104
36081061200.0,36081061200.0,0.0,0.001179881233599484,1.2312448127728119e-05,0.00759420135639121,97
36081061302.0,36081061302.0,0.0,0.002416443612714934,5.2031342596575767e-05,0.013831859516221462,210
36081061400.0,36081061400.0,0.0,0.002074957600867182,2.77122226642627e-05,0.012943514341334336,212
36081061601.0,36081061601.0,0.0,0.0032269872626255348,4.362662119294351e-05,0.019684460731512272,148
36081061800.0,36081061800.0,0.0,0.0064478029278886165,0.00010207696572002928,0.03616005127644174,137
36081062300.0,36081062300.0,0.0,0.000727199652496726,7.443482430098009e-06,0.004709139071187382,41
36081062500.0,36081062500.0,0.0,0.0003847670693067846,3.754518272638578e-06,0.0025667701527918043,66
36081062600.0,36081062600.0,0.0,0.0011595212890854142,8.298687401775742e-06,0.007723611350246056,161
36081062700.0,36081062700.0,0.0,0.0010497777291403844,9.799174766540658e-06,0.006956152962279378,40
36081062900.0,36081062900.0,0.0,0.0005068135607994508,5.772980576646907e-06,0.003395611312106701,100
36081063200.0,36081063200.0,0.0,0.0032406801528883974,6.243653055055181e-05,0.01887647678862477,128
36081064101.0,36081064101.0,0.0,0.002850101168541661,1.647039510727707e-05,0.019345425551918795,127
36081064500.0,36081064500.0,0.0,0.0005351304145963405,9.858663039430298e-06,0.003246069943772891,395
36081064600.0,36081064600.0,0.0,0.0031710711592223546,4.103192969395999e-05,0.01885127271711181,217
36081065000.0,36081065000.0,0.0,0.002457075924204264,5.376703367787472e-05,0.01383573515453301,235
36081065401.0,36081065401.0,0.0,0.0025980551666718297,5.61603721920368e-05,0.01428310265970986,325
36081065402.0,36081065402.0,0.0,0.02592969176975588,0.0011909753567504876,0.11520189674017463,60
36081065600.0,36081065600.0,0.08363636363636363,0.3588768342277647,0.1543330780138229,0.6428416548666711,275
36081065702.0,36081065702.0,0.0,0.00034718340984355855,3.513041848540514e-06,0.0022461704832237445,64
36081065703.0,36081065703.0,0.0,0.0002273279358089133,3.4685974257905752e-06,0.0014037980758475927,166
36081066000.0,36081066000.0,0.0,0.007509683652521716,4.7890122846950024e-05,0.04593293662716474,135
36081066301.0,36081066301.0,0.0,0.0003749706442402235,3.728522658256382e-06,0.002493576309071929,161
36081066302.0,36081066302.0,0.0,0.0013156982005762458,1.072503610058761e-05,0.00907628467138438,92
36081066402.0,36081066402.0,0.0,0.008342621820874724,0.00022610727447910342,0.04557370868236354,71
36081066403.0,36081066403.0,0.0,0.01493560603811926,0.00019284629854803082,0.07673353982599596,114
36081066701.0,36081066701.0,0.0,0.0005428568146004693,5.3238983569272905e-06,0.0036172003623406875,260
36081067100.0,36081067100.0,0.0,0.0003488987183852982,3.117772253836341e-06,0.0024298478016870446,105
36081067700.0,36081067700.0,0.0,0.000159101709940566,1.2442313353905918e-06,0.0010444458922552824,129
36081068200.0,36081068200.0,0.0,0.002043590542663776,1.0242057043236357e-05,0.013243729322413344,212
36081068300.0,36081068300.0,0.001059322033898305,0.0016377938142380644,3.298723284418035e-05,0.008734639424259354,944
36081069300.0,36081069300.0,0.0,0.002513560218373814,5.050935115529071e-05,0.012962877563522188,498
36081069500.0,36081069500.0,0.0,0.00029397512481131913,1.5807363305609533e-06,0.002017080004608106,239
36081069701.0,36081069701.0,0.0,0.00044617175117719833,4.164779558322495e-06,0.0029886285248350297,217
36081070700.0,36081070700.0,0.0,0.000519570428854895,3.201464201367701e-06,0.003438168882042322,114
36081071303.0,36081071303.0,0.0,0.00029547539171833004,1.7010696542502844e-06,0.002099245154580035,284
36081071304.0,36081071304.0,0.006369426751592357,0.0005329311157495154,3.2303707931902883e-06,0.003987855502813569,157
36081071305.0,36081071305.0,0.0,0.0005161220678694417,2.2451682369154017e-06,0.003908279103784307,293
36081071701.0,36081071701.0,0.0,0.0004834565621439858,6.882869450794292e-06,0.0029889642088628573,210
36081071900.0,36081071900.0,0.0,0.00025139480918410313,4.025077405941309e-06,0.001525732206049925,609
36081072100.0,36081072100.0,0.0,0.00041282274569008946,4.919026354394218e-06,0.0026502279319491062,88
36081072300.0,36081072300.0,0.0,0.0009144548117339001,1.0318220390263905e-05,0.005933852709904891,183
36081072900.0,36081072900.0,0.0,0.0005719803072271382,3.918939973694572e-06,0.004020231549499201,75
36081073700.0,36081073700.0,0.0,0.0012695231980819348,2.4357481814101726e-05,0.007419602260501811,363
36081073900.0,36081073900.0,0.0,0.00013399517920779935,2.3015110971223736e-06,0.0008270357562998252,509
36081074100.0,36081074100.0,0.0,0.00025956837918422596,2.1104414732714687e-06,0.0017058084634562652,103
36081074300.0,36081074300.0,0.0,0.0004971371319414384,3.365900828430207e-06,0.0034991941282158834,124
36081074500.0,36081074500.0,0.0,0.00040483859197225813,6.640730058017927e-06,0.002415410148113643,1000
36081074700.0,36081074700.0,0.0,0.001300538876610807,1.9315989841324805e-05,0.008304817758966165,98
36081075701.0,36081075701.0,0.0,0.0004451507267455872,1.0703118026583846e-05,0.002457492243790837,619
36081075702.0,36081075702.0,0.0,0.0005332223081105534,8.536423983488918e-06,0.003213061102711798,404
36081077902.0,36081077902.0,0.0,0.0028517595842025103,3.720503304700771e-05,0.01705566452856337,144
36081077903.0,36081077903.0,0.008333333333333333,0.005385092988000561,3.6215659673901094e-05,0.035416109484814995,120
36081077904.0,36081077904.0,0.0,0.0026944509567618335,5.0554045416404284e-05,0.015604266483131509,235
36081077906.0,36081077906.0,0.0,0.0024612391424158097,1.7639523859687276e-05,0.016602588414790242,98
36081077907.0,36081077907.0,0.0,0.0025602530269283603,1.7892708740358916e-05,0.017127480520286342,117
36081077908.0,36081077908.0,0.0,0.0035830472657568196,3.391942544960954e-05,0.023350791354226488,45
36081078800.0,36081078800.0,0.0,0.0006225511296908199,6.469743344437885e-06,0.004091641303021986,82
36081079000.0,36081079000.0,0.0007739938080495357,0.0007149778738559795,7.415414538165471e-06,0.0044090949682923505,1292
36081079200.0,36081079200.0,0.0009523809523809524,0.0006780894163198477,1.4290578169987112e-05,0.003534646623585695,2100
36081079300.0,36081079300.0,0.0,0.013411070697564116,8.219550369927104e-05,0.09409175414328236,16
36081079701.0,36081079701.0,0.0,0.0019237324116431061,3.144020742034605e-05,0.011604941598908347,102
36081079702.0,36081079702.0,0.0,0.0016073022561466572,3.152207157785194e-05,0.009484546753161389,135
36081079900.0,36081079900.0,0.0,0.001203794719494243,2.080574811042918e-06,0.00887868393497326,163
36081080301.0,36081080301.0,0.0,0.0005782787441134967,8.54995513279321e-06,0.003456825310372698,861
36081080302.0,36081080302.0,0.0,0.0019010786502431955,6.706028413953667e-05,0.009269830966951166,736
36081081800.0,36081081800.0,0.0,0.00154808409195004,2.975729571392959e-05,0.00864317270794545,348
36081083700.0,36081083700.0,0.0,0.0022097538125980193,0.00012734989217877196,0.009640306673676022,694
36081083800.0,36081083800.0,0.0,0.002139104052771907,2.481710550165424e-05,0.013514677090401354,171
36081084000.0,36081084000.0,0.0022371364653243847,0.002015635473757123,5.171480969272162e-05,0.010892387068507488,447
36081084500.0,36081084500.0,0.0,0.0010125578445973151,5.459943962943344e-06,0.006947362060365557,98
36081084601.0,36081084601.0,0.0,0.0018749252729844308,1.3947211108282523e-05,0.01232276611085429,210
36081084901.0,36081084901.0,0.0,0.0012570372475624403,8.888534883589183e-06,0.008520557937387452,119
36081084902.0,36081084902.0,0.0,0.002536837979155626,1.46203176152966e-05,0.017155457831691978,80
36081085700.0,36081085700.0,0.0,0.0017117975466614975,1.0807670086366e-05,0.01153467800565408,43
36081085900.0,36081085900.0,0.0,0.0008646364536265552,1.3755250518900286e-05,0.005292504030638546,44
36081086400.0,36081086400.0,0.00528169014084507,0.014169179205678293,0.001781639922279625,0.04322639687075547,568
36081086500.0,36081086500.0,0.0,0.0009375984629149525,1.69328288163958e-05,0.0057238871816173344,212
36081086900.0,36081086900.0,0.001388888888888889,0.00340596120475521,0.00010500317606859282,0.013564517911576078,1440
36081087100.0,36081087100.0,0.0,0.003044155759725685,0.00012775050518446735,0.013620226988952454,567
36081088902.0,36081088902.0,0.005208333333333333,0.0015435086247124112,1.8529759826108297e-05,0.009655173658259256,192
36081088903.0,36081088903.0,0.0,0.0002769525798665935,4.3858752903675e-06,0.0016028309181501266,1977
36081089202.0,36081089202.0,0.0,0.00554444393655498,0.00012995315504155187,0.029559336553904244,163
36081091602.0,36081091602.0,0.0,0.03215404518568687,6.392187350748249e-10,0.2924335427069231,12
36081091603.0,36081091603.0,0.02857142857142857,0.054858681281984185,6.224890093286772e-10,0.34471050320181446,35
36081091604.0,36081091604.0,0.0,0.0689128478555568,4.49992707159409e-10,0.6837983332993679,3
36081092500.0,36081092500.0,0.012422360248447204,0.026844843140110753,0.00011572170689350472,0.11247642990459167,161
36081092800.0,36081092800.0,0.0,0.006357135129515904,1.1269783016649457e-09,0.05819454979071308,14
36081093401.0,36081093401.0,0.0,0.004829023534295969,4.722469277063194e-09,0.0459741161678753,25
36081093402.0,36081093402.0,0.0,0.003609773131063024,2.3295865093993925e-08,0.03273992122490529,24
36081093800.0,36081093800.0,0.0,0.009719365773947686,6.298406823975333e-06,0.06584031525090145,101
36081094500.0,36081094500.0,0.0005282620179609086,0.0017294389253803082,6.544062935714737e-05,0.00736321322591895,1893
36081094700.0,36081094700.0,0.0,0.002915958625921683,2.8354679621928464e-05,0.019072733663762064,77
36081097204.0,36081097204.0,0.006944444444444444,0.024840090946211292,0.0014390085821191709,0.09838588585452118,144
36081097205.0,36081097205.0,0.0,0.024343622029065724,0.0002553214784126213,0.1443948676652219,43
36081097206.0,36081097206.0,0.0,0.011376785897742688,8.102489857332594e-05,0.07672777805535569,17
36081097207.0,36081097207.0,0.0,0.09079417913372179,0.0006053605507628729,0.5647185100559113,4
36081099703.0,36081099703.0,0.0,0.009269764148936755,0.0001477944246218507,0.04699259099278682,158
36081099704.0,36081099704.0,0.0,0.004506829230156365,8.094690901474968e-05,0.024716312164967513,173
36081099801.0,36081099801.0,0.0,0.0033450632473435386,3.491994681416553e-05,0.021158935067319737,102
36081099900.0,36081099900.0,0.0,0.03523562992653631,0.00021474178116950211,0.21182233477871484,28
36081100801.0,36081100801.0,0.058823529411764705,0.18751386012349816,0.007164892238890253,0.6830654898208274,17
36081100803.0,36081100803.0,0.0,0.007111954089911319,0.00020394426700587963,0.03613887974631359,152
36081100804.0,36081100804.0,0.0,0.026229884294160684,0.0010655118761966186,0.11546324360506152,88
36081101002.0,36081101002.0,0.0,0.004612139187482211,8.249865245085085e-06,0.033622385379329364,106
36081101003.0,36081101003.0,0.0,0.002112066038192262,1.0142986949863138e-05,0.014624226327987879,124
36081101004.0,36081101004.0,0.0,0.01021603131244864,5.3232499405593866e-05,0.065596786876338,71
36081103300.0,36081103300.0,0.0,0.003718930461075449,2.739974459048357e-05,0.024862528628465465,95
36081103900.0,36081103900.0,0.0,0.000567850758762278,1.4677751086840687e-05,0.0031394051075111264,850
36081104700.0,36081104700.0,0.0,0.0005800738690860394,9.513758663183894e-06,0.003574536747892582,180
36081105900.0,36081105900.0,0.0,0.00046680503120030925,4.4957992537581385e-06,0.0030966701498010042,91
36081108500.0,36081108500.0,0.0,0.000505734499528494,6.703014106333935e-06,0.003098828757363806,147
36081109300.0,36081109300.0,0.0,0.006657275397257106,0.00016515869844550488,0.03484500164647181,140
36081109700.0,36081109700.0,0.0,0.0003173182244103425,2.630286435835505e-06,0.002186077198031463,128
36081109900.0,36081109900.0,0.0,0.0005546103263452632,4.163528745402529e-06,0.0037664937305703352,143
36081113300.0,36081113300.0,0.0,0.0008550995883230806,6.091482884046646e-06,0.005793030738277077,72
36081113900.0,36081113900.0,0.0,0.0005129033915260289,4.289392739435864e-06,0.0033677948987722254,205
36081114100.0,36081114100.0,0.0,0.0004431065188591834,3.594386273764995e-06,0.0029387202295321113,75
36081114700.0,36081114700.0,0.0,0.0005969505615647411,1.7804886275835528e-06,0.004388834595785621,50
36081115100.0,36081115100.0,0.0,0.0008717552983364195,1.2799815136998167e-06,0.0068713608585945695,66
36081115500.0,36081115500.0,0.0,0.0006978288151138001,3.1359724227759786e-06,0.005067978765299399,49
36081115700.0,36081115700.0,0.0,0.00027642673151259434,2.4603109691938967e-06,0.0017987558002068103,160
36081115900.0,36081115900.0,0.008333333333333333,0.0027783785966670046,7.93300644966491e-06,0.021925542344490435,120
36081116100.0,36081116100.0,0.0,0.0012734546722145005,1.4569129767989249e-05,0.008101956795007755,132
36081116301.0,36081116301.0,0.0,0.0010648481007357975,9.012447973624105e-06,0.007099009379608686,158
36081117100.0,36081117100.0,0.0,0.00024800322863696673,2.964915718564962e-06,0.0016300135766325508,214
36081117500.0,36081117500.0,0.0,0.0003741932800050847,5.153113506674451e-06,0.0023094772667983468,185
36081118100.0,36081118100.0,0.0,0.0011779950302495481,1.015147070120303e-05,0.007697177092020598,45
36081118500.0,36081118500.0,0.0,0.001454547308290967,1.706534072068769e-05,0.009371748391804463,75
36081118700.0,36081118700.0,0.0,0.006624080067024201,0.00012923569650290763,0.038128890250235345,66
36081119100.0,36081119100.0,0.0,0.0010837954109732201,1.3795953264346858e-05,0.006873143968451684,38
36081119300.0,36081119300.0,0.0,0.0007170205446129218,4.29301774382634e-06,0.004976608282715605,55
36081119500.0,36081119500.0,0.0,0.0019207374864706217,9.373180551838772e-06,0.013386545669426124,57
36081119900.0,36081119900.0,0.0,0.00968086847360282,0.00014878376753569807,0.057555825547520936,41
36081120300.0,36081120300.0,0.0,0.003427701871870543,4.603571701931331e-05,0.021435981611118985,37
36081120500.0,36081120500.0,0.0,0.0006762790342059437,8.35065347243516e-06,0.004268849975933357,54
36081120701.0,36081120701.0,0.0,0.003115286009297924,5.52038676458609e-05,0.018127678465118566,126
36081120702.0,36081120702.0,0.0,0.007817685216532741,0.00010444082833439825,0.04978427676753879,46
36081121500.0,36081121500.0,0.0014705882352941176,0.0043319505892776495,0.0002038617826224126,0.01758729932530976,680
36081122300.0,36081122300.0,0.0013054830287206266,0.0007176607250877608,9.430405831305704e-06,0.00455808568627919,766
36081122703.0,36081122703.0,0.0,0.0011219432578857627,1.1651176357053312e-05,0.006833671776262859,529
36081122704.0,36081122704.0,0.0,0.009070207646712911,0.000152976349909127,0.05101033956900032,97
36081124100.0,36081124100.0,0.0,0.0016061979063641213,2.4604618031208943e-05,0.009398771789318354,192
36081124700.0,36081124700.0,0.0,0.0016573827022588546,3.197950084815136e-05,0.009429174722089895,226
36081126500.0,36081126500.0,0.0,0.0020773135005189088,2.916636528287696e-05,0.01233563843362479,196
36081129104.0,36081129104.0,0.0,0.006573321285174023,0.00019867512346719135,0.03433053352446282,95
36081133900.0,36081133900.0,0.0,0.0012988168469469457,1.1158609195110887e-05,0.008649359521277444,131
36081134100.0,36081134100.0,0.0,0.001139388249917332,3.660706423985934e-05,0.005599383546792379,764
36081134701.0,36081134701.0,0.002688172043010753,0.004985371750544191,5.3297737749566436e-05,0.026507858220433837,372
36081134702.0,36081134702.0,0.0021598272138228943,0.004321185831353245,4.936885813076314e-05,0.022143065518566873,463
36081136700.0,36081136700.0,0.007082152974504249,0.02005618408088611,0.0035080513956498196,0.05358960269665088,706
36081137700.0,36081137700.0,0.0,0.004462838438218031,0.0001347792168974684,0.020689732638866518,392
36081138501.0,36081138501.0,0.0,0.009543969394665652,0.00039360343724778916,0.04086794720433586,246
36081140300.0,36081140300.0,0.0,0.0026172100680386633,5.7354876191425905e-05,0.014050218077309497,346
36081140901.0,36081140901.0,0.0,0.0018939105960687833,3.894316156664579e-05,0.010948012820090388,234
36081140902.0,36081140902.0,0.0,0.0009769358769034233,2.3931810257799384e-05,0.0053921621187574395,384
36081142900.0,36081142900.0,0.0,0.004163601724153086,7.973561611358648e-05,0.023978880573683452,59
36081144100.0,36081144100.0,0.0,0.0014321624496403758,7.244371735219198e-06,0.010267542956646603,53
36081144700.0,36081144700.0,0.0,0.0003500257003284922,2.288624489835172e-06,0.0023807670534587047,257
36081145101.0,36081145101.0,0.0,0.001159218369408902,2.810568027148196e-06,0.009122032043450279,71
36081145102.0,36081145102.0,0.0,0.00326616437118666,6.638972876815339e-05,0.019003824919780973,94
36081145900.0,36081145900.0,0.0,0.000572209672299223,8.139461074140029e-06,0.003615367593670392,169
36081146300.0,36081146300.0,0.0,0.0004327783191371923,4.474458258086918e-06,0.0028102998032729,152
36081146700.0,36081146700.0,0.0,0.0006427449535762874,9.351501420055742e-06,0.00399675648766376,290
36081147100.0,36081147100.0,0.0,0.002002660281737373,3.368398108296223e-05,0.011960765827970173,193
36081147900.0,36081147900.0,0.0,0.005088029446623799,5.597457791120566e-05,0.03159212112862546,110
36081150701.0,36081150701.0,0.0,0.0025619479940775236,3.297725517313463e-05,0.014590989112364486,316
36081150702.0,36081150702.0,0.0,0.0009234323381873499,4.696858989698121e-06,0.0065045262111513335,468
36081152902.0,36081152902.0,0.0,0.003037888623082116,3.780497402956214e-05,0.016708217647471758,405
36081155101.0,36081155101.0,0.006329113924050633,0.011744138910976289,1.6776704631905307e-05,0.06670476366797491,158
36081155103.0,36081155103.0,0.0058823529411764705,0.0014404028193819706,1.5570304255468467e-05,0.009032317735156413,170
36081155104.0,36081155104.0,0.0,0.0020151057065767937,1.3488356328123338e-05,0.013496790055482485,126
36081157902.0,36081157902.0,0.0,0.0029954806224623248,9.477747808045538e-06,0.020769472725059104,192
36005036100.0,36005036100.0,0.008547008547008548,0.012890661741968614,0.0001243187810048432,0.06734347917044806,117
36005012701.0,36005012701.0,0.0,0.0009339588755483663,1.0632721602041686e-05,0.006008649629008705,38
36005015900.0,36005015900.0,0.0,0.0014571369284520049,2.616136621739686e-05,0.00894492601721556,49
36005042600.0,36005042600.0,0.006493506493506494,0.005319624098241839,0.0001746355063298835,0.026392275922088246,154
36061003800.0,36061003800.0,0.0,7.98881682935999e-05,1.3349334047414553e-06,0.00048087187822713615,1176
36061001001.0,36061001001.0,0.0013192612137203166,0.0037039608647845357,5.0315635743740714e-05,0.017876803913839175,758
36061001502.0,36061001502.0,0.002849002849002849,0.0012006683758882055,4.700341667367617e-05,0.005796913476284868,702
36061004800.0,36061004800.0,0.0,0.000281851532636067,5.648890191791202e-06,0.0016539757026684545,958
36061004400.0,36061004400.0,0.000731528895391368,0.0011151955457232908,3.941516009725866e-05,0.005139987997165673,1367
36061006400.0,36061006400.0,0.0,0.00024345240232350674,4.154422725427814e-06,0.001451952960914997,1122
