                                            mean     sd  hdi_3%  hdi_97%  mcse_mean  mcse_sd  ess_bulk  ess_tail  r_hat
p_y[1205]                                  0.002  0.002   0.000    0.005      0.000    0.000    4766.0    7598.0   1.00
p_y[1206]                                  0.001  0.003   0.000    0.004      0.000    0.000    3571.0    6180.0   1.00
p_y[1207]                                  0.002  0.004   0.000    0.006      0.000    0.000    5280.0    7866.0   1.00
p_y[1208]                                  0.001  0.004   0.000    0.005      0.000    0.000    6385.0    8899.0   1.00
p_y[1209]                                  0.003  0.004   0.000    0.009      0.000    0.000    3084.0    3311.0   1.00
p_y[1210]                                  0.004  0.005   0.000    0.011      0.000    0.000    5834.0    7237.0   1.00
p_y[1211]                                  0.013  0.017   0.000    0.042      0.000    0.000    3296.0    5074.0   1.00
p_y[1212]                                  0.001  0.003   0.000    0.005      0.000    0.000    3894.0    6220.0   1.00
p_y[1213]                                  0.002  0.003   0.000    0.006      0.000    0.000    4450.0    7716.0   1.00
p_y[1214]                                  0.001  0.002   0.000    0.004      0.000    0.000    4070.0    6122.0   1.00
p_y[1215]                                  0.001  0.002   0.000    0.004      0.000    0.000    4915.0    7906.0   1.00
p_y[1216]                                  0.001  0.003   0.000    0.004      0.000    0.000    5413.0    7717.0   1.00
p_y[1217]                                  0.002  0.003   0.000    0.008      0.000    0.000    5904.0    8172.0   1.00
p_y[1218]                                  0.011  0.017   0.000    0.037      0.000    0.001    6979.0    8202.0   1.00
p_y[1219]                                  0.002  0.005   0.000    0.008      0.000    0.000    3963.0    7184.0   1.00
p_y[1220]                                  0.004  0.007   0.000    0.014      0.000    0.000    5523.0    8694.0   1.00
p_y[1221]                                  0.002  0.006   0.000    0.008      0.000    0.000    4842.0    7854.0   1.00
p_y[1222]                                  0.002  0.006   0.000    0.007      0.000    0.000    4337.0    7593.0   1.00
p_y[1223]                                  0.000  0.001   0.000    0.001      0.000    0.000    3672.0    6879.0   1.00
p_y[1224]                                  0.001  0.004   0.000    0.005      0.000    0.000    4155.0    8138.0   1.00
p_y[1225]                                  0.001  0.002   0.000    0.003      0.000    0.000    3484.0    7032.0   1.00
p_y[1226]                                  0.001  0.003   0.000    0.004      0.000    0.000    3860.0    5811.0   1.00
p_y[1227]                                  0.001  0.003   0.000    0.005      0.000    0.000    3814.0    5686.0   1.00
p_y[1228]                                  0.001  0.002   0.000    0.004      0.000    0.000    3614.0    6576.0   1.00
p_y[1229]                                  0.001  0.002   0.000    0.002      0.000    0.000    3710.0    6930.0   1.00
p_y[1230]                                  0.001  0.002   0.000    0.004      0.000    0.000    3877.0    6882.0   1.00
p_y[1231]                                  0.002  0.005   0.000    0.007      0.000    0.000    4295.0    7845.0   1.00
p_y[1232]                                  0.006  0.016   0.000    0.024      0.000    0.001    4524.0    7103.0   1.00
p_y[1233]                                  0.001  0.003   0.000    0.004      0.000    0.000    3761.0    6706.0   1.00
p_y[1234]                                  0.003  0.007   0.000    0.009      0.000    0.000    3741.0    7005.0   1.00
p_y[1235]                                  0.001  0.002   0.000    0.003      0.000    0.000    3747.0    7279.0   1.00
p_y[1236]                                  0.001  0.004   0.000    0.004      0.000    0.000    3322.0    6736.0   1.00
p_y[1237]                                  0.002  0.004   0.000    0.007      0.000    0.000    5153.0    7507.0   1.00
p_y[1238]                                  0.001  0.003   0.000    0.004      0.000    0.000    4164.0    6188.0   1.00
p_y[1239]                                  0.001  0.002   0.000    0.003      0.000    0.000    3669.0    6821.0   1.00
p_y[1240]                                  0.001  0.003   0.000    0.004      0.000    0.000    4159.0    7197.0   1.00
p_y[1241]                                  0.001  0.003   0.000    0.005      0.000    0.000    3920.0    6910.0   1.00
p_y[1242]                                  0.016  0.010   0.002    0.033      0.000    0.000    5807.0    8889.0   1.00
p_y[1243]                                  0.060  0.028   0.015    0.111      0.000    0.000    5700.0    7564.0   1.00
p_y[1244]                                  0.002  0.003   0.000    0.006      0.000    0.000    3745.0    6975.0   1.00
p_y[1245]                                  0.004  0.006   0.000    0.013      0.000    0.000    6452.0    8090.0   1.00
p_y[1246]                                  0.002  0.004   0.000    0.009      0.000    0.000    3518.0    5186.0   1.00
p_y[1247]                                  0.001  0.001   0.000    0.003      0.000    0.000    3037.0    4329.0   1.00
p_y[1248]                                  0.002  0.003   0.000    0.006      0.000    0.000    5591.0    6682.0   1.00
p_y[1249]                                  0.001  0.002   0.000    0.002      0.000    0.000    3215.0    6221.0   1.00
p_y[1250]                                  0.001  0.002   0.000    0.004      0.000    0.000    5875.0    8541.0   1.00
p_y[1251]                                  0.001  0.002   0.000    0.005      0.000    0.000    5380.0    6566.0   1.00
p_y[1252]                                  0.002  0.003   0.000    0.006      0.000    0.000    4371.0    6367.0   1.00
p_y[1253]                                  0.001  0.002   0.000    0.003      0.000    0.000    5775.0    7966.0   1.00
p_y[1254]                                  0.000  0.001   0.000    0.001      0.000    0.000    3235.0    4889.0   1.00
p_y[1255]                                  0.004  0.006   0.000    0.014      0.000    0.000    5515.0    6124.0   1.00
p_y[1256]                                  0.000  0.001   0.000    0.002      0.000    0.000    3061.0    5655.0   1.00
p_y[1257]                                  0.006  0.009   0.000    0.021      0.000    0.000    6188.0    7640.0   1.00
p_y[1258]                                  0.000  0.001   0.000    0.002      0.000    0.000    2887.0    4692.0   1.00
p_y[1259]                                  0.003  0.005   0.000    0.010      0.000    0.000    6073.0    7353.0   1.00
p_y[1260]                                  0.000  0.001   0.000    0.001      0.000    0.000    2727.0    4961.0   1.00
p_y[1261]                                  0.002  0.003   0.000    0.006      0.000    0.000    5530.0    5372.0   1.00
p_y[1262]                                  0.000  0.001   0.000    0.001      0.000    0.000    2971.0    5562.0   1.00
p_y[1263]                                  0.000  0.001   0.000    0.001      0.000    0.000    3092.0    5290.0   1.00
p_y[1264]                                  0.005  0.008   0.000    0.017      0.000    0.000    5531.0    7474.0   1.00
p_y[1265]                                  0.002  0.005   0.000    0.006      0.000    0.000    3834.0    6413.0   1.00
p_y[1266]                                  0.003  0.006   0.000    0.010      0.000    0.000    4575.0    6941.0   1.00
p_y[1267]                                  0.002  0.003   0.000    0.006      0.000    0.000    5469.0    8560.0   1.00
p_y[1268]                                  0.002  0.004   0.000    0.006      0.000    0.000    3741.0    6127.0   1.00
p_y[1269]                                  0.001  0.002   0.000    0.004      0.000    0.000    4904.0    6783.0   1.00
p_y[1270]                                  0.001  0.003   0.000    0.004      0.000    0.000    2930.0    4916.0   1.00
p_y[1271]                                  0.002  0.003   0.000    0.006      0.000    0.000    5687.0    8458.0   1.00
p_y[1272]                                  0.005  0.006   0.000    0.014      0.000    0.000    4392.0    6372.0   1.00
p_y[1273]                                  0.002  0.003   0.000    0.006      0.000    0.000    6003.0    8287.0   1.00
p_y[1274]                                  0.003  0.005   0.000    0.011      0.000    0.000    5493.0    7114.0   1.00
p_y[1275]                                  0.002  0.003   0.000    0.007      0.000    0.000    5632.0    8271.0   1.00
p_y[1276]                                  0.000  0.001   0.000    0.001      0.000    0.000    2215.0    3819.0   1.00
p_y[1277]                                  0.005  0.006   0.000    0.015      0.000    0.000    5922.0    6776.0   1.00
p_y[1278]                                  0.002  0.003   0.000    0.006      0.000    0.000    5295.0    6311.0   1.00
p_y[1279]                                  0.002  0.002   0.000    0.005      0.000    0.000    6188.0    9608.0   1.00
p_y[1280]                                  0.001  0.003   0.000    0.004      0.000    0.000    3174.0    4496.0   1.00
p_y[1281]                                  0.001  0.002   0.000    0.004      0.000    0.000    5534.0    8487.0   1.00
p_y[1282]                                  0.005  0.007   0.000    0.017      0.000    0.000    4747.0    5481.0   1.00
p_y[1283]                                  0.002  0.004   0.000    0.007      0.000    0.000    6288.0    8209.0   1.00
p_y[1284]                                  0.001  0.003   0.000    0.004      0.000    0.000    4838.0    7714.0   1.00
p_y[1285]                                  0.002  0.004   0.000    0.006      0.000    0.000    4012.0    5353.0   1.00
p_y[1286]                                  0.002  0.004   0.000    0.007      0.000    0.000    4304.0    5891.0   1.00
p_y[1287]                                  0.006  0.006   0.000    0.016      0.000    0.000    4956.0    6111.0   1.00
p_y[1288]                                  0.002  0.004   0.000    0.009      0.000    0.000    4431.0    6554.0   1.00
p_y[1289]                                  0.001  0.002   0.000    0.003      0.000    0.000    3697.0    5943.0   1.00
p_y[1290]                                  0.001  0.001   0.000    0.002      0.000    0.000    5147.0    8048.0   1.00
p_y[1291]                                  0.001  0.002   0.000    0.004      0.000    0.000    3210.0    5670.0   1.00
p_y[1292]                                  0.001  0.001   0.000    0.002      0.000    0.000    5799.0    8287.0   1.00
p_y[1293]                                  0.002  0.005   0.000    0.008      0.000    0.000    3348.0    4954.0   1.00
p_y[1294]                                  0.001  0.001   0.000    0.003      0.000    0.000    5578.0    8624.0   1.00
p_y[1295]                                  0.001  0.003   0.000    0.003      0.000    0.000    3639.0    5575.0   1.00
p_y[1296]                                  0.003  0.005   0.000    0.011      0.000    0.000    6074.0    7038.0   1.00
p_y[1297]                                  0.004  0.011   0.000    0.014      0.000    0.001    4341.0    6774.0   1.00
p_y[1298]                                  0.005  0.007   0.000    0.017      0.000    0.000    5521.0    6558.0   1.00
p_y[1299]                                  0.001  0.003   0.000    0.004      0.000    0.000    3886.0    6413.0   1.00
p_y[1300]                                  0.001  0.002   0.000    0.002      0.000    0.000    4372.0    7405.0   1.00
p_y[1301]                                  0.001  0.002   0.000    0.004      0.000    0.000    5706.0    6556.0   1.00
p_y[1302]                                  0.002  0.005   0.000    0.008      0.000    0.000    4731.0    8494.0   1.00
p_y[1303]                                  0.002  0.004   0.000    0.007      0.000    0.000    5252.0    7334.0   1.00
p_y[1304]                                  0.001  0.002   0.000    0.003      0.000    0.000    4369.0    7609.0   1.00
p_y[1305]                                  0.001  0.002   0.000    0.004      0.000    0.000    5385.0    8988.0   1.00
p_y[1306]                                  0.000  0.001   0.000    0.002      0.000    0.000    3179.0    5349.0   1.00
p_y[1307]                                  0.000  0.001   0.000    0.001      0.000    0.000    4706.0    7351.0   1.00
p_y[1308]                                  0.001  0.003   0.000    0.004      0.000    0.000    3282.0    7186.0   1.00
p_y[1309]                                  0.001  0.001   0.000    0.002      0.000    0.000    5520.0    7779.0   1.00
p_y[1310]                                  0.001  0.003   0.000    0.003      0.000    0.000    3209.0    4455.0   1.00
p_y[1311]                                  0.000  0.001   0.000    0.001      0.000    0.000    4973.0    6803.0   1.00
p_y[1312]                                  0.001  0.003   0.000    0.003      0.000    0.000    3703.0    4416.0   1.00
p_y[1313]                                  0.001  0.002   0.000    0.003      0.000    0.000    4936.0    6626.0   1.00
p_y[1314]                                  0.001  0.002   0.000    0.003      0.000    0.000    3555.0    4945.0   1.00
p_y[1315]                                  0.001  0.002   0.000    0.004      0.000    0.000    6173.0    8951.0   1.00
p_y[1316]                                  0.000  0.001   0.000    0.001      0.000    0.000    2801.0    4763.0   1.00
p_y[1317]                                  0.002  0.004   0.000    0.008      0.000    0.000    6903.0    9196.0   1.00
p_y[1318]                                  0.001  0.002   0.000    0.002      0.000    0.000    3312.0    5928.0   1.00
p_y[1319]                                  0.001  0.002   0.000    0.002      0.000    0.000    3598.0    6738.0   1.00
p_y[1320]                                  0.005  0.006   0.000    0.015      0.000    0.000    6520.0    8595.0   1.00
p_y[1321]                                  0.001  0.002   0.000    0.003      0.000    0.000    3688.0    7012.0   1.00
p_y[1322]                                  0.002  0.003   0.000    0.007      0.000    0.000    6547.0    7216.0   1.00
p_y[1323]                                  0.001  0.002   0.000    0.002      0.000    0.000    4370.0    7738.0   1.00
p_y[1324]                                  0.001  0.001   0.000    0.003      0.000    0.000    5946.0    9351.0   1.00
p_y[1325]                                  0.003  0.007   0.000    0.012      0.000    0.000    4991.0    7238.0   1.00
p_y[1326]                                  0.002  0.003   0.000    0.006      0.000    0.000    5787.0    7473.0   1.00
p_y[1327]                                  0.002  0.004   0.000    0.006      0.000    0.000    4493.0    7584.0   1.00
p_y[1328]                                  0.001  0.001   0.000    0.002      0.000    0.000    5131.0    8793.0   1.00
p_y[1329]                                  0.001  0.002   0.000    0.004      0.000    0.000    4192.0    6294.0   1.00
p_y[1330]                                  0.001  0.002   0.000    0.003      0.000    0.000    4494.0    8698.0   1.00
p_y[1331]                                  0.001  0.002   0.000    0.004      0.000    0.000    4445.0    7508.0   1.00
p_y[1332]                                  0.004  0.006   0.000    0.013      0.000    0.000    5738.0    7941.0   1.00
p_y[1333]                                  0.012  0.013   0.000    0.035      0.000    0.000    6483.0    8326.0   1.00
p_y[1334]                                  0.001  0.001   0.000    0.003      0.000    0.000    4502.0    4901.0   1.00
p_y[1335]                                  0.032  0.026   0.000    0.077      0.000    0.000    7086.0    6820.0   1.00
p_y[1336]                                  0.000  0.001   0.000    0.002      0.000    0.000    4411.0    6366.0   1.00
p_y[1337]                                  0.005  0.007   0.000    0.015      0.000    0.000    7134.0    9590.0   1.00
p_y[1338]                                  0.001  0.002   0.000    0.004      0.000    0.000    4788.0    6574.0   1.00
p_y[1339]                                  0.004  0.006   0.000    0.012      0.000    0.000    5868.0    7971.0   1.00
p_y[1340]                                  0.000  0.001   0.000    0.002      0.000    0.000    4479.0    8259.0   1.00
p_y[1341]                                  0.008  0.012   0.000    0.027      0.000    0.000    5322.0    6316.0   1.00
p_y[1342]                                  0.001  0.003   0.000    0.005      0.000    0.000    5573.0    7317.0   1.00
p_y[1343]                                  0.002  0.004   0.000    0.007      0.000    0.000    4683.0    7450.0   1.00
p_y[1344]                                  0.001  0.003   0.000    0.005      0.000    0.000    4177.0    7037.0   1.00
p_y[1345]                                  0.001  0.003   0.000    0.005      0.000    0.000    4427.0    7832.0   1.00
p_y[1346]                                  0.001  0.002   0.000    0.003      0.000    0.000    4750.0    7644.0   1.00
p_y[1347]                                  0.001  0.003   0.000    0.005      0.000    0.000    5311.0    8830.0   1.00
p_y[1348]                                  0.001  0.002   0.000    0.002      0.000    0.000    4373.0    8048.0   1.00
p_y[1349]                                  0.004  0.008   0.000    0.014      0.000    0.000    5392.0    8328.0   1.00
p_y[1350]                                  0.001  0.001   0.000    0.002      0.000    0.000    4085.0    7182.0   1.00
p_y[1351]                                  0.005  0.009   0.000    0.017      0.000    0.000    5652.0    8882.0   1.00
p_y[1352]                                  0.000  0.001   0.000    0.002      0.000    0.000    3653.0    5916.0   1.00
p_y[1353]                                  0.008  0.011   0.000    0.025      0.000    0.000    5082.0    7554.0   1.00
p_y[1354]                                  0.001  0.002   0.000    0.002      0.000    0.000    3343.0    6641.0   1.00
p_y[1355]                                  0.001  0.002   0.000    0.004      0.000    0.000    4808.0    7121.0   1.00
p_y[1356]                                  0.001  0.001   0.000    0.002      0.000    0.000    3466.0    5877.0   1.00
p_y[1357]                                  0.001  0.003   0.000    0.005      0.000    0.000    5018.0    8578.0   1.00
p_y[1358]                                  0.001  0.002   0.000    0.004      0.000    0.000    3609.0    7558.0   1.00
p_y[1359]                                  0.003  0.004   0.000    0.009      0.000    0.000    5061.0    8590.0   1.00
p_y[1360]                                  0.062  0.045   0.003    0.143      0.000    0.001    6939.0    9969.0   1.00
p_y[1361]                                  0.004  0.007   0.000    0.015      0.000    0.000    4342.0    4992.0   1.00
p_y[1362]                                  0.002  0.004   0.000    0.008      0.000    0.000    4741.0    7869.0   1.00
p_y[1363]                                  0.004  0.008   0.000    0.015      0.000    0.000    5412.0    6559.0   1.00
p_y[1364]                                  0.000  0.001   0.000    0.001      0.000    0.000    3534.0    8294.0   1.00
p_y[1365]                                  0.002  0.005   0.000    0.006      0.000    0.000    4742.0    8780.0   1.00
p_y[1366]                                  0.002  0.005   0.000    0.008      0.000    0.000    4402.0    7322.0   1.00
p_y[1367]                                  0.001  0.001   0.000    0.002      0.000    0.000    3729.0    5421.0   1.00
p_y[1368]                                  0.001  0.002   0.000    0.002      0.000    0.000    4251.0    7577.0   1.00
p_y[1369]                                  0.001  0.002   0.000    0.002      0.000    0.000    3785.0    7260.0   1.00
p_y[1370]                                  0.002  0.004   0.000    0.006      0.000    0.000    3906.0    7757.0   1.00
p_y[1371]                                  0.000  0.001   0.000    0.001      0.000    0.000    3151.0    4850.0   1.00
p_y[1372]                                  0.004  0.009   0.000    0.016      0.000    0.000    5623.0    8689.0   1.00
p_y[1373]                                  0.000  0.001   0.000    0.002      0.000    0.000    3310.0    5377.0   1.00
p_y[1374]                                  0.005  0.010   0.000    0.018      0.000    0.000    5876.0    9318.0   1.00
p_y[1375]                                  0.000  0.001   0.000    0.001      0.000    0.000    3663.0    7211.0   1.00
p_y[1376]                                  0.002  0.003   0.000    0.006      0.000    0.000    5548.0    9616.0   1.00
p_y[1377]                                  0.000  0.001   0.000    0.002      0.000    0.000    3087.0    5917.0   1.00
p_y[1378]                                  0.006  0.008   0.000    0.018      0.000    0.000    5335.0    7907.0   1.00
p_y[1379]                                  0.000  0.001   0.000    0.001      0.000    0.000    3455.0    5483.0   1.00
p_y[1380]                                  0.004  0.007   0.000    0.015      0.000    0.000    4836.0    7610.0   1.00
p_y[1381]                                  0.001  0.002   0.000    0.004      0.000    0.000    3349.0    6197.0   1.00
p_y[1382]                                  0.002  0.004   0.000    0.007      0.000    0.000    3365.0    6083.0   1.00
p_y[1383]                                  0.000  0.001   0.000    0.002      0.000    0.000    3007.0    4733.0   1.00
p_y[1384]                                  0.014  0.021   0.000    0.049      0.000    0.000    3516.0    5581.0   1.00
p_y[1385]                                  0.001  0.002   0.000    0.003      0.000    0.000    3506.0    6658.0   1.00
p_y[1386]                                  0.004  0.007   0.000    0.015      0.000    0.000    5058.0    5973.0   1.00
p_y[1387]                                  0.000  0.001   0.000    0.002      0.000    0.000    3258.0    6561.0   1.00
p_y[1388]                                  0.005  0.007   0.000    0.015      0.000    0.000    5013.0    4250.0   1.00
p_y[1389]                                  0.001  0.002   0.000    0.003      0.000    0.000    3643.0    8315.0   1.00
p_y[1390]                                  0.002  0.005   0.000    0.009      0.000    0.000    4560.0    5615.0   1.00
p_y[1391]                                  0.002  0.004   0.000    0.007      0.000    0.000    4987.0    8376.0   1.00
p_y[1392]                                  0.001  0.002   0.000    0.003      0.000    0.000    4009.0    7770.0   1.00
p_y[1393]                                  0.005  0.006   0.000    0.015      0.000    0.000    6135.0    6412.0   1.00
p_y[1394]                                  0.000  0.001   0.000    0.001      0.000    0.000    4152.0    7523.0   1.00
p_y[1395]                                  0.004  0.006   0.000    0.013      0.000    0.000    5748.0    6750.0   1.00
p_y[1396]                                  0.041  0.038   0.001    0.110      0.000    0.001    6887.0    8641.0   1.00
p_y[1397]                                  0.001  0.001   0.000    0.002      0.000    0.000    3524.0    7824.0   1.00
p_y[1398]                                  0.042  0.025   0.006    0.088      0.000    0.000    5673.0    7583.0   1.00
p_y[1399]                                  0.000  0.001   0.000    0.001      0.000    0.000    3431.0    6664.0   1.00
p_y[1400]                                  0.021  0.018   0.000    0.052      0.000    0.000    5990.0    5938.0   1.00
p_y[1401]                                  0.000  0.001   0.000    0.001      0.000    0.000    2712.0    4491.0   1.00
p_y[1402]                                  0.100  0.052   0.019    0.197      0.001    0.001    5596.0    9408.0   1.00
p_y[1403]                                  0.000  0.001   0.000    0.001      0.000    0.000    3418.0    7036.0   1.00
p_y[1404]                                  0.052  0.036   0.003    0.114      0.000    0.000    6651.0    8124.0   1.00
p_y[1405]                                  0.001  0.001   0.000    0.003      0.000    0.000    3601.0    6489.0   1.00
p_y[1406]                                  0.088  0.056   0.009    0.191      0.001    0.001    8314.0   10569.0   1.00
p_y[1407]                                  0.000  0.001   0.000    0.001      0.000    0.000    3596.0    6278.0   1.00
p_y[1408]                                  0.065  0.045   0.005    0.146      0.001    0.001    6820.0    9113.0   1.00
p_y[1409]                                  0.000  0.001   0.000    0.002      0.000    0.000    4427.0    8185.0   1.00
p_y[1410]                                  0.011  0.010   0.000    0.028      0.000    0.000    7058.0    7246.0   1.00
p_y[1411]                                  0.001  0.002   0.000    0.003      0.000    0.000    5496.0    8334.0   1.00
p_y[1412]                                  0.072  0.056   0.002    0.172      0.001    0.001    6539.0    7023.0   1.00
p_y[1413]                                  0.001  0.002   0.000    0.003      0.000    0.000    3549.0    6344.0   1.00
p_y[1414]                                  0.020  0.019   0.000    0.053      0.000    0.000    7267.0   10090.0   1.00
p_y[1415]                                  0.001  0.002   0.000    0.004      0.000    0.000    3545.0    6376.0   1.00
p_y[1416]                                  0.000  0.001   0.000    0.001      0.000    0.000    3814.0    7158.0   1.00
p_y[1417]                                  0.000  0.001   0.000    0.002      0.000    0.000    4146.0    6158.0   1.00
p_y[1418]                                  0.013  0.010   0.000    0.030      0.000    0.000    5805.0    6901.0   1.00
p_y[1419]                                  0.210  0.192   0.000    0.587      0.002    0.002    7161.0    7937.0   1.00
p_y[1420]                                  0.001  0.001   0.000    0.002      0.000    0.000    4467.0    7733.0   1.00
p_y[1421]                                  0.001  0.002   0.000    0.003      0.000    0.000    4449.0    6566.0   1.00
p_y[1422]                                  0.000  0.001   0.000    0.002      0.000    0.000    3725.0    7182.0   1.00
p_y[1423]                                  0.001  0.002   0.000    0.003      0.000    0.000    3890.0    7941.0   1.00
p_y[1424]                                  0.001  0.003   0.000    0.005      0.000    0.000    5636.0    7757.0   1.00
p_y[1425]                                  0.002  0.003   0.000    0.006      0.000    0.000    5414.0    7711.0   1.00
p_y[1426]                                  0.002  0.004   0.000    0.007      0.000    0.000    5725.0    6949.0   1.00
p_y[1427]                                  0.037  0.026   0.002    0.084      0.000    0.000    5288.0    5775.0   1.00
p_y[1428]                                  0.343  0.145   0.106    0.621      0.002    0.001    4275.0    7059.0   1.00
p_y[1429]                                  0.003  0.005   0.000    0.011      0.000    0.000    4926.0    9029.0   1.00
p_y[1430]                                  0.634  0.175   0.317    0.941      0.003    0.001    4023.0    5877.0   1.00
p_y[1431]                                  0.001  0.002   0.000    0.003      0.000    0.000    3969.0    7042.0   1.00
p_y[1432]                                  0.001  0.003   0.000    0.004      0.000    0.000    4566.0    8128.0   1.00
p_y[1433]                                  0.001  0.002   0.000    0.003      0.000    0.000    3679.0    7689.0   1.00
p_y[1434]                                  0.075  0.065   0.001    0.189      0.001    0.001    5118.0    6328.0   1.00
p_y[1435]                                  0.000  0.001   0.000    0.001      0.000    0.000    3652.0    7046.0   1.00
p_y[1436]                                  0.000  0.001   0.000    0.001      0.000    0.000    3762.0    6368.0   1.00
p_y[1437]                                  0.002  0.003   0.000    0.006      0.000    0.000    3184.0    5751.0   1.00
p_y[1438]                                  0.512  0.192   0.177    0.867      0.003    0.001    4708.0    5467.0   1.00
p_y[1439]                                  0.001  0.003   0.000    0.004      0.000    0.000    3760.0    6559.0   1.00
p_y[1440]                                  0.470  0.201   0.128    0.847      0.003    0.001    4830.0    7329.0   1.00
p_y[1441]                                  0.001  0.003   0.000    0.005      0.000    0.000    3427.0    6101.0   1.00
p_y[1442]                                  0.001  0.003   0.000    0.005      0.000    0.000    3157.0    6262.0   1.00
p_y[1443]                                  0.002  0.004   0.000    0.007      0.000    0.000    3459.0    8238.0   1.00
p_y[1444]                                  0.019  0.012   0.002    0.040      0.000    0.000    6900.0    9631.0   1.00
p_y[1445]                                  0.001  0.002   0.000    0.003      0.000    0.000    3895.0    7396.0   1.00
p_y[1446]                                  0.001  0.002   0.000    0.003      0.000    0.000    3939.0    5437.0   1.00
p_y[1447]                                  0.008  0.014   0.000    0.030      0.000    0.000    6703.0    8078.0   1.00
p_y[1448]                                  0.001  0.002   0.000    0.003      0.000    0.000    3968.0    7533.0   1.00
p_y[1449]                                  0.001  0.002   0.000    0.003      0.000    0.000    4046.0    5918.0   1.00
p_y[1450]                                  0.060  0.038   0.007    0.129      0.000    0.001    6305.0    8462.0   1.00
p_y[1451]                                  0.001  0.001   0.000    0.002      0.000    0.000    3054.0    6447.0   1.00
p_y[1452]                                  0.001  0.002   0.000    0.004      0.000    0.000    3344.0    6726.0   1.00
p_y[1453]                                  0.001  0.001   0.000    0.002      0.000    0.000    3569.0    5364.0   1.00
p_y[1454]                                  0.011  0.021   0.000    0.043      0.000    0.001    6791.0    9428.0   1.00
p_y[1455]                                  0.012  0.016   0.000    0.038      0.000    0.000    6026.0    7711.0   1.00
p_y[1456]                                  0.001  0.002   0.000    0.003      0.000    0.000    3905.0    7284.0   1.00
p_y[1457]                                  0.001  0.002   0.000    0.003      0.000    0.000    4083.0    6678.0   1.00
p_y[1458]                                  0.001  0.001   0.000    0.002      0.000    0.000    3752.0    7017.0   1.00
p_y[1459]                                  0.045  0.055   0.000    0.140      0.001    0.001    7269.0    8221.0   1.00
p_y[1460]                                  0.007  0.014   0.000    0.025      0.000    0.001    6298.0    7144.0   1.00
p_y[1461]                                  0.000  0.001   0.000    0.002      0.000    0.000    4894.0    8046.0   1.00
p_y[1462]                                  0.004  0.006   0.000    0.012      0.000    0.000    5205.0    7365.0   1.00
p_y[1463]                                  0.001  0.001   0.000    0.002      0.000    0.000    3996.0    7139.0   1.00
p_y[1464]                                  0.009  0.010   0.000    0.027      0.000    0.000    5851.0    6461.0   1.00
p_y[1465]                                  0.000  0.001   0.000    0.001      0.000    0.000    3444.0    6288.0   1.00
p_y[1466]                                  0.000  0.000   0.000    0.001      0.000    0.000    3312.0    5880.0   1.00
p_y[1467]                                  0.002  0.002   0.000    0.005      0.000    0.000    6703.0    8852.0   1.00
p_y[1468]                                  0.001  0.002   0.000    0.002      0.000    0.000    3701.0    7177.0   1.00
p_y[1469]                                  0.001  0.002   0.000    0.002      0.000    0.000    3053.0    5270.0   1.00
p_y[1470]                                  0.003  0.005   0.000    0.010      0.000    0.000    6531.0    9066.0   1.00
p_y[1471]                                  0.175  0.069   0.056    0.302      0.001    0.001    4403.0    7877.0   1.00
p_y[1472]                                  0.000  0.001   0.000    0.001      0.000    0.000    3738.0    7141.0   1.00
p_y[1473]                                  0.001  0.003   0.000    0.004      0.000    0.000    3526.0    5393.0   1.00
p_y[1474]                                  0.001  0.002   0.000    0.004      0.000    0.000    3662.0    6269.0   1.00
p_y[1475]                                  0.001  0.002   0.000    0.003      0.000    0.000    3338.0    6968.0   1.00
p_y[1476]                                  0.058  0.058   0.000    0.162      0.001    0.001    6978.0    7699.0   1.00
p_y[1477]                                  0.001  0.003   0.000    0.004      0.000    0.000    3598.0    7457.0   1.00
p_y[1478]                                  0.000  0.001   0.000    0.001      0.000    0.000    3217.0    6209.0   1.00
p_y[1479]                                  0.007  0.008   0.000    0.021      0.000    0.000    5522.0    7443.0   1.00
p_y[1480]                                  0.004  0.007   0.000    0.014      0.000    0.000    5966.0    8459.0   1.00
p_y[1481]                                  0.001  0.001   0.000    0.002      0.000    0.000    4053.0    6689.0   1.00
p_y[1482]                                  0.007  0.009   0.000    0.022      0.000    0.000    6297.0    9936.0   1.00
p_y[1483]                                  0.001  0.002   0.000    0.003      0.000    0.000    4710.0    6970.0   1.00
p_y[1484]                                  0.010  0.014   0.000    0.034      0.000    0.000    6473.0    6876.0   1.00
p_y[1485]                                  0.003  0.004   0.000    0.010      0.000    0.000    5494.0    9752.0   1.00
p_y[1486]                                  0.003  0.005   0.000    0.010      0.000    0.000    5693.0    8741.0   1.00
p_y[1487]                                  0.000  0.001   0.000    0.001      0.000    0.000    2805.0    4702.0   1.00
p_y[1488]                                  0.007  0.010   0.000    0.025      0.000    0.000    5954.0    8162.0   1.00
p_y[1489]                                  0.002  0.004   0.000    0.009      0.000    0.000    3009.0    3969.0   1.00
p_y[1490]                                  0.002  0.004   0.000    0.008      0.000    0.000    6114.0    8901.0   1.00
p_y[1491]                                  0.001  0.002   0.000    0.005      0.000    0.000    3206.0    3849.0   1.00
p_y[1492]                                  0.042  0.033   0.002    0.101      0.000    0.000    6504.0    7226.0   1.00
p_y[1493]                                  0.001  0.002   0.000    0.002      0.000    0.000    4005.0    6843.0   1.00
p_y[1494]                                  0.010  0.013   0.000    0.031      0.000    0.000    5632.0    7656.0   1.00
