BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,NTA2020,CDTA2020,Shape_Leng,Shape_Area,n_total,n_classified_positive,n_tp,n_fp,n_tn,n_fn,total_not_annotated,positives_not_annotated,negatives_not_annotated,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,total_households,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,dep_moderate_1_area,dep_moderate_2_area,dep_moderate_1_frac,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,catch_basin_clogged/flooding_311c,manhole_overflow_311c,highway_flooding_311c,n_311_reports
Manhattan,1000100,The Battery-Governors Island-Ellis Island-Liberty Island,MN01 Financial District-Tribeca (CD 1 Equivalent),4121,MN0191,MN01,11023.048472,1844421.12564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0.0,19.0,8.153328995879418,1842849.938057303,0.0,0.0,0.0,0.0,0.0,36061000100,0,0,0,0,0,0
Manhattan,1000201,Chinatown-Two Bridges,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0301,MN03,8010.30539734,1887578.27351,320.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,320.0,2568,0,191,0,171,823,674,661,38657,282,160,49,221,0.0,37.0,10.417680668712306,972315.8817242811,0.0,0.0,0.0,0.0,0.0,36061000201,0,0,0,0,0,0
Manhattan,1000600,Chinatown-Two Bridges,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0301,MN03,9372.01549269,4429330.85857,845.0,2.0,1.0,0.0,1.0,0.0,843.0,1.0,843.0,10179,2,730,12,1135,5243,4204,4371,34473,2155,1521,634,1596,0.0,41.0,10.160654182384963,2582715.083889434,0.0,22125.72530234964,28745.257530320516,0.008566847129350968,0.01112986008779244,36061000600,0,1,0,0,0,1
Manhattan,1001401,Lower East Side,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0302,MN03,5075.33203325,1006116.47961,182.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,182.0,3395,0,78,85,2371,1761,1471,1385,94076,398,930,790,100,24.0,43.0,34.84716287389446,1006120.4572099587,0.0,0.0,0.0,0.0,0.0,36061001401,1,0,0,0,0,1
Manhattan,1001402,Lower East Side,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0302,MN03,4459.15612849,1226206.20461,771.0,0.0,0.0,0.0,1.0,0.0,770.0,0.0,771.0,3449,0,279,0,1008,1807,1520,1584,50347,311,1014,360,647,13.0,42.0,27.55303709743172,1226210.97258408,0.0,3803.485934550729,7414.674564670788,0.003101820175801704,0.006046817986830868,36061001402,0,0,0,0,0,0
Manhattan,1001800,Lower East Side,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0302,MN03,6391.92140965,2399276.87218,1813.0,0.0,0.0,0.0,1.0,0.0,1812.0,0.0,1813.0,6702,0,579,1,2280,2979,2647,2731,79973,536,2252,557,428,8.0,45.0,36.39463920963775,2399286.0992277204,0.0,0.0,0.0,0.0,0.0,36061001800,0,0,0,0,0,0
Manhattan,1002201,Lower East Side,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0302,MN03,5779.06274283,1740173.93298,483.0,2.0,0.0,1.0,0.0,0.0,482.0,1.0,481.0,6437,5,545,0,1755,3011,2232,2662,38594,1283,968,580,368,9.0,28.0,17.288703650474275,1740180.5935571757,0.0,14947.478207785834,16858.916868933582,0.008589613206311577,0.009688027168761586,36061002201,1,0,0,0,0,1
Manhattan,1002601,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0303,MN03,4521.25099453,1141217.44584,169.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,169.0,4329,6,617,44,962,1916,1636,1771,32837,819,533,431,260,2.0,20.0,12.165177006659656,1141221.93977192,1.0,13995.854614424028,14557.462495410575,0.012263920037518016,0.012756031047142303,36061002601,1,0,0,0,0,1
Manhattan,1002602,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0303,MN03,4491.20321753,1114857.17389,118.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,118.0,3431,0,223,0,1918,1907,1651,1768,73899,397,976,768,179,2.0,15.0,8.42780269058296,1114861.4321858324,0.0,85266.9436280385,120084.59621597434,0.07648210007665387,0.10771257552656809,36061002602,0,0,0,0,0,0
Manhattan,1002800,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0303,MN03,5627.55483764,1973678.4059,308.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,308.0,6234,18,980,11,2088,3108,2866,2724,75100,611,2128,853,356,2.0,18.0,8.193808269152818,1973686.1153183845,0.0,108239.00654125283,130789.55964865786,0.05484104372077031,0.06626664626840098,36061002800,0,0,0,0,0,0
Manhattan,1003100,Tribeca-Civic Center,MN01 Financial District-Tribeca (CD 1 Equivalent),4121,MN0102,MN01,7967.86714613,2207015.21399,1028.0,0.0,0.0,0.0,0.0,0.0,1028.0,0.0,1028.0,2770,3,435,0,1180,769,734,739,225694,190,579,379,40,8.0,47.0,26.14706415367887,2207109.3162749107,1.0,83450.37617318126,126077.35018574387,0.03780980650021729,0.05712329210704127,36061003100,0,0,0,0,0,0
Manhattan,1003200,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0303,MN03,6358.43520843,2335526.55712,727.0,0.0,0.0,0.0,0.0,0.0,727.0,0.0,727.0,7740,210,278,0,5601,4625,4369,4351,92434,551,3838,1259,288,7.0,32.0,18.9992720733065,2335535.6479249448,0.0,34927.901412899126,35151.64225227349,0.01495498535589964,0.015050783867719892,36061003200,0,0,0,0,0,0
Manhattan,1003300,Tribeca-Civic Center,MN01 Financial District-Tribeca (CD 1 Equivalent),4121,MN0102,MN01,8170.75634547,3677727.65216,2337.0,2.0,0.0,0.0,1.0,0.0,2336.0,2.0,2335.0,5574,138,37,0,4119,2606,2540,2572,250001,58,2634,1495,46,0.0,37.0,13.710813896591096,3677738.855927915,0.0,46315.77443594127,49125.00020989627,0.012593546265876871,0.01335739217337707,36061003300,0,1,1,1,0,3
Manhattan,1003400,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0303,MN03,5503.30686313,1718451.58423,580.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,580.0,6474,46,510,0,4295,3958,3877,3867,112030,377,2216,1836,216,5.0,26.0,15.452301961469065,1718458.2382434404,0.0,19863.00040210427,20806.269399704073,0.01155861688114555,0.012107521112047305,36061003400,0,0,0,0,0,0
Manhattan,1003601,Lower East Side,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0302,MN03,4201.29528503,1082296.09688,678.0,0.0,0.0,0.0,1.0,0.0,677.0,0.0,678.0,2935,43,753,0,886,1449,1288,1231,49869,359,723,328,256,30.0,47.0,39.9509423503326,1082300.3346032181,0.0,0.0,0.0,0.0,0.0,36061003601,0,0,0,0,0,0
Manhattan,1003602,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0303,MN03,4076.2498056,961070.517981,654.0,1.0,0.0,0.0,0.0,0.0,654.0,1.0,653.0,3461,26,343,9,2130,1523,1461,1453,136607,365,1029,484,58,24.0,46.0,37.45508483397523,961074.205245073,0.0,0.0,0.0,0.0,0.0,36061003602,0,0,0,0,0,0
Manhattan,1003700,SoHo-Little Italy-Hudson Square,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0201,MN02,15081.5368219,7728411.57628,3165.0,1.0,0.0,0.0,2.0,0.0,3163.0,1.0,3164.0,3528,157,95,0,2236,1908,1831,1718,250001,50,1661,1038,11,0.0,27.0,6.856078345127362,4116377.1156100966,1.0,30475.45991473187,56823.80473402658,0.007403466460631861,0.01380432432163218,36061003700,0,1,0,0,0,1
Manhattan,1003900,Tribeca-Civic Center,MN01 Financial District-Tribeca (CD 1 Equivalent),4121,MN0102,MN01,14172.0527428,8317534.03555,2342.0,5.0,0.0,1.0,3.0,0.0,2338.0,4.0,2337.0,6180,0,697,0,3340,2831,2755,2664,184604,752,2114,1422,386,0.0,20.0,4.537049062049062,3571016.965651355,0.0,0.0,0.0,0.0,0.0,36061003900,0,0,0,0,0,0
Manhattan,1004001,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0303,MN03,4151.97661617,995026.143081,649.0,0.0,0.0,0.0,1.0,0.0,648.0,0.0,649.0,3615,11,180,0,2559,1971,1935,1944,153701,212,1388,669,11,16.0,33.0,24.203757661006733,995029.9862350181,0.0,0.0,0.0,0.0,0.0,36061004001,0,0,0,0,0,0
Manhattan,1004002,East Village,MN03 Lower East Side-Chinatown (CD 3 Equivalent),4103,MN0303,MN03,4046.98066686,932610.905182,514.0,0.0,0.0,0.0,0.0,0.0,514.0,0.0,514.0,6250,10,677,101,3579,2049,1887,2022,154390,271,2071,1025,191,21.0,41.0,31.463864464936737,932614.5917213641,0.0,0.0,0.0,0.0,0.0,36061004002,0,0,0,0,0,0
Manhattan,1004100,SoHo-Little Italy-Hudson Square,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0201,MN02,5913.87056132,2058611.77536,887.0,1.0,0.0,0.0,1.0,0.0,886.0,1.0,886.0,6815,0,299,17,3413,3247,2753,2889,96461,520,2084,1276,854,14.0,47.0,31.1866893368958,2058619.6856087944,0.0,3103.6354560645204,3103.6354560645204,0.001507629348811305,0.001507629348811305,36061004100,0,0,0,0,0,0
Manhattan,1004300,SoHo-Little Italy-Hudson Square,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0201,MN02,5090.41997849,1605584.95309,846.0,0.0,0.0,0.0,1.0,0.0,845.0,0.0,846.0,3590,0,682,0,2095,2498,2370,2127,93816,223,1326,756,224,18.0,51.0,39.55176280054815,1605591.1856052408,0.0,0.0,0.0,0.0,0.0,36061004300,0,0,0,0,0,0
Manhattan,1004500,SoHo-Little Italy-Hudson Square,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0201,MN02,4604.74250141,1129524.46251,571.0,0.0,0.0,0.0,0.0,0.0,571.0,0.0,571.0,1047,0,27,0,771,437,435,426,185208,72,336,255,7,6.0,39.0,21.153771246458923,1129528.440551462,0.0,35742.59216452226,36359.095467647225,0.03164381779273473,0.0321896237069479,36061004500,0,0,0,0,0,0
Manhattan,1005200,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0501,MN05,5790.38814613,1815428.97949,711.0,0.0,0.0,0.0,0.0,0.0,711.0,0.0,711.0,3349,9,234,25,2251,1313,1256,1264,229963,55,771,1108,24,30.0,50.0,39.686312310658224,1815488.2119366415,0.0,0.0,0.0,0.0,0.0,36061005200,0,0,0,0,0,0
Manhattan,1005400,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0501,MN05,5588.63683548,1809255.64481,1095.0,0.0,0.0,0.0,1.0,0.0,1094.0,0.0,1095.0,4721,0,110,0,3451,2894,2801,2805,139891,149,1572,2131,14,24.0,42.0,32.83816945780136,1809262.652492452,0.0,26766.183036718034,28217.26476842735,0.014793973113768068,0.015596002454124095,36061005400,0,1,0,0,0,1
Manhattan,1005501,Greenwich Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0202,MN02,4650.76713357,1338496.79758,674.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0,674.0,5581,55,313,0,2874,2064,2004,1973,230167,178,1386,2052,63,15.0,42.0,33.29961147638972,1338501.9212351833,0.0,0.0,0.0,0.0,0.0,36061005501,0,0,0,0,0,0
Manhattan,1005502,Greenwich Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0202,MN02,4547.01584381,1243017.20777,953.0,0.0,0.0,0.0,0.0,0.0,953.0,0.0,953.0,1933,0,73,0,1290,1094,1036,1094,149853,138,705,538,162,25.0,48.0,41.444542749135366,1243022.0168377755,0.0,0.0,0.0,0.0,0.0,36061005502,0,0,0,0,0,0
Manhattan,1005800,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0501,MN05,5720.5741762,1879679.13712,1259.0,0.0,0.0,0.0,0.0,0.0,1259.0,0.0,1259.0,4412,0,226,0,2538,2354,2316,2239,221875,44,1941,1216,89,27.0,46.0,37.29870751555768,1879686.6714874571,0.0,0.0,0.0,0.0,0.0,36061005800,0,0,0,0,0,0
Manhattan,1006300,Greenwich Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0202,MN02,5802.50794343,1918265.35804,971.0,0.0,0.0,0.0,0.0,0.0,971.0,0.0,971.0,5843,15,136,33,4798,3379,3247,3131,176827,151,1969,2126,0,10.0,36.0,23.699025076899016,1918272.8781341873,0.0,9337.85966102527,17273.873697322655,0.004867847409753174,0.009004909517421802,36061006300,0,0,0,0,0,0
Manhattan,1006500,Greenwich Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0202,MN02,6351.18185541,2167367.16248,969.0,0.0,0.0,0.0,2.0,0.0,967.0,0.0,969.0,5227,0,216,27,3939,2900,2780,2811,119467,131,2268,1072,40,0.0,36.0,22.750334517602543,2167374.913316463,0.0,7853.871861662051,36854.80354426179,0.003623679416702416,0.017004350893712012,36061006500,0,0,1,0,0,1
Manhattan,1006700,West Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0203,MN02,5458.85983909,1812883.21169,1209.0,0.0,0.0,0.0,1.0,0.0,1208.0,0.0,1209.0,4928,61,265,0,3841,3194,2940,2925,129494,337,2755,1162,60,1.0,24.0,15.724594505130751,1812888.8537495502,0.0,38337.69310187659,40609.32191636777,0.02114729373650445,0.02240033735790067,36061006700,0,0,0,0,0,0
Manhattan,1006800,Gramercy,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0602,MN06,5723.89086797,1877720.99271,1255.0,0.0,0.0,0.0,1.0,0.0,1254.0,0.0,1255.0,7144,35,397,6,4675,3460,3196,3301,153913,257,2501,1405,114,14.0,42.0,28.9535626797316,1877728.2197748078,0.0,0.0,0.0,0.0,0.0,36061006800,1,0,0,0,0,1
Manhattan,1007001,Murray Hill-Kips Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0603,MN06,4116.82312382,967527.923734,169.0,0.0,0.0,0.0,1.0,0.0,168.0,0.0,169.0,4195,0,134,73,3303,2108,1810,1999,157802,93,1557,1160,18,7.0,38.0,23.18748707342296,967531.8294376244,0.0,0.0,0.0,0.0,0.0,36061007001,0,0,0,0,0,0
Manhattan,1007002,Murray Hill-Kips Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0603,MN06,4036.36944954,941181.265514,533.0,0.0,0.0,0.0,0.0,0.0,533.0,0.0,533.0,3676,0,227,0,2489,2248,2119,2047,158158,145,1243,1334,64,12.0,40.0,26.71169162153552,941184.9280280852,0.0,0.0,0.0,0.0,0.0,36061007002,0,0,0,0,0,0
Manhattan,1007100,West Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0203,MN02,6603.38604331,1774264.25721,1319.0,0.0,0.0,0.0,1.0,0.0,1318.0,0.0,1319.0,5364,0,360,0,3638,2732,2713,2670,167963,302,1952,1635,37,8.0,31.0,21.39048585277872,1774270.704524581,1.0,22649.303344548644,68338.80718992928,0.012765415833553744,0.038516561771356525,36061007100,0,0,0,0,0,0
Manhattan,1007200,Murray Hill-Kips Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0603,MN06,5722.94379796,1877428.78354,1802.0,1.0,0.0,0.0,3.0,0.0,1799.0,1.0,1801.0,7224,3,215,0,4589,4168,4080,4108,160880,155,2382,2682,87,16.0,70.0,35.12962864297512,1877436.0955640576,0.0,0.0,0.0,0.0,0.0,36061007200,1,0,0,0,0,1
Manhattan,1007300,West Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0203,MN02,5754.13452943,1778588.09844,1048.0,1.0,0.0,1.0,1.0,0.0,1046.0,0.0,1047.0,5744,0,113,0,4523,3610,3476,3486,170434,225,2416,1472,14,12.0,29.0,22.32799145299145,1778593.7653465387,0.0,0.0,0.0,0.0,0.0,36061007300,0,0,0,0,0,0
Manhattan,1007600,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0501,MN05,5717.63361325,1873518.10662,948.0,0.0,0.0,0.0,0.0,0.0,948.0,0.0,948.0,2455,84,146,0,1041,1425,1296,1376,164188,126,825,631,125,35.0,62.0,44.71476617552851,1873525.1078168547,0.0,0.0,0.0,0.0,0.0,36061007600,0,0,0,0,0,0
Manhattan,1007700,West Village,MN02 Greenwich Village-SoHo (CD 2 Equivalent),4121,MN0203,MN02,5765.3723671,1924995.8154,997.0,3.0,0.0,1.0,1.0,0.0,995.0,2.0,994.0,5584,46,174,0,4503,3337,3327,3270,170655,111,2174,1920,0,8.0,31.0,20.68184414101033,1925002.2041169952,0.0,21610.21938078571,21610.21938078571,0.011226075136209202,0.011226075136209202,36061007700,0,0,0,0,0,0
Manhattan,1007800,Murray Hill-Kips Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0603,MN06,5546.86764138,1912109.73178,2467.0,3.0,0.0,0.0,2.0,0.0,2465.0,3.0,2464.0,8412,59,577,0,4542,4685,4149,4355,126617,368,2822,2715,331,0.0,39.0,20.486719648645824,1912117.3495364143,0.0,0.0,0.0,0.0,0.0,36061007800,0,0,0,0,0,0
Manhattan,1008000,Murray Hill-Kips Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0603,MN06,5682.15379059,1855976.66572,2083.0,0.0,0.0,0.0,2.0,0.0,2081.0,0.0,2083.0,5292,15,301,0,3551,2844,2765,2714,176988,122,1998,1679,34,26.0,79.0,51.61390086206897,1855981.2176104917,0.0,0.0,0.0,0.0,0.0,36061008000,0,0,0,0,0,0
Manhattan,1008100,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,5683.39400147,1875912.75218,1085.0,1.0,0.0,0.0,0.0,0.0,1085.0,1.0,1084.0,6331,0,318,0,4864,3912,3747,3689,161474,237,2414,2203,160,11.0,33.0,24.644007251013008,1875919.4533354929,0.0,107415.01179608618,119323.24006954637,0.05725992744789554,0.06360786965420225,36061008100,0,0,0,0,0,0
Manhattan,1008200,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,5681.26086993,1856719.48545,1804.0,4.0,0.0,3.0,1.0,0.0,1800.0,1.0,1800.0,3346,0,606,0,1664,1897,1844,1850,191250,225,1128,908,59,51.0,82.0,73.11784983302812,1856721.4272655197,0.0,0.0,0.0,0.0,0.0,36061008200,0,0,0,0,0,0
Manhattan,1008300,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,5681.514328,1873011.58919,808.0,3.0,0.0,1.0,0.0,0.0,807.0,2.0,805.0,3629,7,655,0,1440,2079,1752,1792,79036,400,1549,409,304,3.0,23.0,14.358599338101849,1873017.8057584874,0.0,72765.31968713528,85370.46625525068,0.03884924076184563,0.04557910020544599,36061008300,0,0,0,0,0,0
Manhattan,1008400,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,5690.70188839,1862741.82859,1334.0,0.0,0.0,0.0,0.0,0.0,1334.0,0.0,1334.0,1660,0,163,42,632,946,921,938,250001,176,620,562,64,46.0,84.0,64.6017285806313,1862741.6030033657,0.0,0.0,0.0,0.0,0.0,36061008400,0,1,0,0,0,1
Manhattan,1008700,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,5579.48031547,1780834.02035,1191.0,2.0,0.0,1.0,1.0,0.0,1189.0,1.0,1189.0,5712,0,303,0,3740,3352,3340,3272,147454,430,2376,1616,138,14.0,36.0,24.89250814332248,1780840.992017826,0.0,117356.9082116583,124766.71574981231,0.06589971184270874,0.07006055920155022,36061008700,0,0,1,0,0,1
Manhattan,1008900,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,5578.1406611,1782674.04036,822.0,0.0,0.0,0.0,2.0,0.0,820.0,0.0,822.0,5849,22,579,0,3638,3086,2938,2811,98952,342,1957,1339,162,4.0,23.0,14.223537331014754,1782680.060597976,0.0,28594.820565265523,33137.61482128197,0.016040354743000702,0.018588649502348953,36061008900,0,0,0,0,0,0
Manhattan,1009100,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,5743.39349741,1927040.11873,1546.0,0.0,0.0,0.0,2.0,0.0,1544.0,0.0,1546.0,6445,0,398,0,3813,3594,3379,3333,188145,313,1931,2293,83,17.0,41.0,28.48629852605356,1927047.583628694,0.0,0.0,0.0,0.0,0.0,36061009100,0,0,0,0,0,0
Manhattan,1009200,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,6172.97835144,2118430.67282,1528.0,0.0,0.0,0.0,0.0,0.0,1528.0,0.0,1528.0,1408,0,89,0,866,893,864,857,170341,90,525,503,35,26.0,78.0,48.78725513334907,2118429.8278906993,0.0,13881.245794545302,17457.700170163494,0.006552610623107931,0.008240867807052151,36061009200,0,0,1,0,0,1
Manhattan,1009300,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,5740.2592038,1929422.61542,933.0,0.0,0.0,0.0,1.0,0.0,932.0,0.0,933.0,9699,52,938,0,6063,5568,5149,4993,105682,677,2207,3167,125,4.0,27.0,16.054726368159205,1929429.582474215,0.0,0.0,0.0,0.0,0.0,36061009300,0,0,0,0,0,0
Manhattan,1009400,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,5738.93982599,1646379.25163,1268.0,5.0,0.0,1.0,0.0,0.0,1267.0,4.0,1263.0,77,0,4,15,44,48,47,48,120625,5,32,10,0,53.0,72.0,60.921287579714544,1646378.414136117,0.0,17446.87999872721,22047.180509333226,0.010597126303968148,0.01339132019712598,36061009400,0,0,0,0,0,0
Manhattan,1009500,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0501,MN05,5658.97089413,1851171.3665,1379.0,0.0,0.0,0.0,1.0,0.0,1378.0,0.0,1379.0,3482,0,148,0,2417,1426,1380,1376,200455,129,919,804,0,19.0,44.0,32.280691331352955,1851178.4217330862,0.0,10234.688385891286,10234.688385891286,0.005528742268024872,0.005528742268024872,36061009500,0,0,0,0,0,0
Manhattan,1009600,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,5737.35631457,1887288.36065,913.0,0.0,0.0,0.0,1.0,0.0,912.0,0.0,913.0,474,0,32,0,112,164,149,138,91538,49,71,55,43,9.0,72.0,62.10295130609866,1887287.4648488823,0.0,0.0,0.0,0.0,0.0,36061009600,0,0,1,0,0,1
Manhattan,1009700,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,5655.1099495,1860580.97656,868.0,1.0,0.0,0.0,1.0,0.0,867.0,1.0,867.0,4477,56,638,0,2371,2698,2452,2274,70816,648,1418,981,283,10.0,41.0,23.37297704177644,1860584.9395305845,0.0,9878.146590102211,9878.146590102211,0.005309161855622896,0.005309161855622896,36061009700,0,0,0,0,0,0
Manhattan,1009902,Chelsea-Hudson Yards,MN04 Chelsea-Hell's Kitchen (CD 4 Approximation),4104,MN0401,MN04,9934.11268748,4141065.50708,932.0,5.0,0.0,1.0,1.0,0.0,930.0,4.0,927.0,3890,0,497,0,1644,2212,2042,2205,169241,212,1531,704,35,0.0,19.0,4.540673668960522,2006893.3486489493,0.0,219713.23907790304,356143.7400986638,0.10947928011511678,0.17746022245697388,36061009902,0,0,0,0,0,0
Manhattan,1010000,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,5684.21121552,1859881.00958,1523.0,1.0,0.0,0.0,0.0,0.0,1523.0,1.0,1522.0,1651,23,251,0,946,1098,1062,1061,115536,88,738,637,43,26.0,62.0,42.85987740617271,1859880.111026621,0.0,0.0,0.0,0.0,0.0,36061010000,0,0,0,0,0,0
Manhattan,1010100,Midtown South-Flatiron-Union Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0501,MN05,5701.71618128,1891377.99728,809.0,3.0,0.0,0.0,0.0,0.0,809.0,3.0,806.0,1923,13,291,0,681,1116,1116,1068,106528,160,663,463,106,4.0,47.0,36.44866779445972,1891381.9779293465,0.0,49169.37472527494,49391.75016983558,0.025996533380901066,0.026114106376285157,36061010100,0,0,0,0,0,0
Manhattan,1010200,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,5687.80219272,1860992.64221,1249.0,1.0,0.0,0.0,1.0,0.0,1248.0,1.0,1248.0,244,0,1,0,200,159,159,159,96375,21,66,109,0,38.0,80.0,59.75403052450559,1860991.7864650623,0.0,0.0,0.0,0.0,0.0,36061010200,0,0,0,0,0,0
Manhattan,1010400,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,5693.03586954,1864600.38111,1149.0,0.0,0.0,0.0,1.0,0.0,1148.0,0.0,1149.0,960,0,35,0,670,570,562,537,188971,37,535,297,8,51.0,74.0,64.00959888459889,1864599.456847248,0.0,0.0,0.0,0.0,0.0,36061010400,0,0,0,0,0,0
Manhattan,1010801,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,3972.95944189,763140.673799,282.0,1.0,0.0,0.0,0.0,0.0,282.0,1.0,281.0,3476,0,83,0,2143,1881,1782,1733,162455,50,1155,1247,105,24.0,53.0,40.04899135446686,763140.2751048586,0.0,0.0,0.0,0.0,0.0,36061010801,0,0,0,0,0,0
Manhattan,1010802,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,3142.73673351,617743.747209,334.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,334.0,4094,0,153,0,3418,2144,2035,1982,157532,734,1094,1672,146,44.0,77.0,54.12918892666343,617743.4616526244,0.0,0.0,0.0,0.0,0.0,36061010802,0,0,0,0,0,0
Manhattan,1010803,East Midtown-Turtle Bay,MN06 East Midtown-Murray Hill (CD 6 Approximation),4165,MN0604,MN06,3086.90191979,583083.594828,490.0,2.0,0.0,0.0,0.0,0.0,490.0,2.0,488.0,1840,0,64,0,1530,1019,964,921,116758,198,629,595,24,38.0,66.0,50.15440041173443,583083.4078129431,0.0,0.0,0.0,0.0,0.0,36061010803,0,0,0,0,0,0
Manhattan,1010900,Midtown-Times Square,MN05 Midtown-Flatiron-Union Square (CD 5 Approximation),4165,MN0502,MN05,5703.5312076,1891364.39665,1576.0,0.0,0.0,0.0,0.0,0.0,1576.0,0.0,1576.0,200,0,28,0,84,84,74,80,150625,16,39,48,4,20.0,59.0,41.45172887807973,1891363.65292485,0.0,0.0,0.0,0.0,0.0,36061010900,0,0,0,0,0,0
