                                            mean     sd  hdi_3%  hdi_97%  mcse_mean  mcse_sd  ess_bulk  ess_tail  r_hat
p_y[1149]                                  0.001  0.004   0.000    0.005      0.000    0.000    2539.0    4335.0   1.00
p_y[1150]                                  0.004  0.007   0.000    0.013      0.000    0.000    1932.0    3755.0   1.00
p_y[1151]                                  0.001  0.004   0.000    0.005      0.000    0.000    1665.0    3544.0   1.00
p_y[1152]                                  0.001  0.003   0.000    0.004      0.000    0.000    2672.0    4456.0   1.00
p_y[1153]                                  0.006  0.010   0.000    0.020      0.000    0.000    1949.0    2662.0   1.00
p_y[1154]                                  0.001  0.002   0.000    0.002      0.000    0.000    1761.0    3809.0   1.00
p_y[1155]                                  0.000  0.001   0.000    0.001      0.000    0.000    1694.0    3547.0   1.00
p_y[1156]                                  0.003  0.008   0.000    0.010      0.000    0.000    2848.0    5707.0   1.00
p_y[1157]                                  0.005  0.017   0.000    0.020      0.000    0.000    3273.0    5742.0   1.00
p_y[1158]                                  0.001  0.003   0.000    0.004      0.000    0.000    1631.0    3391.0   1.00
p_y[1159]                                  0.001  0.001   0.000    0.003      0.000    0.000    1550.0    2434.0   1.00
p_y[1160]                                  0.000  0.001   0.000    0.001      0.000    0.000    1769.0    3824.0   1.00
p_y[1161]                                  0.001  0.002   0.000    0.002      0.000    0.000    2294.0    4289.0   1.00
p_y[1162]                                  0.003  0.010   0.000    0.010      0.000    0.000    3121.0    4971.0   1.00
p_y[1163]                                  0.002  0.003   0.000    0.006      0.000    0.000    1478.0    3198.0   1.00
p_y[1164]                                  0.004  0.008   0.000    0.013      0.000    0.000    2233.0    2940.0   1.00
p_y[1165]                                  0.001  0.001   0.000    0.002      0.000    0.000    1767.0    3195.0   1.00
p_y[1166]                                  0.002  0.006   0.000    0.007      0.000    0.000    1980.0    4031.0   1.00
p_y[1167]                                  0.002  0.003   0.000    0.006      0.000    0.000    3900.0    6950.0   1.00
p_y[1168]                                  0.003  0.005   0.000    0.010      0.000    0.000    3285.0    5636.0   1.00
p_y[1169]                                  0.000  0.001   0.000    0.001      0.000    0.000    3707.0    6231.0   1.00
p_y[1170]                                  0.000  0.001   0.000    0.001      0.000    0.000    3403.0    6654.0   1.00
p_y[1171]                                  0.002  0.003   0.000    0.005      0.000    0.000    3189.0    6020.0   1.00
p_y[1172]                                  0.001  0.001   0.000    0.002      0.000    0.000    3043.0    6398.0   1.00
p_y[1173]                                  0.009  0.017   0.000    0.029      0.000    0.000    3857.0    6247.0   1.00
p_y[1174]                                  0.001  0.002   0.000    0.005      0.000    0.000    3479.0    5009.0   1.00
p_y[1175]                                  0.001  0.003   0.000    0.003      0.000    0.000    2920.0    4959.0   1.00
p_y[1176]                                  0.001  0.003   0.000    0.003      0.000    0.000    2856.0    4999.0   1.00
p_y[1177]                                  0.000  0.001   0.000    0.001      0.000    0.000    2668.0    4844.0   1.00
p_y[1178]                                  0.001  0.002   0.000    0.003      0.000    0.000    2665.0    5040.0   1.00
p_y[1179]                                  0.004  0.006   0.000    0.012      0.000    0.000    3326.0    5152.0   1.00
p_y[1180]                                  0.000  0.001   0.000    0.001      0.000    0.000    2330.0    4512.0   1.00
p_y[1181]                                  0.001  0.001   0.000    0.002      0.000    0.000    2401.0    4558.0   1.00
p_y[1182]                                  0.000  0.001   0.000    0.001      0.000    0.000    2454.0    5845.0   1.00
p_y[1183]                                  0.004  0.013   0.000    0.016      0.000    0.000    3487.0    6324.0   1.00
p_y[1184]                                  0.000  0.001   0.000    0.002      0.000    0.000    2281.0    4462.0   1.00
p_y[1185]                                  0.000  0.001   0.000    0.002      0.000    0.000    2733.0    4427.0   1.00
p_y[1186]                                  0.000  0.001   0.000    0.001      0.000    0.000    3332.0    5975.0   1.00
p_y[1187]                                  0.003  0.007   0.000    0.010      0.000    0.000    2229.0    4260.0   1.00
p_y[1188]                                  0.001  0.001   0.000    0.002      0.000    0.000    3259.0    4845.0   1.00
p_y[1189]                                  0.002  0.002   0.000    0.005      0.000    0.000    3244.0    5279.0   1.00
p_y[1190]                                  0.004  0.007   0.000    0.012      0.000    0.000    3426.0    6381.0   1.00
p_y[1191]                                  0.002  0.007   0.000    0.008      0.000    0.000    1952.0    3664.0   1.00
p_y[1192]                                  0.002  0.007   0.000    0.009      0.000    0.000    1914.0    3460.0   1.00
p_y[1193]                                  0.002  0.008   0.000    0.006      0.000    0.000    1940.0    4905.0   1.00
p_y[1194]                                  0.011  0.017   0.000    0.037      0.000    0.000    4314.0    5844.0   1.00
p_y[1195]                                  0.004  0.008   0.000    0.014      0.000    0.000    3821.0    4555.0   1.00
p_y[1196]                                  0.001  0.005   0.000    0.005      0.000    0.000    1707.0    4374.0   1.00
p_y[1197]                                  0.002  0.007   0.000    0.009      0.000    0.000    1880.0    4363.0   1.00
p_y[1198]                                  0.002  0.007   0.000    0.009      0.000    0.000    2761.0    6045.0   1.00
p_y[1199]                                  0.000  0.001   0.000    0.001      0.000    0.000    1575.0    3463.0   1.00
p_y[1200]                                  0.001  0.002   0.000    0.002      0.000    0.000    1732.0    3288.0   1.00
p_y[1201]                                  0.000  0.001   0.000    0.001      0.000    0.000    1931.0    3961.0   1.00
p_y[1202]                                  0.001  0.001   0.000    0.002      0.000    0.000    1950.0    3702.0   1.00
p_y[1203]                                  0.001  0.001   0.000    0.003      0.000    0.000    3642.0    6694.0   1.00
p_y[1204]                                  0.000  0.001   0.000    0.002      0.000    0.000    2309.0    5089.0   1.00
p_y[1205]                                  0.000  0.001   0.000    0.001      0.000    0.000    3124.0    5252.0   1.00
p_y[1206]                                  0.001  0.001   0.000    0.002      0.000    0.000    2198.0    5310.0   1.00
p_y[1207]                                  0.001  0.002   0.000    0.003      0.000    0.000    2967.0    4640.0   1.00
p_y[1208]                                  0.001  0.003   0.000    0.003      0.000    0.000    3656.0    6097.0   1.00
p_y[1209]                                  0.002  0.003   0.000    0.006      0.000    0.000    2199.0    3756.0   1.00
p_y[1210]                                  0.003  0.005   0.000    0.009      0.000    0.000    3087.0    6513.0   1.00
p_y[1211]                                  0.002  0.006   0.000    0.009      0.000    0.000    2465.0    4684.0   1.00
p_y[1212]                                  0.001  0.002   0.000    0.003      0.000    0.000    2398.0    4407.0   1.00
p_y[1213]                                  0.001  0.003   0.000    0.004      0.000    0.000    2767.0    5342.0   1.00
p_y[1214]                                  0.001  0.002   0.000    0.003      0.000    0.000    2297.0    5076.0   1.00
p_y[1215]                                  0.001  0.002   0.000    0.004      0.000    0.000    3093.0    6085.0   1.00
p_y[1216]                                  0.001  0.003   0.000    0.004      0.000    0.000    2690.0    6091.0   1.00
p_y[1217]                                  0.003  0.004   0.000    0.009      0.000    0.000    2669.0    4314.0   1.00
p_y[1218]                                  0.004  0.011   0.000    0.015      0.000    0.000    4233.0    7954.0   1.00
p_y[1219]                                  0.001  0.002   0.000    0.002      0.000    0.000    1728.0    2997.0   1.00
p_y[1220]                                  0.001  0.003   0.000    0.005      0.000    0.000    2430.0    3223.0   1.00
p_y[1221]                                  0.001  0.004   0.000    0.003      0.000    0.000    2076.0    4914.0   1.00
p_y[1222]                                  0.001  0.003   0.000    0.003      0.000    0.000    2185.0    3905.0   1.00
p_y[1223]                                  0.001  0.002   0.000    0.002      0.000    0.000    1526.0    3658.0   1.00
p_y[1224]                                  0.001  0.002   0.000    0.002      0.000    0.000    1709.0    3487.0   1.00
p_y[1225]                                  0.001  0.001   0.000    0.002      0.000    0.000    1556.0    2902.0   1.00
p_y[1226]                                  0.001  0.001   0.000    0.002      0.000    0.000    1763.0    3290.0   1.00
p_y[1227]                                  0.001  0.001   0.000    0.002      0.000    0.000    1710.0    3505.0   1.00
p_y[1228]                                  0.000  0.001   0.000    0.002      0.000    0.000    1918.0    4598.0   1.00
p_y[1229]                                  0.001  0.001   0.000    0.002      0.000    0.000    1790.0    3904.0   1.00
p_y[1230]                                  0.001  0.002   0.000    0.002      0.000    0.000    2272.0    4962.0   1.00
p_y[1231]                                  0.001  0.003   0.000    0.003      0.000    0.000    2173.0    5416.0   1.00
p_y[1232]                                  0.002  0.007   0.000    0.009      0.000    0.000    2767.0    5679.0   1.00
p_y[1233]                                  0.001  0.002   0.000    0.002      0.000    0.000    1915.0    4991.0   1.00
p_y[1234]                                  0.001  0.002   0.000    0.003      0.000    0.000    2108.0    4344.0   1.00
p_y[1235]                                  0.001  0.001   0.000    0.002      0.000    0.000    1867.0    4630.0   1.00
p_y[1236]                                  0.001  0.002   0.000    0.002      0.000    0.000    1891.0    4567.0   1.00
p_y[1237]                                  0.001  0.003   0.000    0.003      0.000    0.000    2242.0    5274.0   1.00
p_y[1238]                                  0.001  0.002   0.000    0.003      0.000    0.000    2012.0    3806.0   1.00
p_y[1239]                                  0.001  0.002   0.000    0.002      0.000    0.000    2106.0    4415.0   1.00
p_y[1240]                                  0.001  0.002   0.000    0.002      0.000    0.000    1898.0    3993.0   1.00
p_y[1241]                                  0.001  0.001   0.000    0.002      0.000    0.000    2000.0    3876.0   1.00
p_y[1242]                                  0.006  0.007   0.000    0.018      0.000    0.000    3339.0    5780.0   1.00
p_y[1243]                                  0.011  0.013   0.000    0.031      0.000    0.000    4113.0    6200.0   1.00
p_y[1244]                                  0.001  0.003   0.000    0.004      0.000    0.000    1938.0    4277.0   1.00
p_y[1245]                                  0.005  0.008   0.000    0.016      0.000    0.000    3538.0    6495.0   1.00
p_y[1246]                                  0.001  0.003   0.000    0.004      0.000    0.000    1924.0    5330.0   1.00
p_y[1247]                                  0.001  0.001   0.000    0.002      0.000    0.000    1794.0    4105.0   1.00
p_y[1248]                                  0.001  0.002   0.000    0.004      0.000    0.000    3177.0    4387.0   1.00
p_y[1249]                                  0.000  0.001   0.000    0.002      0.000    0.000    1855.0    3227.0   1.00
p_y[1250]                                  0.001  0.003   0.000    0.005      0.000    0.000    3303.0    6330.0   1.00
p_y[1251]                                  0.001  0.002   0.000    0.003      0.000    0.000    2305.0    4657.0   1.00
p_y[1252]                                  0.001  0.003   0.000    0.004      0.000    0.000    2540.0    5209.0   1.00
p_y[1253]                                  0.001  0.002   0.000    0.003      0.000    0.000    2488.0    6244.0   1.00
p_y[1254]                                  0.000  0.001   0.000    0.001      0.000    0.000    1834.0    3784.0   1.00
p_y[1255]                                  0.003  0.005   0.000    0.010      0.000    0.000    2750.0    6322.0   1.00
p_y[1256]                                  0.000  0.001   0.000    0.001      0.000    0.000    1822.0    3837.0   1.00
p_y[1257]                                  0.001  0.003   0.000    0.005      0.000    0.000    2736.0    6172.0   1.00
p_y[1258]                                  0.000  0.001   0.000    0.001      0.000    0.000    1692.0    3472.0   1.00
p_y[1259]                                  0.002  0.004   0.000    0.006      0.000    0.000    3005.0    6912.0   1.00
p_y[1260]                                  0.000  0.001   0.000    0.001      0.000    0.000    1802.0    3459.0   1.00
p_y[1261]                                  0.001  0.002   0.000    0.004      0.000    0.000    3192.0    6464.0   1.00
p_y[1262]                                  0.000  0.001   0.000    0.001      0.000    0.000    1605.0    3668.0   1.00
p_y[1263]                                  0.000  0.001   0.000    0.001      0.000    0.000    1704.0    3778.0   1.00
p_y[1264]                                  0.001  0.003   0.000    0.003      0.000    0.000    3162.0    4536.0   1.00
p_y[1265]                                  0.001  0.002   0.000    0.002      0.000    0.000    1933.0    5173.0   1.00
p_y[1266]                                  0.001  0.003   0.000    0.004      0.000    0.000    2287.0    5043.0   1.00
p_y[1267]                                  0.001  0.002   0.000    0.003      0.000    0.000    2618.0    4614.0   1.00
p_y[1268]                                  0.001  0.002   0.000    0.002      0.000    0.000    1818.0    4179.0   1.00
p_y[1269]                                  0.001  0.002   0.000    0.003      0.000    0.000    2354.0    5404.0   1.00
p_y[1270]                                  0.001  0.001   0.000    0.002      0.000    0.000    1747.0    4516.0   1.00
p_y[1271]                                  0.001  0.001   0.000    0.003      0.000    0.000    2107.0    5079.0   1.00
p_y[1272]                                  0.001  0.001   0.000    0.002      0.000    0.000    1665.0    4226.0   1.00
p_y[1273]                                  0.001  0.002   0.000    0.003      0.000    0.000    2163.0    5377.0   1.00
p_y[1274]                                  0.001  0.002   0.000    0.003      0.000    0.000    2462.0    4152.0   1.00
p_y[1275]                                  0.001  0.002   0.000    0.003      0.000    0.000    1641.0    2949.0   1.00
p_y[1276]                                  0.000  0.001   0.000    0.001      0.000    0.000    1555.0    3141.0   1.00
p_y[1277]                                  0.001  0.002   0.000    0.003      0.000    0.000    2502.0    6046.0   1.00
p_y[1278]                                  0.001  0.002   0.000    0.003      0.000    0.000    1826.0    3222.0   1.00
p_y[1279]                                  0.001  0.002   0.000    0.003      0.000    0.000    1777.0    4154.0   1.00
p_y[1280]                                  0.000  0.001   0.000    0.002      0.000    0.000    1618.0    4145.0   1.00
p_y[1281]                                  0.001  0.002   0.000    0.003      0.000    0.000    1837.0    3281.0   1.00
p_y[1282]                                  0.003  0.005   0.000    0.009      0.000    0.000    2416.0    5810.0   1.00
p_y[1283]                                  0.001  0.003   0.000    0.005      0.000    0.000    2428.0    4766.0   1.00
p_y[1284]                                  0.001  0.002   0.000    0.002      0.000    0.000    2146.0    5391.0   1.00
p_y[1285]                                  0.001  0.003   0.000    0.004      0.000    0.000    2051.0    4287.0   1.00
p_y[1286]                                  0.002  0.004   0.000    0.008      0.000    0.000    2219.0    4383.0   1.00
p_y[1287]                                  0.002  0.002   0.000    0.005      0.000    0.000    1659.0    4058.0   1.00
p_y[1288]                                  0.003  0.006   0.000    0.009      0.000    0.000    2772.0    5819.0   1.00
p_y[1289]                                  0.001  0.002   0.000    0.002      0.000    0.000    1846.0    4568.0   1.00
p_y[1290]                                  0.000  0.001   0.000    0.001      0.000    0.000    2090.0    4706.0   1.00
p_y[1291]                                  0.001  0.001   0.000    0.002      0.000    0.000    2111.0    5773.0   1.00
p_y[1292]                                  0.000  0.001   0.000    0.001      0.000    0.000    2490.0    5532.0   1.00
p_y[1293]                                  0.002  0.004   0.000    0.006      0.000    0.000    1913.0    4208.0   1.00
p_y[1294]                                  0.000  0.001   0.000    0.001      0.000    0.000    2897.0    6084.0   1.00
p_y[1295]                                  0.001  0.003   0.000    0.003      0.000    0.000    1995.0    4368.0   1.00
p_y[1296]                                  0.000  0.001   0.000    0.002      0.000    0.000    3339.0    6023.0   1.00
p_y[1297]                                  0.001  0.005   0.000    0.005      0.000    0.000    2400.0    4749.0   1.00
p_y[1298]                                  0.000  0.001   0.000    0.002      0.000    0.000    3347.0    5933.0   1.00
p_y[1299]                                  0.001  0.002   0.000    0.002      0.000    0.000    1888.0    4529.0   1.00
p_y[1300]                                  0.001  0.002   0.000    0.002      0.000    0.000    1952.0    4916.0   1.00
p_y[1301]                                  0.000  0.001   0.000    0.001      0.000    0.000    2777.0    6871.0   1.00
p_y[1302]                                  0.001  0.002   0.000    0.004      0.000    0.000    2093.0    5213.0   1.00
p_y[1303]                                  0.001  0.001   0.000    0.002      0.000    0.000    2621.0    5378.0   1.00
p_y[1304]                                  0.001  0.002   0.000    0.002      0.000    0.000    1997.0    4872.0   1.00
p_y[1305]                                  0.000  0.001   0.000    0.001      0.000    0.000    3039.0    5910.0   1.00
p_y[1306]                                  0.000  0.001   0.000    0.002      0.000    0.000    1739.0    4519.0   1.00
p_y[1307]                                  0.000  0.001   0.000    0.001      0.000    0.000    2275.0    5498.0   1.00
p_y[1308]                                  0.001  0.002   0.000    0.002      0.000    0.000    1875.0    4809.0   1.00
p_y[1309]                                  0.001  0.002   0.000    0.002      0.000    0.000    2302.0    4815.0   1.00
p_y[1310]                                  0.001  0.002   0.000    0.002      0.000    0.000    1831.0    4762.0   1.00
p_y[1311]                                  0.000  0.001   0.000    0.001      0.000    0.000    2279.0    5913.0   1.00
p_y[1312]                                  0.000  0.001   0.000    0.001      0.000    0.000    1956.0    4967.0   1.00
p_y[1313]                                  0.001  0.002   0.000    0.003      0.000    0.000    2673.0    5193.0   1.00
p_y[1314]                                  0.001  0.003   0.000    0.002      0.000    0.000    2007.0    5128.0   1.00
p_y[1315]                                  0.001  0.002   0.000    0.002      0.000    0.000    1895.0    5248.0   1.00
p_y[1316]                                  0.000  0.001   0.000    0.001      0.000    0.000    1657.0    3968.0   1.00
p_y[1317]                                  0.001  0.002   0.000    0.003      0.000    0.000    1751.0    3834.0   1.00
p_y[1318]                                  0.000  0.001   0.000    0.001      0.000    0.000    1827.0    4502.0   1.00
p_y[1319]                                  0.001  0.001   0.000    0.002      0.000    0.000    1750.0    4222.0   1.00
p_y[1320]                                  0.002  0.003   0.000    0.005      0.000    0.000    3364.0    5782.0   1.00
p_y[1321]                                  0.001  0.002   0.000    0.002      0.000    0.000    1787.0    4267.0   1.00
p_y[1322]                                  0.001  0.003   0.000    0.004      0.000    0.000    2037.0    4128.0   1.00
p_y[1323]                                  0.001  0.002   0.000    0.003      0.000    0.000    2125.0    4605.0   1.00
p_y[1324]                                  0.001  0.001   0.000    0.002      0.000    0.000    1662.0    3209.0   1.00
p_y[1325]                                  0.001  0.004   0.000    0.005      0.000    0.000    2091.0    5157.0   1.00
p_y[1326]                                  0.001  0.002   0.000    0.003      0.000    0.000    1747.0    4676.0   1.00
p_y[1327]                                  0.001  0.002   0.000    0.003      0.000    0.000    1999.0    4810.0   1.00
p_y[1328]                                  0.000  0.001   0.000    0.002      0.000    0.000    1776.0    4931.0   1.00
p_y[1329]                                  0.001  0.002   0.000    0.003      0.000    0.000    2160.0    4112.0   1.00
p_y[1330]                                  0.001  0.002   0.000    0.003      0.000    0.000    2212.0    5503.0   1.00
p_y[1331]                                  0.001  0.002   0.000    0.003      0.000    0.000    1935.0    5578.0   1.00
p_y[1332]                                  0.001  0.003   0.000    0.005      0.000    0.000    2317.0    6130.0   1.00
p_y[1333]                                  0.001  0.003   0.000    0.004      0.000    0.000    1851.0    3784.0   1.00
p_y[1334]                                  0.001  0.002   0.000    0.003      0.000    0.000    2358.0    5559.0   1.00
p_y[1335]                                  0.003  0.006   0.000    0.011      0.000    0.000    2462.0    5051.0   1.00
p_y[1336]                                  0.001  0.001   0.000    0.002      0.000    0.000    3041.0    4857.0   1.00
p_y[1337]                                  0.001  0.002   0.000    0.004      0.000    0.000    2384.0    4272.0   1.00
p_y[1338]                                  0.001  0.002   0.000    0.002      0.000    0.000    2749.0    5669.0   1.00
p_y[1339]                                  0.001  0.003   0.000    0.004      0.000    0.000    2258.0    5167.0   1.00
p_y[1340]                                  0.001  0.001   0.000    0.002      0.000    0.000    3254.0    6013.0   1.00
p_y[1341]                                  0.001  0.003   0.000    0.005      0.000    0.000    2248.0    5624.0   1.00
p_y[1342]                                  0.001  0.002   0.000    0.002      0.000    0.000    3345.0    6108.0   1.00
p_y[1343]                                  0.001  0.002   0.000    0.003      0.000    0.000    2114.0    4932.0   1.00
p_y[1344]                                  0.001  0.002   0.000    0.003      0.000    0.000    1976.0    3986.0   1.00
p_y[1345]                                  0.001  0.002   0.000    0.003      0.000    0.000    2248.0    4023.0   1.00
p_y[1346]                                  0.001  0.002   0.000    0.003      0.000    0.000    2986.0    5735.0   1.00
p_y[1347]                                  0.001  0.002   0.000    0.004      0.000    0.000    2051.0    2912.0   1.00
p_y[1348]                                  0.001  0.001   0.000    0.002      0.000    0.000    2394.0    4866.0   1.00
p_y[1349]                                  0.001  0.003   0.000    0.004      0.000    0.000    2470.0    4691.0   1.00
p_y[1350]                                  0.001  0.002   0.000    0.002      0.000    0.000    2284.0    5913.0   1.00
p_y[1351]                                  0.001  0.003   0.000    0.005      0.000    0.000    2233.0    4707.0   1.00
p_y[1352]                                  0.000  0.001   0.000    0.001      0.000    0.000    1832.0    5161.0   1.00
p_y[1353]                                  0.001  0.003   0.000    0.004      0.000    0.000    2415.0    4128.0   1.00
p_y[1354]                                  0.001  0.001   0.000    0.002      0.000    0.000    1918.0    4991.0   1.00
p_y[1355]                                  0.001  0.002   0.000    0.003      0.000    0.000    2191.0    4033.0   1.00
p_y[1356]                                  0.001  0.001   0.000    0.002      0.000    0.000    1856.0    4786.0   1.00
p_y[1357]                                  0.001  0.002   0.000    0.003      0.000    0.000    2394.0    5005.0   1.00
p_y[1358]                                  0.001  0.002   0.000    0.002      0.000    0.000    2188.0    4007.0   1.00
p_y[1359]                                  0.001  0.002   0.000    0.004      0.000    0.000    2318.0    4896.0   1.00
p_y[1360]                                  0.027  0.034   0.000    0.084      0.001    0.000    3168.0    6281.0   1.00
p_y[1361]                                  0.001  0.003   0.000    0.005      0.000    0.000    2382.0    4217.0   1.00
p_y[1362]                                  0.002  0.004   0.000    0.007      0.000    0.000    2579.0    6285.0   1.00
p_y[1363]                                  0.002  0.004   0.000    0.006      0.000    0.000    2717.0    4686.0   1.00
p_y[1364]                                  0.001  0.002   0.000    0.002      0.000    0.000    2024.0    4911.0   1.00
p_y[1365]                                  0.001  0.003   0.000    0.003      0.000    0.000    2690.0    5576.0   1.00
p_y[1366]                                  0.001  0.002   0.000    0.003      0.000    0.000    2061.0    4529.0   1.00
p_y[1367]                                  0.001  0.001   0.000    0.002      0.000    0.000    2076.0    4798.0   1.00
p_y[1368]                                  0.001  0.002   0.000    0.003      0.000    0.000    2061.0    4972.0   1.00
p_y[1369]                                  0.000  0.001   0.000    0.002      0.000    0.000    1910.0    4281.0   1.00
p_y[1370]                                  0.001  0.003   0.000    0.004      0.000    0.000    1908.0    4410.0   1.00
p_y[1371]                                  0.000  0.001   0.000    0.001      0.000    0.000    1638.0    3951.0   1.00
p_y[1372]                                  0.001  0.004   0.000    0.005      0.000    0.000    2312.0    4455.0   1.00
p_y[1373]                                  0.000  0.001   0.000    0.002      0.000    0.000    1691.0    4788.0   1.00
p_y[1374]                                  0.002  0.004   0.000    0.006      0.000    0.000    2765.0    5153.0   1.00
p_y[1375]                                  0.000  0.001   0.000    0.001      0.000    0.000    1901.0    4934.0   1.00
p_y[1376]                                  0.001  0.002   0.000    0.003      0.000    0.000    2730.0    4825.0   1.00
p_y[1377]                                  0.000  0.001   0.000    0.001      0.000    0.000    2078.0    4021.0   1.00
p_y[1378]                                  0.002  0.003   0.000    0.005      0.000    0.000    2387.0    4390.0   1.00
p_y[1379]                                  0.000  0.001   0.000    0.001      0.000    0.000    2375.0    4788.0   1.00
p_y[1380]                                  0.002  0.004   0.000    0.006      0.000    0.000    1943.0    4047.0   1.00
p_y[1381]                                  0.001  0.001   0.000    0.002      0.000    0.000    1834.0    3993.0   1.00
p_y[1382]                                  0.001  0.002   0.000    0.003      0.000    0.000    1808.0    4051.0   1.00
p_y[1383]                                  0.000  0.001   0.000    0.001      0.000    0.000    2087.0    4377.0   1.00
p_y[1384]                                  0.003  0.006   0.000    0.010      0.000    0.000    1916.0    4509.0   1.00
p_y[1385]                                  0.000  0.001   0.000    0.002      0.000    0.000    1870.0    5654.0   1.00
p_y[1386]                                  0.004  0.008   0.000    0.013      0.000    0.000    2365.0    4668.0   1.00
p_y[1387]                                  0.000  0.001   0.000    0.001      0.000    0.000    1681.0    4207.0   1.00
p_y[1388]                                  0.003  0.005   0.000    0.010      0.000    0.000    2662.0    6012.0   1.00
p_y[1389]                                  0.001  0.002   0.000    0.002      0.000    0.000    2245.0    4446.0   1.00
p_y[1390]                                  0.001  0.002   0.000    0.004      0.000    0.000    1931.0    4552.0   1.00
p_y[1391]                                  0.001  0.003   0.000    0.004      0.000    0.000    2375.0    5281.0   1.00
p_y[1392]                                  0.001  0.002   0.000    0.002      0.000    0.000    2346.0    5603.0   1.00
p_y[1393]                                  0.004  0.007   0.000    0.013      0.000    0.000    3499.0    6285.0   1.00
p_y[1394]                                  0.000  0.001   0.000    0.001      0.000    0.000    2411.0    5334.0   1.00
p_y[1395]                                  0.001  0.003   0.000    0.004      0.000    0.000    2297.0    4348.0   1.00
p_y[1396]                                  0.008  0.015   0.000    0.030      0.000    0.000    3331.0    6579.0   1.00
p_y[1397]                                  0.000  0.001   0.000    0.001      0.000    0.000    2050.0    5610.0   1.00
p_y[1398]                                  0.007  0.011   0.000    0.024      0.000    0.000    4311.0    6139.0   1.00
p_y[1399]                                  0.000  0.001   0.000    0.001      0.000    0.000    2340.0    5161.0   1.00
p_y[1400]                                  0.006  0.011   0.000    0.021      0.000    0.000    5148.0    6100.0   1.00
p_y[1401]                                  0.000  0.001   0.000    0.001      0.000    0.000    2004.0    4514.0   1.00
p_y[1402]                                  0.008  0.011   0.000    0.024      0.000    0.000    4538.0    7378.0   1.00
p_y[1403]                                  0.000  0.001   0.000    0.001      0.000    0.000    2232.0    4847.0   1.00
p_y[1404]                                  0.017  0.020   0.000    0.050      0.000    0.000    4251.0    8014.0   1.00
p_y[1405]                                  0.001  0.001   0.000    0.002      0.000    0.000    2354.0    5047.0   1.00
p_y[1406]                                  0.028  0.034   0.000    0.082      0.000    0.000    4873.0    6943.0   1.00
p_y[1407]                                  0.000  0.000   0.000    0.001      0.000    0.000    2255.0    4723.0   1.00
p_y[1408]                                  0.017  0.022   0.000    0.052      0.000    0.000    4714.0    7017.0   1.00
p_y[1409]                                  0.000  0.001   0.000    0.001      0.000    0.000    2605.0    5789.0   1.00
p_y[1410]                                  0.006  0.009   0.000    0.019      0.000    0.000    5150.0    7855.0   1.00
p_y[1411]                                  0.001  0.001   0.000    0.002      0.000    0.000    1704.0    4718.0   1.00
p_y[1412]                                  0.037  0.048   0.000    0.113      0.001    0.000    4425.0    5643.0   1.00
p_y[1413]                                  0.000  0.001   0.000    0.002      0.000    0.000    2285.0    5272.0   1.00
p_y[1414]                                  0.008  0.012   0.000    0.026      0.000    0.000    4972.0    6752.0   1.00
p_y[1415]                                  0.001  0.002   0.000    0.002      0.000    0.000    2289.0    5223.0   1.00
p_y[1416]                                  0.000  0.001   0.000    0.001      0.000    0.000    2122.0    4448.0   1.00
p_y[1417]                                  0.000  0.001   0.000    0.001      0.000    0.000    1944.0    4267.0   1.00
p_y[1418]                                  0.009  0.010   0.000    0.026      0.000    0.000    4306.0    6228.0   1.00
p_y[1419]                                  0.030  0.058   0.000    0.106      0.001    0.001    5104.0    7017.0   1.00
p_y[1420]                                  0.000  0.001   0.000    0.002      0.000    0.000    2610.0    5885.0   1.00
p_y[1421]                                  0.000  0.001   0.000    0.001      0.000    0.000    1598.0    4819.0   1.00
p_y[1422]                                  0.000  0.001   0.000    0.001      0.000    0.000    1510.0    4385.0   1.00
p_y[1423]                                  0.000  0.001   0.000    0.001      0.000    0.000    1348.0    3880.0   1.00
p_y[1424]                                  0.001  0.001   0.000    0.002      0.000    0.000    1933.0    5040.0   1.00
p_y[1425]                                  0.001  0.002   0.000    0.003      0.000    0.000    2581.0    5918.0   1.00
p_y[1426]                                  0.001  0.003   0.000    0.004      0.000    0.000    2102.0    5325.0   1.00
p_y[1427]                                  0.025  0.028   0.000    0.072      0.000    0.000    4261.0    6231.0   1.00
p_y[1428]                                  0.131  0.107   0.010    0.325      0.002    0.001    4602.0    6487.0   1.00
p_y[1429]                                  0.000  0.001   0.000    0.002      0.000    0.000    1854.0    4360.0   1.00
p_y[1430]                                  0.281  0.172   0.041    0.623      0.003    0.002    4709.0    6116.0   1.00
p_y[1431]                                  0.000  0.001   0.000    0.001      0.000    0.000    1821.0    4192.0   1.00
p_y[1432]                                  0.000  0.001   0.000    0.001      0.000    0.000    1871.0    4413.0   1.00
p_y[1433]                                  0.000  0.001   0.000    0.001      0.000    0.000    1435.0    3532.0   1.00
p_y[1434]                                  0.066  0.081   0.000    0.200      0.001    0.001    4147.0    6354.0   1.00
p_y[1435]                                  0.000  0.001   0.000    0.001      0.000    0.000    1349.0    4215.0   1.00
p_y[1436]                                  0.000  0.001   0.000    0.001      0.000    0.000    1493.0    4408.0   1.00
p_y[1437]                                  0.000  0.001   0.000    0.001      0.000    0.000    1315.0    3985.0   1.00
p_y[1438]                                  0.223  0.162   0.012    0.536      0.003    0.002    4322.0    5728.0   1.00
