                                            mean     sd  hdi_3%  hdi_97%  mcse_mean  mcse_sd  ess_bulk  ess_tail  r_hat
p_y[421]                                   0.002  0.003   0.000    0.005      0.000    0.000    2672.0    4263.0   1.00
p_y[422]                                   0.002  0.004   0.000    0.007      0.000    0.000    2978.0    4376.0   1.00
p_y[423]                                   0.001  0.002   0.000    0.003      0.000    0.000    2640.0    4390.0   1.00
p_y[424]                                   0.002  0.004   0.000    0.006      0.000    0.000    3561.0    4228.0   1.00
p_y[425]                                   0.001  0.001   0.000    0.002      0.000    0.000    3123.0    4439.0   1.00
p_y[426]                                   0.001  0.003   0.000    0.005      0.000    0.000    3432.0    4103.0   1.00
p_y[427]                                   0.000  0.001   0.000    0.001      0.000    0.000    2875.0    4909.0   1.00
p_y[428]                                   0.003  0.006   0.000    0.010      0.000    0.000    3132.0    5669.0   1.00
p_y[429]                                   0.002  0.004   0.000    0.007      0.000    0.000    3190.0    3916.0   1.00
p_y[430]                                   0.032  0.017   0.006    0.063      0.000    0.000    3299.0    3730.0   1.00
p_y[431]                                   0.001  0.002   0.000    0.003      0.000    0.000    3120.0    3951.0   1.00
p_y[432]                                   0.002  0.005   0.000    0.008      0.000    0.000    3482.0    5779.0   1.00
p_y[433]                                   0.002  0.003   0.000    0.006      0.000    0.000    3333.0    4317.0   1.00
p_y[434]                                   0.000  0.001   0.000    0.002      0.000    0.000    2836.0    4841.0   1.00
p_y[435]                                   0.001  0.002   0.000    0.005      0.000    0.000    3747.0    5709.0   1.00
p_y[436]                                   0.002  0.003   0.000    0.005      0.000    0.000    2995.0    4562.0   1.00
p_y[437]                                   0.001  0.003   0.000    0.004      0.000    0.000    3351.0    4800.0   1.00
p_y[438]                                   0.002  0.004   0.000    0.006      0.000    0.000    2814.0    3639.0   1.00
p_y[439]                                   0.001  0.002   0.000    0.004      0.000    0.000    2580.0    4269.0   1.00
p_y[440]                                   0.001  0.002   0.000    0.004      0.000    0.000    3510.0    4480.0   1.00
p_y[441]                                   0.002  0.004   0.000    0.008      0.000    0.000    3491.0    3813.0   1.00
p_y[442]                                   0.002  0.004   0.000    0.007      0.000    0.000    3188.0    4411.0   1.00
p_y[443]                                   0.001  0.003   0.000    0.005      0.000    0.000    3038.0    4959.0   1.00
p_y[444]                                   0.001  0.002   0.000    0.003      0.000    0.000    3017.0    4948.0   1.00
p_y[445]                                   0.001  0.002   0.000    0.004      0.000    0.000    2813.0    3729.0   1.00
p_y[446]                                   0.001  0.002   0.000    0.002      0.000    0.000    2803.0    3901.0   1.00
p_y[447]                                   0.002  0.003   0.000    0.008      0.000    0.000    3279.0    4434.0   1.00
p_y[448]                                   0.001  0.003   0.000    0.005      0.000    0.000    2799.0    4133.0   1.00
p_y[449]                                   0.001  0.002   0.000    0.002      0.000    0.000    3173.0    4064.0   1.00
p_y[450]                                   0.001  0.001   0.000    0.002      0.000    0.000    2827.0    4762.0   1.00
p_y[451]                                   0.002  0.003   0.000    0.007      0.000    0.000    2642.0    3710.0   1.00
p_y[452]                                   0.001  0.002   0.000    0.003      0.000    0.000    3164.0    5037.0   1.00
p_y[453]                                   0.002  0.004   0.000    0.006      0.000    0.000    2687.0    3805.0   1.00
p_y[454]                                   0.002  0.004   0.000    0.006      0.000    0.000    2704.0    3897.0   1.00
p_y[455]                                   0.001  0.004   0.000    0.005      0.000    0.000    3571.0    4405.0   1.00
p_y[456]                                   0.001  0.002   0.000    0.002      0.000    0.000    2666.0    4652.0   1.00
p_y[457]                                   0.001  0.002   0.000    0.004      0.000    0.000    2605.0    3598.0   1.00
p_y[458]                                   0.001  0.002   0.000    0.004      0.000    0.000    3256.0    3217.0   1.00
p_y[459]                                   0.001  0.002   0.000    0.003      0.000    0.000    2795.0    5000.0   1.00
p_y[460]                                   0.001  0.001   0.000    0.002      0.000    0.000    2711.0    4293.0   1.00
p_y[461]                                   0.001  0.002   0.000    0.003      0.000    0.000    2857.0    4029.0   1.00
p_y[462]                                   0.001  0.002   0.000    0.004      0.000    0.000    3305.0    5438.0   1.00
p_y[463]                                   0.003  0.003   0.000    0.007      0.000    0.000    3063.0    4071.0   1.00
p_y[464]                                   0.002  0.003   0.000    0.006      0.000    0.000    3282.0    4377.0   1.00
p_y[465]                                   0.002  0.004   0.000    0.008      0.000    0.000    3574.0    6133.0   1.00
p_y[466]                                   0.001  0.001   0.000    0.004      0.000    0.000    3847.0    4187.0   1.00
p_y[467]                                   0.010  0.006   0.002    0.021      0.000    0.000    3704.0    4938.0   1.00
p_y[468]                                   0.001  0.001   0.000    0.004      0.000    0.000    4041.0    4961.0   1.00
p_y[469]                                   0.003  0.004   0.000    0.009      0.000    0.000    3717.0    4279.0   1.00
p_y[470]                                   0.002  0.003   0.000    0.008      0.000    0.000    3948.0    4138.0   1.00
p_y[471]                                   0.001  0.002   0.000    0.004      0.000    0.000    4123.0    4594.0   1.00
p_y[472]                                   0.005  0.004   0.000    0.012      0.000    0.000    4086.0    5415.0   1.00
p_y[473]                                   0.001  0.001   0.000    0.002      0.000    0.000    3685.0    5941.0   1.00
p_y[474]                                   0.001  0.002   0.000    0.004      0.000    0.000    3590.0    5143.0   1.00
p_y[475]                                   0.001  0.001   0.000    0.003      0.000    0.000    3336.0    4360.0   1.00
p_y[476]                                   0.001  0.002   0.000    0.003      0.000    0.000    3437.0    4922.0   1.00
p_y[477]                                   0.001  0.002   0.000    0.003      0.000    0.000    3426.0    5479.0   1.00
p_y[478]                                   0.001  0.002   0.000    0.003      0.000    0.000    3395.0    4150.0   1.00
p_y[479]                                   0.002  0.003   0.000    0.007      0.000    0.000    3673.0    4730.0   1.00
p_y[480]                                   0.001  0.002   0.000    0.003      0.000    0.000    3502.0    5318.0   1.00
p_y[481]                                   0.001  0.003   0.000    0.005      0.000    0.000    3336.0    5287.0   1.00
p_y[482]                                   0.001  0.002   0.000    0.002      0.000    0.000    3912.0    4334.0   1.00
p_y[483]                                   0.001  0.002   0.000    0.004      0.000    0.000    3346.0    5421.0   1.00
p_y[484]                                   0.002  0.002   0.000    0.006      0.000    0.000    3777.0    4228.0   1.00
p_y[485]                                   0.001  0.001   0.000    0.002      0.000    0.000    3395.0    5119.0   1.00
p_y[486]                                   0.001  0.002   0.000    0.004      0.000    0.000    3471.0    4372.0   1.00
p_y[487]                                   0.001  0.002   0.000    0.003      0.000    0.000    3455.0    4534.0   1.00
p_y[488]                                   0.028  0.025   0.000    0.074      0.000    0.000    3147.0    2076.0   1.00
p_y[489]                                   0.008  0.010   0.000    0.026      0.000    0.000    3045.0    3240.0   1.00
p_y[490]                                   0.001  0.002   0.000    0.003      0.000    0.000    3606.0    5431.0   1.00
p_y[491]                                   0.001  0.003   0.000    0.005      0.000    0.000    3399.0    4445.0   1.00
p_y[492]                                   0.006  0.011   0.000    0.021      0.000    0.000    3066.0    4435.0   1.00
p_y[493]                                   0.002  0.003   0.000    0.006      0.000    0.000    2875.0    3772.0   1.00
p_y[494]                                   0.004  0.007   0.000    0.013      0.000    0.000    3288.0    3456.0   1.00
p_y[495]                                   0.001  0.003   0.000    0.005      0.000    0.000    2898.0    4476.0   1.00
p_y[496]                                   0.002  0.004   0.000    0.007      0.000    0.000    2277.0    4526.0   1.00
p_y[497]                                   0.003  0.007   0.000    0.013      0.000    0.000    3361.0    4780.0   1.00
p_y[498]                                   0.001  0.001   0.000    0.002      0.000    0.000    2471.0    2873.0   1.00
p_y[499]                                   0.001  0.001   0.000    0.002      0.000    0.000    2190.0    4470.0   1.01
p_y[500]                                   0.001  0.002   0.000    0.003      0.000    0.000    2704.0    5086.0   1.00
p_y[501]                                   0.001  0.003   0.000    0.005      0.000    0.000    3183.0    4615.0   1.00
p_y[502]                                   0.001  0.002   0.000    0.003      0.000    0.000    2280.0    4318.0   1.00
p_y[503]                                   0.002  0.005   0.000    0.007      0.000    0.000    1999.0    4583.0   1.00
p_y[504]                                   0.001  0.002   0.000    0.003      0.000    0.000    2846.0    3347.0   1.00
p_y[505]                                   0.000  0.001   0.000    0.001      0.000    0.000    1910.0    3149.0   1.00
p_y[506]                                   0.001  0.001   0.000    0.002      0.000    0.000    2037.0    3799.0   1.00
p_y[507]                                   0.002  0.005   0.000    0.008      0.000    0.000    2663.0    3406.0   1.00
p_y[508]                                   0.001  0.001   0.000    0.002      0.000    0.000    1923.0    2779.0   1.00
p_y[509]                                   0.003  0.006   0.000    0.010      0.000    0.000    2665.0    4454.0   1.00
p_y[510]                                   0.001  0.003   0.000    0.003      0.000    0.000    2490.0    4380.0   1.00
p_y[511]                                   0.001  0.002   0.000    0.003      0.000    0.000    2896.0    4935.0   1.00
p_y[512]                                   0.002  0.004   0.000    0.006      0.000    0.000    3009.0    3763.0   1.00
p_y[513]                                   0.001  0.001   0.000    0.002      0.000    0.000    2306.0    4445.0   1.01
p_y[514]                                   0.002  0.003   0.000    0.005      0.000    0.000    2411.0    3587.0   1.00
p_y[515]                                   0.001  0.002   0.000    0.003      0.000    0.000    3148.0    4680.0   1.00
p_y[516]                                   0.002  0.005   0.000    0.007      0.000    0.000    2590.0    3079.0   1.00
p_y[517]                                   0.001  0.001   0.000    0.002      0.000    0.000    2830.0    4521.0   1.00
p_y[518]                                   0.007  0.011   0.000    0.024      0.000    0.000    2888.0    3268.0   1.00
p_y[519]                                   0.001  0.002   0.000    0.003      0.000    0.000    3348.0    4693.0   1.00
p_y[520]                                   0.001  0.002   0.000    0.004      0.000    0.000    2609.0    4399.0   1.00
p_y[521]                                   0.001  0.005   0.000    0.005      0.000    0.000    2751.0    3835.0   1.00
p_y[522]                                   0.002  0.004   0.000    0.006      0.000    0.000    3228.0    5078.0   1.00
p_y[523]                                   0.001  0.002   0.000    0.003      0.000    0.000    2856.0    4465.0   1.00
p_y[524]                                   0.002  0.002   0.000    0.005      0.000    0.000    3417.0    4042.0   1.00
p_y[525]                                   0.001  0.003   0.000    0.005      0.000    0.000    3214.0    5298.0   1.00
p_y[526]                                   0.004  0.009   0.000    0.016      0.000    0.000    2877.0    4324.0   1.00
p_y[527]                                   0.001  0.002   0.000    0.004      0.000    0.000    3873.0    4991.0   1.00
p_y[528]                                   0.002  0.003   0.000    0.006      0.000    0.000    2499.0    3339.0   1.00
p_y[529]                                   0.002  0.006   0.000    0.007      0.000    0.000    3559.0    5358.0   1.00
p_y[530]                                   0.002  0.006   0.000    0.006      0.000    0.000    3032.0    3330.0   1.00
p_y[531]                                   0.003  0.007   0.000    0.013      0.000    0.000    3477.0    3304.0   1.00
p_y[532]                                   0.001  0.003   0.000    0.005      0.000    0.000    2957.0    4852.0   1.00
p_y[533]                                   0.002  0.004   0.000    0.007      0.000    0.000    3053.0    5631.0   1.00
p_y[534]                                   0.002  0.003   0.000    0.007      0.000    0.000    2554.0    4973.0   1.00
p_y[535]                                   0.001  0.002   0.000    0.003      0.000    0.000    2770.0    5008.0   1.00
p_y[536]                                   0.001  0.002   0.000    0.004      0.000    0.000    2946.0    5293.0   1.00
p_y[537]                                   0.001  0.003   0.000    0.005      0.000    0.000    2887.0    5655.0   1.00
p_y[538]                                   0.001  0.002   0.000    0.003      0.000    0.000    2796.0    4988.0   1.00
p_y[539]                                   0.002  0.004   0.000    0.006      0.000    0.000    2383.0    3407.0   1.00
p_y[540]                                   0.001  0.002   0.000    0.002      0.000    0.000    2891.0    2665.0   1.00
p_y[541]                                   0.001  0.002   0.000    0.004      0.000    0.000    2215.0    3530.0   1.00
p_y[542]                                   0.002  0.005   0.000    0.008      0.000    0.000    3189.0    4595.0   1.00
p_y[543]                                   0.004  0.009   0.000    0.016      0.000    0.000    3180.0    3487.0   1.00
p_y[544]                                   0.001  0.003   0.000    0.005      0.000    0.000    1558.0    3983.0   1.00
p_y[545]                                   0.000  0.001   0.000    0.001      0.000    0.000    2043.0    4782.0   1.00
p_y[546]                                   0.004  0.005   0.000    0.013      0.000    0.000    2392.0    3681.0   1.00
p_y[547]                                   0.001  0.002   0.000    0.002      0.000    0.000    2195.0    3240.0   1.00
p_y[548]                                   0.001  0.001   0.000    0.002      0.000    0.000    2486.0    3029.0   1.00
p_y[549]                                   0.024  0.013   0.004    0.047      0.000    0.000    3720.0    4651.0   1.00
p_y[550]                                   0.002  0.003   0.000    0.006      0.000    0.000    2594.0    4110.0   1.00
p_y[551]                                   0.002  0.004   0.000    0.006      0.000    0.000    2316.0    3916.0   1.00
p_y[552]                                   0.003  0.005   0.000    0.010      0.000    0.000    2104.0    3087.0   1.00
p_y[553]                                   0.002  0.005   0.000    0.008      0.000    0.000    3438.0    5512.0   1.00
p_y[554]                                   0.003  0.009   0.000    0.012      0.000    0.000    2892.0    5073.0   1.00
p_y[555]                                   0.003  0.006   0.000    0.010      0.000    0.000    2250.0    3941.0   1.00
p_y[556]                                   0.001  0.003   0.000    0.004      0.000    0.000    2409.0    3928.0   1.00
p_y[557]                                   0.013  0.023   0.000    0.050      0.000    0.000    1732.0    2207.0   1.00
p_y[558]                                   0.001  0.003   0.000    0.003      0.000    0.000    2002.0    3824.0   1.00
p_y[559]                                   0.001  0.002   0.000    0.003      0.000    0.000    2138.0    3181.0   1.00
p_y[560]                                   0.006  0.011   0.000    0.021      0.000    0.000    2507.0    3724.0   1.00
p_y[561]                                   0.001  0.002   0.000    0.002      0.000    0.000    2076.0    4387.0   1.00
p_y[562]                                   0.001  0.002   0.000    0.003      0.000    0.000    2369.0    4067.0   1.00
p_y[563]                                   0.000  0.002   0.000    0.002      0.000    0.000    1940.0    4010.0   1.00
p_y[564]                                   0.000  0.001   0.000    0.002      0.000    0.000    1981.0    3758.0   1.00
p_y[565]                                   0.002  0.004   0.000    0.008      0.000    0.000    1621.0    2129.0   1.00
p_y[566]                                   0.001  0.001   0.000    0.002      0.000    0.000    1882.0    4122.0   1.00
p_y[567]                                   0.003  0.006   0.000    0.012      0.000    0.000    2772.0    5003.0   1.00
p_y[568]                                   0.003  0.005   0.000    0.009      0.000    0.000    2539.0    4375.0   1.00
p_y[569]                                   0.001  0.002   0.000    0.003      0.000    0.000    2797.0    5124.0   1.00
p_y[570]                                   0.001  0.002   0.000    0.005      0.000    0.000    3179.0    4903.0   1.00
p_y[571]                                   0.001  0.001   0.000    0.002      0.000    0.000    2686.0    4834.0   1.00
p_y[572]                                   0.001  0.002   0.000    0.002      0.000    0.000    2787.0    3924.0   1.00
p_y[573]                                   0.003  0.005   0.000    0.010      0.000    0.000    4003.0    4137.0   1.00
p_y[574]                                   0.001  0.003   0.000    0.004      0.000    0.000    2307.0    4677.0   1.00
p_y[575]                                   0.001  0.002   0.000    0.003      0.000    0.000    2219.0    3749.0   1.00
p_y[576]                                   0.006  0.005   0.000    0.015      0.000    0.000    2946.0    2911.0   1.00
p_y[577]                                   0.002  0.004   0.000    0.007      0.000    0.000    3515.0    5286.0   1.00
p_y[578]                                   0.003  0.004   0.000    0.009      0.000    0.000    3544.0    3849.0   1.00
p_y[579]                                   0.001  0.003   0.000    0.005      0.000    0.000    3315.0    4512.0   1.00
p_y[580]                                   0.001  0.003   0.000    0.005      0.000    0.000    3420.0    4744.0   1.00
p_y[581]                                   0.004  0.005   0.000    0.012      0.000    0.000    3743.0    5545.0   1.00
p_y[582]                                   0.001  0.002   0.000    0.003      0.000    0.000    2570.0    4912.0   1.00
p_y[583]                                   0.000  0.001   0.000    0.001      0.000    0.000    2553.0    4686.0   1.00
p_y[584]                                   0.008  0.008   0.000    0.022      0.000    0.000    3606.0    3423.0   1.00
p_y[585]                                   0.000  0.001   0.000    0.002      0.000    0.000    2607.0    3406.0   1.00
p_y[586]                                   0.015  0.014   0.000    0.040      0.000    0.000    4140.0    5096.0   1.00
p_y[587]                                   0.004  0.007   0.000    0.014      0.000    0.000    1341.0    3202.0   1.00
p_y[588]                                   0.000  0.001   0.000    0.002      0.000    0.000    2277.0    5172.0   1.00
p_y[589]                                   0.004  0.006   0.000    0.014      0.000    0.000    3462.0    4354.0   1.00
p_y[590]                                   0.002  0.004   0.000    0.006      0.000    0.000    2148.0    3115.0   1.00
p_y[591]                                   0.001  0.003   0.000    0.004      0.000    0.000    2076.0    3878.0   1.00
p_y[592]                                   0.008  0.011   0.000    0.025      0.000    0.000    3932.0    5153.0   1.00
p_y[593]                                   0.003  0.004   0.000    0.009      0.000    0.000    2306.0    3382.0   1.00
p_y[594]                                   0.004  0.006   0.000    0.013      0.000    0.000    3984.0    4689.0   1.00
p_y[595]                                   0.007  0.011   0.000    0.024      0.000    0.000    4003.0    3812.0   1.00
p_y[596]                                   0.004  0.006   0.000    0.014      0.000    0.000    3747.0    3779.0   1.00
p_y[597]                                   0.001  0.002   0.000    0.003      0.000    0.000    2420.0    3647.0   1.00
p_y[598]                                   0.008  0.010   0.000    0.025      0.000    0.000    4162.0    5511.0   1.00
p_y[599]                                   0.003  0.005   0.000    0.010      0.000    0.000    3014.0    3647.0   1.00
p_y[600]                                   0.003  0.004   0.000    0.010      0.000    0.000    3843.0    4986.0   1.00
p_y[601]                                   0.002  0.003   0.000    0.006      0.000    0.000    3139.0    4302.0   1.00
p_y[602]                                   0.001  0.003   0.000    0.004      0.000    0.000    3160.0    5025.0   1.00
p_y[603]                                   0.000  0.001   0.000    0.001      0.000    0.000    2533.0    4235.0   1.00
p_y[604]                                   0.000  0.000   0.000    0.001      0.000    0.000    3146.0    4106.0   1.00
p_y[605]                                   0.002  0.003   0.000    0.006      0.000    0.000    3075.0    5089.0   1.00
p_y[606]                                   0.001  0.003   0.000    0.004      0.000    0.000    3058.0    4613.0   1.00
p_y[607]                                   0.003  0.006   0.000    0.010      0.000    0.000    2727.0    4416.0   1.00
p_y[608]                                   0.003  0.007   0.000    0.011      0.000    0.000    1557.0    2629.0   1.00
p_y[609]                                   0.003  0.007   0.000    0.012      0.000    0.000    2651.0    3216.0   1.00
p_y[610]                                   0.001  0.003   0.000    0.005      0.000    0.000    2456.0    3553.0   1.00
p_y[611]                                   0.002  0.003   0.000    0.006      0.000    0.000    2429.0    3738.0   1.00
p_y[612]                                   0.002  0.003   0.000    0.006      0.000    0.000    2710.0    4509.0   1.00
p_y[613]                                   0.003  0.006   0.000    0.009      0.000    0.000    2538.0    3083.0   1.01
p_y[614]                                   0.003  0.006   0.000    0.009      0.000    0.000    2448.0    2771.0   1.00
p_y[615]                                   0.003  0.007   0.000    0.010      0.000    0.000    2302.0    4096.0   1.00
p_y[616]                                   0.001  0.003   0.000    0.004      0.000    0.000    3831.0    5328.0   1.00
p_y[617]                                   0.002  0.004   0.000    0.005      0.000    0.000    2036.0    3098.0   1.00
p_y[618]                                   0.003  0.008   0.000    0.012      0.000    0.000    1842.0    3782.0   1.00
p_y[619]                                   0.002  0.005   0.000    0.007      0.000    0.000    2236.0    3583.0   1.01
p_y[620]                                   0.001  0.003   0.000    0.005      0.000    0.000    2158.0    4678.0   1.00
p_y[621]                                   0.001  0.002   0.000    0.003      0.000    0.000    2545.0    2897.0   1.00
p_y[622]                                   0.002  0.004   0.000    0.006      0.000    0.000    2097.0    3396.0   1.00
p_y[623]                                   0.031  0.037   0.000    0.096      0.001    0.000    2552.0    3217.0   1.01
p_y[624]                                   0.002  0.006   0.000    0.005      0.000    0.000    2744.0    3646.0   1.00
p_y[625]                                   0.002  0.003   0.000    0.006      0.000    0.000    2965.0    3706.0   1.00
p_y[626]                                   0.003  0.006   0.000    0.010      0.000    0.000    3330.0    4388.0   1.00
p_y[627]                                   0.001  0.002   0.000    0.004      0.000    0.000    2941.0    3294.0   1.00
p_y[628]                                   0.002  0.003   0.000    0.005      0.000    0.000    2454.0    4569.0   1.00
p_y[629]                                   0.001  0.002   0.000    0.002      0.000    0.000    2605.0    4573.0   1.00
p_y[630]                                   0.001  0.002   0.000    0.003      0.000    0.000    2286.0    4537.0   1.00
p_y[631]                                   0.002  0.004   0.000    0.007      0.000    0.000    2789.0    4400.0   1.00
p_y[632]                                   0.001  0.001   0.000    0.002      0.000    0.000    2484.0    4240.0   1.00
p_y[633]                                   0.001  0.001   0.000    0.002      0.000    0.000    2596.0    4352.0   1.00
p_y[634]                                   0.001  0.003   0.000    0.004      0.000    0.000    2508.0    3523.0   1.00
p_y[635]                                   0.002  0.005   0.000    0.007      0.000    0.000    3083.0    5401.0   1.00
p_y[636]                                   0.001  0.002   0.000    0.003      0.000    0.000    2557.0    3807.0   1.00
p_y[637]                                   0.002  0.007   0.000    0.007      0.000    0.000    2772.0    4952.0   1.00
p_y[638]                                   0.001  0.001   0.000    0.002      0.000    0.000    2104.0    3492.0   1.00
p_y[639]                                   0.002  0.007   0.000    0.008      0.000    0.000    2308.0    4051.0   1.00
p_y[640]                                   0.001  0.001   0.000    0.002      0.000    0.000    2781.0    5107.0   1.00
p_y[641]                                   0.001  0.001   0.000    0.004      0.000    0.000    1737.0    3682.0   1.00
p_y[642]                                   0.001  0.005   0.000    0.005      0.000    0.000    3160.0    3868.0   1.00
p_y[643]                                   0.001  0.003   0.000    0.004      0.000    0.000    3179.0    5092.0   1.00
p_y[644]                                   0.001  0.004   0.000    0.005      0.000    0.000    2351.0    4048.0   1.00
p_y[645]                                   0.001  0.002   0.000    0.004      0.000    0.000    1769.0    3602.0   1.00
p_y[646]                                   0.001  0.003   0.000    0.005      0.000    0.000    1679.0    3983.0   1.00
p_y[647]                                   0.004  0.012   0.000    0.015      0.000    0.000    1814.0    4107.0   1.00
p_y[648]                                   0.001  0.002   0.000    0.004      0.000    0.000    2500.0    2723.0   1.00
p_y[649]                                   0.001  0.002   0.000    0.002      0.000    0.000    2686.0    3925.0   1.00
p_y[650]                                   0.001  0.004   0.000    0.003      0.000    0.000    3106.0    5368.0   1.00
p_y[651]                                   0.001  0.002   0.000    0.002      0.000    0.000    2902.0    4601.0   1.00
p_y[652]                                   0.001  0.003   0.000    0.003      0.000    0.000    2032.0    2651.0   1.01
p_y[653]                                   0.001  0.001   0.000    0.002      0.000    0.000    3226.0    4567.0   1.00
p_y[654]                                   0.001  0.001   0.000    0.003      0.000    0.000    3152.0    4840.0   1.00
p_y[655]                                   0.001  0.002   0.000    0.004      0.000    0.000    2978.0    5562.0   1.00
p_y[656]                                   0.001  0.004   0.000    0.005      0.000    0.000    3448.0    5598.0   1.00
p_y[657]                                   0.001  0.004   0.000    0.004      0.000    0.000    2270.0    3967.0   1.00
p_y[658]                                   0.001  0.004   0.000    0.004      0.000    0.000    1755.0    3196.0   1.00
p_y[659]                                   0.001  0.004   0.000    0.005      0.000    0.000    2144.0    3744.0   1.00
p_y[660]                                   0.002  0.004   0.000    0.006      0.000    0.000    2202.0    3803.0   1.00
p_y[661]                                   0.001  0.002   0.000    0.003      0.000    0.000    1801.0    3930.0   1.00
p_y[662]                                   0.002  0.004   0.000    0.007      0.000    0.000    3038.0    4267.0   1.00
p_y[663]                                   0.003  0.005   0.000    0.009      0.000    0.000    3084.0    3616.0   1.00
p_y[664]                                   0.003  0.006   0.000    0.012      0.000    0.000    3590.0    4838.0   1.00
p_y[665]                                   0.002  0.006   0.000    0.006      0.000    0.000    1818.0    3187.0   1.00
p_y[666]                                   0.001  0.003   0.000    0.004      0.000    0.000    1971.0    4057.0   1.00
p_y[667]                                   0.001  0.004   0.000    0.005      0.000    0.000    2793.0    4410.0   1.00
p_y[668]                                   0.001  0.003   0.000    0.004      0.000    0.000    2174.0    3850.0   1.00
p_y[669]                                   0.001  0.003   0.000    0.004      0.000    0.000    2126.0    4898.0   1.00
p_y[670]                                   0.002  0.005   0.000    0.008      0.000    0.000    3049.0    3181.0   1.00
p_y[671]                                   0.002  0.005   0.000    0.008      0.000    0.000    3158.0    4909.0   1.00
p_y[672]                                   0.001  0.001   0.000    0.003      0.000    0.000    2430.0    4174.0   1.00
p_y[673]                                   0.002  0.005   0.000    0.009      0.000    0.000    3111.0    4133.0   1.00
p_y[674]                                   0.002  0.004   0.000    0.007      0.000    0.000    3291.0    4735.0   1.00
p_y[675]                                   0.004  0.006   0.000    0.014      0.000    0.000    3819.0    2960.0   1.00
p_y[676]                                   0.010  0.017   0.000    0.035      0.000    0.000    2947.0    3336.0   1.00
p_y[677]                                   0.319  0.116   0.115    0.533      0.002    0.002    2893.0    4474.0   1.00
p_y[678]                                   0.001  0.002   0.000    0.002      0.000    0.000    2575.0    4085.0   1.00
p_y[679]                                   0.000  0.001   0.000    0.002      0.000    0.000    2218.0    4118.0   1.00
p_y[680]                                   0.009  0.015   0.000    0.032      0.000    0.000    3936.0    3524.0   1.00
p_y[681]                                   0.001  0.002   0.000    0.002      0.000    0.000    2244.0    3103.0   1.00
p_y[682]                                   0.001  0.002   0.000    0.002      0.000    0.000    2313.0    3761.0   1.00
p_y[683]                                   0.015  0.021   0.000    0.050      0.000    0.000    3898.0    4581.0   1.00
p_y[684]                                   0.018  0.023   0.000    0.056      0.000    0.000    3800.0    3591.0   1.00
p_y[685]                                   0.000  0.001   0.000    0.002      0.000    0.000    3097.0    6207.0   1.00
p_y[686]                                   0.000  0.002   0.000    0.002      0.000    0.000    2324.0    3520.0   1.00
p_y[687]                                   0.000  0.001   0.000    0.002      0.000    0.000    2200.0    3870.0   1.00
p_y[688]                                   0.003  0.006   0.000    0.011      0.000    0.000    3515.0    5327.0   1.00
p_y[689]                                   0.002  0.003   0.000    0.006      0.000    0.000    2530.0    4561.0   1.00
p_y[690]                                   0.001  0.002   0.000    0.005      0.000    0.000    2871.0    4454.0   1.00
p_y[691]                                   0.000  0.001   0.000    0.001      0.000    0.000    2789.0    4093.0   1.00
p_y[692]                                   0.000  0.001   0.000    0.001      0.000    0.000    2371.0    4491.0   1.00
p_y[693]                                   0.001  0.003   0.000    0.004      0.000    0.000    2249.0    3866.0   1.00
p_y[694]                                   0.001  0.001   0.000    0.002      0.000    0.000    2208.0    4186.0   1.00
p_y[695]                                   0.001  0.002   0.000    0.002      0.000    0.000    2221.0    4184.0   1.00
p_y[696]                                   0.000  0.002   0.000    0.002      0.000    0.000    2542.0    3619.0   1.00
p_y[697]                                   0.001  0.001   0.000    0.002      0.000    0.000    2340.0    4540.0   1.00
p_y[698]                                   0.000  0.001   0.000    0.002      0.000    0.000    2704.0    4812.0   1.00
p_y[699]                                   0.000  0.001   0.000    0.001      0.000    0.000    2470.0    3348.0   1.00
p_y[700]                                   0.001  0.002   0.000    0.002      0.000    0.000    2271.0    4202.0   1.00
p_y[701]                                   0.001  0.003   0.000    0.004      0.000    0.000    2138.0    2823.0   1.00
p_y[702]                                   0.001  0.002   0.000    0.003      0.000    0.000    3176.0    4751.0   1.00
p_y[703]                                   0.000  0.001   0.000    0.001      0.000    0.000    2567.0    3411.0   1.00
p_y[704]                                   0.000  0.002   0.000    0.002      0.000    0.000    2571.0    4282.0   1.00
p_y[705]                                   0.001  0.002   0.000    0.003      0.000    0.000    2521.0    3557.0   1.00
p_y[706]                                   0.001  0.001   0.000    0.002      0.000    0.000    2830.0    3742.0   1.00
p_y[707]                                   0.002  0.004   0.000    0.006      0.000    0.000    3264.0    5041.0   1.00
p_y[708]                                   0.001  0.001   0.000    0.002      0.000    0.000    3660.0    5324.0   1.00
p_y[709]                                   0.001  0.002   0.000    0.003      0.000    0.000    3012.0    4625.0   1.00
p_y[710]                                   0.003  0.006   0.000    0.011      0.000    0.000    3259.0    4311.0   1.00
p_y[711]                                   0.007  0.012   0.000    0.027      0.000    0.000    3532.0    4868.0   1.00
p_y[712]                                   0.003  0.005   0.000    0.010      0.000    0.000    3195.0    4668.0   1.00
p_y[713]                                   0.002  0.006   0.000    0.009      0.000    0.000    3482.0    4910.0   1.00
p_y[714]                                   0.003  0.007   0.000    0.012      0.000    0.000    3217.0    3665.0   1.00
p_y[715]                                   0.003  0.007   0.000    0.011      0.000    0.000    2699.0    3935.0   1.00
p_y[716]                                   0.001  0.004   0.000    0.005      0.000    0.000    3402.0    5786.0   1.00
