BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,empirical_estimate_ct,p_y,p_y_CI_lower,p_y_CI_upper,empirical_estimate_p_alop,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,n_children,n_elderly,total_households,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,dep_moderate_1_area,dep_moderate_1_frac,dep_moderate_2_area,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,catch_basin_clogged/flooding_311c,manhole_overflow_311c,highway_flooding_311c
Manhattan,1022000,Harlem (South),MN10 Harlem (CD 10 Equivalent),4110,0.0,0.0008910744429929,7.947447609927329e-06,0.0057435548973864,0.0,0.1715447992286466,0.0024765418047823,0.8342301851999975,6369,2123,2532,1054,350,868,862,2881,2709,2789,89756,1002,1574,1380,224,14.0,35.0,24.54478325541861,1882648.294571176,0.0,38853.11431824273,0.020637478827181886,48027.14475867103,0.0255104179028885,36061022000,1,0,0,0,0
Manhattan,1022102,Harlem (North),MN10 Harlem (CD 10 Equivalent),4110,0.0,0.0005501385782139,6.839544880790739e-06,0.0036820429603812,0.0,0.072513473709543,0.001121060338202,0.4539089134591828,2645,616,1155,461,179,332,175,1259,1224,1229,92375,331,668,837,10,11.0,50.0,29.36690444903323,1065534.0616175048,0.0,11126.543381064224,0.010442222151184805,25425.15071017691,0.023861415252724023,36061022102,0,0,0,0,0
Manhattan,1022200,Harlem (South),MN10 Harlem (CD 10 Equivalent),4110,0.0,0.0007729555689091,1.0821322896829683e-05,0.0048893997314804,0.0,0.1985982432266559,0.00457775572299,0.8748434726107583,3350,1051,1466,245,140,781,307,1501,1367,1396,56705,472,827,686,61,15.0,32.0,25.371122939911967,1953120.447989673,0.0,67648.96513836825,0.034636350875338305,76940.14908821178,0.03939344814468841,36061022200,0,0,0,0,0
Manhattan,1022301,Manhattanville-West Harlem,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),4109,0.0,0.0015404664903586,8.49369994440404e-06,0.0100787489975601,0.0,0.2703939299747172,0.0030446069848062,0.9736589879617046,7680,1261,1170,4826,347,949,1001,2658,2297,2300,53900,1382,1415,723,578,0.0,154.0,79.6152015541525,2058403.0868147502,0.0,0.0,0.0,0.0,0.0,36061022301,0,0,0,0,0
Manhattan,1022400,Harlem (North),MN10 Harlem (CD 10 Equivalent),4110,0.0028653295128939,0.0010314169342627,1.1669523805838066e-05,0.0067102561499032,0.0028653295128939,0.2032278638898347,0.0040644054260067,0.904609093802611,7517,584,4650,1886,178,2156,871,2788,2014,2097,30667,1365,659,243,235,15.0,35.0,27.44902138197057,2099458.779197579,1.0,46245.55731584374,0.02202737094629644,49070.78766955131,0.023373065551830628,36061022400,0,0,0,0,0
Manhattan,1022600,Harlem (North),MN10 Harlem (CD 10 Equivalent),4110,0.0,0.0007229168352391,6.589424752726901e-06,0.0047484146101712,0.0,0.1045479992464782,0.0013499245559523,0.6230879658845696,5400,1085,2022,1844,241,1179,591,2096,1828,1791,58596,718,889,743,185,15.0,36.0,26.296882610813444,1642681.132132258,0.0,8750.210946652824,0.005326786054512443,11724.68796730277,0.007137531282217695,36061022600,0,0,2,0,0
Manhattan,1022800,Harlem (North),MN10 Harlem (CD 10 Equivalent),4110,0.0,0.0005478033651085,5.209944845388292e-06,0.0035356277212178,0.0,0.116447210646559,0.0015357572491108,0.6482583712931432,6542,699,4173,1216,112,1015,744,2773,2556,2565,85050,893,884,1246,112,9.0,34.0,25.07818125707232,1944084.204028898,0.0,0.0,0.0,0.0,0.0,36061022800,0,0,0,0,0
Manhattan,1023100,Hamilton Heights-Sugar Hill,MN09 Morningside Heights-Hamilton Heights (CD 9 Equivalent),4109,0.0,0.0005135494206788,1.1194178996209724e-05,0.0029658308214152,0.0,0.08739066761655,0.0023368617823732,0.4624748132889862,6787,1087,2178,2827,192,914,855,2594,2581,2411,64594,1323,1366,659,235,20.0,130.0,88.52679845119218,1962708.041296563,0.0,0.0,0.0,0.0,0.0,36061023100,1,0,0,0,0
Manhattan,1023400,Harlem (North),MN10 Harlem (CD 10 Equivalent),4110,0.0,0.0008898654972104,1.2153992596851882e-05,0.0057649007903218,0.0,0.0862301391012462,0.0015059691293606,0.5117443631575977,4822,682,2832,922,91,775,519,2367,2033,2088,71250,806,823,759,302,9.0,29.0,18.309999143175396,1167007.0837457443,1.0,613.2480518707848,0.0005254878572822726,613.2480518707848,0.0005254878572822726,36061023400,0,0,0,0,0
Manhattan,1023502,Harlem (North),MN10 Harlem (CD 10 Equivalent),4110,0.0,0.0027586047817892,3.462715785414809e-05,0.0168215712744627,0.0,0.0869418315813316,0.0015224612033343,0.5259512310603625,1697,123,1083,397,69,400,243,812,691,698,42267,151,252,78,119,8.0,21.0,14.776139410187668,447808.03105672536,0.0,8190.950331015456,0.018291209096198368,8190.950331015456,0.018291209096198368,36061023502,0,0,0,0,0
Manhattan,1024301,Washington Heights (South),MN12 Washington Heights-Inwood (CD 12 Equivalent),4112,0.0,0.0020379386508075,2.95905695784518e-05,0.0129279670686978,0.0,0.1028010553635757,0.0020101654082637,0.5872171838678298,4965,681,1206,2723,151,726,620,1576,1421,1396,72576,690,740,551,190,55.0,185.0,159.0107974157005,1129456.8108436314,0.0,0.0,0.0,0.0,0.0,36061024301,0,0,0,0,0
Manhattan,1024900,Washington Heights (South),MN12 Washington Heights-Inwood (CD 12 Equivalent),4112,0.0,0.0013855899859946,8.896939966291921e-06,0.0098458673748808,0.0,0.1074602048962103,0.0010048534847736,0.6730985089911103,1057,187,158,609,40,80,246,445,423,413,87917,131,277,132,72,141.0,178.0,155.2914495862703,652856.5559420707,0.0,0.0,0.0,0.0,0.0,36061024900,0,0,0,0,0
Manhattan,1025500,Washington Heights (South),MN12 Washington Heights-Inwood (CD 12 Equivalent),4112,0.0152439024390243,0.0686189014203191,0.0274817625226152,0.129927838257248,0.0152439024390243,1.0,1.0,1.0,5900,1361,177,3106,1044,437,687,2013,1674,1717,64761,735,787,1267,429,0.0,205.0,94.99099404547478,4718126.696603454,0.0,13644.236958558673,0.0028918759151552805,19362.579277215787,0.004103870142180534,36061025500,0,0,0,0,0
Manhattan,1026500,Washington Heights (North),MN12 Washington Heights-Inwood (CD 12 Equivalent),4112,0.0078212290502793,0.0239399763677155,0.0046675920668709,0.0590720662610383,0.0078212290502793,0.9976279377403012,0.9848123792369858,1.0,8296,2213,560,5071,316,1280,971,2849,2638,2695,98086,960,1555,1252,652,80.0,216.0,175.49942363112393,2081505.1973848434,0.0,15485.851008310938,0.007439736892210029,16932.072033383243,0.008134532671192135,36061026500,0,0,0,0,0
Manhattan,1026700,Washington Heights (North),MN12 Washington Heights-Inwood (CD 12 Equivalent),4112,0.0,0.0023136318341734,6.597868260167312e-06,0.0172938065753751,0.0,0.0720676581103742,0.0003034568888479,0.5517813886354351,2034,1091,12,817,107,246,187,556,465,509,61667,150,183,211,94,154.0,196.0,176.5263765883712,519544.8383355779,0.0,0.0,0.0,0.0,0.0,36061026700,0,0,0,0,0
Manhattan,1026900,Washington Heights (North),MN12 Washington Heights-Inwood (CD 12 Equivalent),4112,0.0,0.0015029607077498,1.7630410515564043e-05,0.0096078779259768,0.0,0.1847761433500976,0.0034847661144121,0.8521500742340316,8989,404,240,8062,178,1455,1481,2611,2124,2368,65743,1578,984,622,885,158.0,204.0,181.92707065361208,1889656.2921885275,0.0,0.0,0.0,0.0,0.0,36061026900,0,0,0,0,0
Manhattan,1027100,Washington Heights (North),MN12 Washington Heights-Inwood (CD 12 Equivalent),4112,0.0,0.0020384531809483,3.9008056074219497e-05,0.0118066616481583,0.0,0.2410655972984442,0.0078101135255261,0.908118843909814,8364,1930,671,5304,356,1004,1154,3155,2832,2785,81890,1382,1593,953,564,114.0,197.0,162.31650204769934,2075201.5991055532,0.0,0.0,0.0,0.0,0.0,36061027100,0,0,0,0,0
Manhattan,1029300,Inwood,MN12 Washington Heights-Inwood (CD 12 Equivalent),4112,0.0,0.0012445519288449,3.628498755248348e-06,0.0092252266188895,0.0,0.1863784192024605,0.0010263399632064,0.9274047539470668,9361,516,166,8509,170,2461,1232,3135,2563,2650,43866,1819,596,653,803,7.0,43.0,18.075649139409716,1690645.3959096367,0.0,0.0,0.0,0.0,0.0,36061029300,0,0,0,0,0
Manhattan,1029500,Inwood,MN12 Washington Heights-Inwood (CD 12 Equivalent),4112,0.0,0.0013375906666688,5.977365806267477e-06,0.0097965912368385,0.0,0.0859460272721924,0.0005378198533767,0.5877149994609797,7716,2370,308,4207,298,1283,977,3294,3155,3023,78209,774,2037,1223,323,10.0,80.0,39.92171769056914,1459956.7826842186,0.0,0.0,0.0,0.0,0.0,36061029500,0,0,0,0,0
Bronx,2000200,Soundview-Clason Point,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.0025486219766264,1.509609801882656e-05,0.017394276613537,0.0,0.1687097545985541,0.001704417779563,0.8623235347053203,4870,83,1281,3109,299,822,812,1425,1251,1384,115064,1089,489,671,257,0.0,44.0,17.757702478322365,4877268.882447588,0.0,0.0,0.0,0.0,0.0,36005000200,0,1,0,0,0
Bronx,2001600,Soundview-Clason Point,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.0006651287926336,6.156317958007618e-06,0.0042634393455866,0.0,0.1097299986361791,0.0014272506703062,0.6288809607870941,6177,106,2132,3507,148,1201,1269,2205,1843,2035,41362,1101,682,123,336,6.0,37.0,18.807902246566947,5221332.1608840935,0.0,0.0,0.0,0.0,0.0,36005001600,0,1,0,0,0
Bronx,2001904,North & South Brother Islands,BX02 Longwood-Hunts Point (CD 2 Approximation),4221,,0.0548121448393858,0.0001350968472498,0.453117999532143,,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0.0,17.0,8.436916138730806,930649.5411799419,0.0,0.0,0.0,0.0,0.0,36005001904,0,0,0,0,0
Bronx,2002002,Soundview-Clason Point,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.0005242059240965,4.693460629710011e-06,0.0033776197601133,0.0,0.043000082217746,0.000464545757951,0.284626390960127,3915,15,1041,2850,0,688,891,1868,1499,1340,-666666666,735,217,23,739,8.0,44.0,23.878503401360543,2205269.416499768,0.0,0.0,0.0,0.0,0.0,36005002002,0,0,0,0,0
Bronx,2002300,Mott Haven-Port Morris,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,0.0,0.0047113590510337,5.929298049010151e-05,0.0282606564268784,0.0,0.2605084780491231,0.0059708716473402,0.94472503416074,4528,7,1499,2972,0,1221,577,1923,1394,1420,19743,643,81,71,364,8.0,44.0,24.87629780814624,1126745.6228341167,0.0,0.0,0.0,0.0,0.0,36005002300,0,0,0,0,0
Bronx,2002500,Mott Haven-Port Morris,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,0.0,0.0029606504989955,4.700474829760788e-05,0.0163489198491702,0.0,0.3378231197202931,0.0107531136382077,0.9774344004941562,5642,305,1129,4146,0,1310,574,1944,1369,1494,27378,1139,298,115,385,11.0,48.0,29.903474903474905,1372151.796566949,0.0,0.0,0.0,0.0,0.0,36005002500,0,0,0,0,0
Bronx,2002701,Mott Haven-Port Morris,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,0.0,0.0056225212940475,2.772943889279972e-05,0.0396576769498077,0.0,0.1255478673150213,0.0009423696847808,0.7473691695809408,3335,16,917,2386,16,1221,412,1159,836,970,21427,587,138,0,283,14.0,57.0,37.886298708719,875817.9047078367,0.0,0.0,0.0,0.0,0.0,36005002701,0,0,0,0,0
Bronx,2002702,Mott Haven-Port Morris,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,0.0,0.0025317693288921,7.128930472560338e-05,0.0141334665397347,0.0,0.2655264207377678,0.0126801610502594,0.921757228494364,5000,7,1359,3578,0,1304,336,1530,1214,1293,29206,1068,213,42,430,19.0,65.0,43.49705058690341,1677798.6485609643,0.0,4563.748790100919,0.0027200813363482046,4596.181277552049,0.0027394117175467752,36005002702,0,0,0,0,0
Bronx,2003800,Soundview-Clason Point,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.0009952528085794,1.5862879800579834e-06,0.0074582797986662,0.0,0.0393400128856586,8.406979556137563e-05,0.3275115089869523,1182,16,176,954,36,257,194,366,286,273,88077,198,30,38,45,14.0,44.0,23.786520146520147,682166.5383321738,0.0,8109.1238159822715,0.01188730809899916,12695.965817309625,0.018611240956423837,36005003800,0,0,0,0,0
Bronx,2003900,Mott Haven-Port Morris,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,0.0,0.0024694179787097,4.811129843902037e-05,0.013560931207678,0.0,0.3523759250389531,0.0138082786616387,0.9806666781496272,6227,155,224,5765,15,1720,919,2330,1355,1480,20640,1453,224,165,754,9.0,42.0,24.03369868901784,2326465.661174596,0.0,0.0,0.0,0.0,0.0,36005003900,0,0,0,0,0
Bronx,2004001,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.0015066843926952,8.145759713516557e-06,0.010133167115244,0.0,0.0803278517158927,0.0006351700394757,0.5481562526383877,1409,60,158,800,343,310,272,529,486,457,70536,287,161,166,55,9.0,31.0,18.616075471698117,1325276.7387524294,0.0,14959.656725357581,0.011287949367797775,16126.017183340415,0.012168037596827438,36005004001,1,1,0,0,0
Bronx,2004200,Soundview-Clason Point,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.0004944071982135,1.4903928001549275e-05,0.0025808133797732,0.0,0.3800838899805537,0.0234188430782685,0.9835724845068008,8179,39,2074,6044,22,2574,974,2922,2558,2406,52423,829,686,633,228,10.0,30.0,17.343724805159905,5209133.580445016,1.0,141190.35419787618,0.027104383486709186,219622.244481644,0.042160993011602074,36005004200,0,0,0,0,0
Bronx,2004400,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.0008664851617809,2.2852962617772003e-05,0.0049556948160611,0.0,0.201776729926509,0.0081934100851212,0.8327867513679913,4592,69,1318,2911,159,1242,641,1610,1126,1345,17319,841,115,50,253,10.0,37.0,17.873436683504615,2870571.488150931,0.0,53526.002932367635,0.018646462264852434,69103.91120209893,0.0240732242646958,36005004400,0,1,0,0,0
Bronx,2004600,Soundview-Clason Point,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.0004999223347671,5.428157736772501e-06,0.0030857164152783,0.0,0.0998217910423185,0.0015458331209726,0.585544142703205,1763,38,491,1217,0,613,243,672,559,606,17083,348,136,68,61,11.0,36.0,19.81483803552769,1435085.521389843,0.0,0.0,0.0,0.0,0.0,36005004600,0,0,0,0,0
Bronx,2004800,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.0014817086599259,4.974417117998911e-05,0.007867085834022,0.0,0.2394220420577314,0.012359340265893,0.8611760432906032,4261,23,644,3453,102,1189,365,1523,1172,1316,34436,731,281,53,285,7.0,33.0,18.419516159279866,1600409.5249852221,1.0,29844.089983115144,0.01864778328121405,34856.201126092215,0.02177955115982834,36005004800,0,0,0,0,0
Bronx,2005001,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.0010911711271772,5.192768987177192e-06,0.0081785094381406,0.0,0.0223941346830794,0.0001194268648463,0.1721134479196547,4565,26,1446,2951,114,1310,410,1377,1104,1183,34087,948,291,64,313,11.0,40.0,22.369804516986147,1053604.681915862,0.0,11548.28043467463,0.010960733786485627,12428.112980504224,0.01179580272736174,36005005001,0,0,0,0,0
Bronx,2005002,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.0012847747137056,6.2167911458744005e-06,0.0090997980071149,0.0,0.047767156484161,0.000292147408723,0.3492621071747699,6466,28,1508,4801,0,2117,514,1936,1468,1561,36598,1138,227,207,783,12.0,49.0,30.98890701468189,1226231.9065909218,0.0,2441.7553028536777,0.0019912671410109227,2441.7553028536777,0.0019912671410109227,36005005002,0,0,0,1,0
Bronx,2005400,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.004349696358037,7.969288401086655e-05,0.0249093067772137,0.0,0.293815162001547,0.0102281249964661,0.961380515441308,5715,31,1244,3987,131,1737,695,1781,1254,1413,48750,1123,300,40,429,0.0,61.0,32.651122463326615,2133457.732504964,1.0,61411.00888989835,0.028784731918636907,106877.19966928463,0.05009576615506535,36005005400,0,0,0,0,0
Bronx,2006302,Yankee Stadium-Macombs Dam Park,BX04 Highbridge-Concourse (CD 4 Approximation),4204,0.0,0.0010797040676918,1.5981068621403486e-05,0.0065005794178098,0.0,0.1977401710638358,0.0046715447535843,0.8520509620592877,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,8.0,42.0,24.34001423994304,2808921.512216566,1.0,19782.111470328844,0.0070426002949147744,104518.95821288868,0.03720963998399907,36005006302,0,0,0,0,0
Bronx,2006400,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0292397660818713,0.058451241534915,0.0080609550738384,0.1666298867161525,0.0292397660818713,1.0,1.0,1.0,3928,120,1342,2240,82,911,528,1383,1022,1167,24730,943,192,99,308,5.0,37.0,17.19224995830322,1799541.7607489205,0.0,0.0,0.0,0.0,0.0,36005006400,1,0,0,0,0
Bronx,2006500,Melrose,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,0.0,0.0028488839395489,0.0001133745201481,0.0132482959722203,0.0,0.4709883246308562,0.0403218238987823,0.992102997513986,5627,303,1742,3450,130,1751,396,2157,1666,1804,22985,870,357,169,499,2.0,61.0,27.265980113636363,2816011.918424065,0.0,17727.249698323132,0.006295161459488387,26215.803733929053,0.009309549992458943,36005006500,1,0,0,0,0
Bronx,2006800,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.0028777830034268,4.724757990198433e-05,0.0163356065143748,0.0,0.2790117707144597,0.0083750005419696,0.9466963013994116,2493,0,328,1507,322,759,528,907,893,782,29844,472,94,61,96,6.0,25.0,14.695849507315616,1674049.7740528458,0.0,9018.624873899404,0.005387309871955281,9877.559957427764,0.005900398011174041,36005006800,1,0,0,0,0
Bronx,2007000,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.00177881736807,2.035895650169311e-05,0.0116272554822364,0.0,0.1098129545735383,0.0017696795134142,0.6385017353171911,3869,212,885,1966,253,797,648,1294,1063,1090,57905,607,333,73,244,8.0,38.0,21.615255695973183,2207824.2184340116,0.0,28612.486730948225,0.012959585501441228,36370.175292120235,0.016473311139741573,36005007000,0,0,0,0,0
Bronx,2007200,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0023866348448687,0.0057552213040222,0.0002016223011175,0.0254616065968353,0.0023866348448687,0.674511511899299,0.081017557493584,0.9999797342651175,6176,347,664,2314,2591,1315,890,1651,1490,1563,63449,1391,262,430,490,0.0,34.0,21.53258013662638,2283209.180792524,1.0,32912.45662235479,0.014414998371253289,43722.15106632715,0.019149428547388183,36005007200,0,0,2,0,0
Bronx,2007400,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.0006942942761925,3.0471573285816893e-06,0.0049917549433458,0.0,0.0289543969339514,0.0001492997902647,0.2174586485560911,3192,63,851,2187,0,615,673,1341,1168,1170,53166,600,295,215,73,12.0,41.0,21.38988272709203,2012634.4118397452,0.0,0.0,0.0,0.0,0.0,36005007400,0,0,1,0,0
Bronx,2007600,Soundview-Bruckner-Bronx River,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.002685897985454,5.179783972153319e-05,0.0157353393038285,0.0,0.2339279332601936,0.0074827451026593,0.8997176754160132,5109,92,1302,2907,663,1175,734,1868,1451,1562,53784,936,656,175,362,10.0,40.0,26.806238265915685,2343061.56935209,0.0,0.0,0.0,0.0,0.0,36005007600,2,0,0,0,0
Bronx,2007900,Melrose,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),4221,0.0,0.0006956144520085,1.6937265032407446e-05,0.00384929194983,0.0,0.1117773523329575,0.0034999045571188,0.5499249552975205,7086,17,1471,5505,0,2500,785,2332,1809,2042,34604,1322,408,106,383,26.0,65.0,42.44199934170311,2126626.569115902,0.0,7529.600133658436,0.0035406310835233764,7529.600133658436,0.0035406310835233764,36005007900,0,0,0,0,0
Bronx,2008400,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.0009512880208065,1.6037787979242356e-06,0.0074877768120193,0.0,0.0617590758456076,0.0001555545682796,0.5176316407166118,2811,71,865,1626,249,469,615,993,944,969,67724,594,374,176,101,12.0,37.0,20.90782639842397,1674999.1020729556,0.0,0.0,0.0,0.0,0.0,36005008400,0,0,0,0,0
Bronx,2008500,Longwood,BX02 Longwood-Hunts Point (CD 2 Approximation),4221,0.0,0.0006075714860723,1.2420396695006223e-05,0.0037123474202472,0.0,0.1054997732192782,0.0028402473505208,0.5733150875956283,5746,65,1393,3907,129,1378,544,2148,1707,1833,34543,835,331,317,325,21.0,65.0,43.140393712803295,1966132.2550291426,0.0,4281.053981218416,0.00217739878396683,25516.627560296925,0.012978082982479076,36005008500,0,0,0,0,0
Bronx,2008600,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.0005656377584987,1.694214383915752e-06,0.0040480058938171,0.0,0.0274308188493739,9.825968970575416e-05,0.2096353295352838,4304,40,1556,2374,0,1168,608,1591,926,1089,23987,610,112,37,396,20.0,62.0,39.20624783405119,2019880.6206657377,0.0,0.0,0.0,0.0,0.0,36005008600,0,0,0,0,0
Bronx,2008700,Longwood,BX02 Longwood-Hunts Point (CD 2 Approximation),4221,0.0,0.0009249404539423,1.673058737162025e-05,0.005565957344969,0.0,0.1025170075693048,0.0024230152107447,0.5548385371239449,6677,65,1313,5291,0,1944,735,2088,1680,1914,36402,1158,547,140,622,20.0,67.0,35.7543768191494,2302754.1579316696,0.0,58339.73258639802,0.025334763759062618,69620.55248057164,0.030233601898304558,36005008700,0,0,0,0,0
Bronx,2009200,Castle Hill-Unionport,BX09 Soundview-Parkchester (CD 9 Approximation),4209,0.0,0.0025317691693349,7.447411172763552e-05,0.0125435943077088,0.0,0.4556768336744085,0.0300740230055355,0.9943460508560148,5959,362,644,3549,1173,1509,683,1856,1730,1691,56208,1763,386,178,308,0.0,52.0,35.37256371814093,3334999.2418005667,0.0,22063.852639858727,0.006615849372111536,33116.458758533925,0.00992997489878119,36005009200,1,0,0,0,0
Bronx,2011702,Hunts Point,BX02 Longwood-Hunts Point (CD 2 Approximation),4221,0.025,0.0437791357294326,0.0009930325376901,0.1682551262370636,0.025,0.7759801349708119,0.076405423267951,0.9999996026156532,0,0,0,0,0,0,0,0,0,0,-666666666,0,0,0,0,0.0,46.0,14.160192076830732,12494623.991117092,1.0,0.0,0.0,0.0,0.0,36005011702,0,0,0,0,0
Bronx,2011900,Longwood,BX02 Longwood-Hunts Point (CD 2 Approximation),4221,0.0,0.0006799605995222,1.3117461619134014e-05,0.0040851344122296,0.0,0.1241465369524489,0.0032086404504016,0.6331887227400573,6159,122,2092,3764,0,1951,569,1944,1628,1855,34335,1074,282,82,530,30.0,69.0,53.16193527007622,1810972.5634695827,0.0,54040.03840715121,0.029840340763428067,54344.2360047793,0.030008315476995943,36005011900,0,0,0,0,0
Bronx,2012101,Crotona Park East,BX03 Morrisania-Crotona Park East (CD 3 Approximation),4263,0.0,0.0006593476839111,1.3119951796922416e-06,0.0050242355208244,0.0,0.0593059698211017,0.0001626742761036,0.4645113201452758,3415,34,996,2300,19,804,358,1030,902,992,55000,604,355,42,126,34.0,81.0,58.86225631192074,1251776.6940212895,0.0,0.0,0.0,0.0,0.0,36005012101,0,0,0,0,0
Bronx,2012102,Longwood,BX02 Longwood-Hunts Point (CD 2 Approximation),4221,0.0,0.0004934308522461,3.3388410337424263e-06,0.0033403405376348,0.0,0.0318105332983009,0.0002470441285446,0.2193270161486342,1337,0,269,1036,0,212,236,522,373,372,43472,269,19,20,124,29.0,71.0,49.92011514933429,555874.034335573,0.0,0.0,0.0,0.0,0.0,36005012102,0,0,0,0,0
Bronx,2012500,Crotona Park East,BX03 Morrisania-Crotona Park East (CD 3 Approximation),4263,0.0,0.0008853050688881,1.1437359520923554e-05,0.0058390372568386,0.0,0.0777939669822124,0.001280171472434,0.4810194745443599,4030,43,700,3105,0,1098,265,1386,1253,1355,51875,788,265,221,365,27.0,79.0,49.76480559960628,1828804.1738933492,1.0,32208.13726368355,0.01761158341798592,47123.23616862868,0.025767240058462804,36005012500,1,0,0,0,0
Bronx,2012901,Longwood,BX02 Longwood-Hunts Point (CD 2 Approximation),4221,0.0,0.0007323005185082,1.4056401312124208e-05,0.004581714891913,0.0,0.0593381075481363,0.0013204384627536,0.3505769016927696,5469,393,1076,3969,0,1741,576,1739,1476,1485,40575,867,264,3,356,24.0,83.0,55.32275886651221,1682640.818139599,0.0,15176.521737640647,0.00901946605242851,20942.04238879864,0.012445937459162006,36005012901,1,0,0,0,0
Bronx,2013000,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation),4210,0.0,0.001148195027433,3.983154113678419e-06,0.0084097608479427,0.0,0.0568606385607372,0.0002548898810239,0.4175434179614571,1262,283,37,921,21,128,266,449,391,363,59083,237,135,93,54,5.0,47.0,25.29000480538203,1248909.1406763436,0.0,5594.044472680796,0.0044791444713514995,16790.50223483272,0.013444134315279225,36005013000,0,0,0,0,0
Bronx,2013100,Longwood,BX02 Longwood-Hunts Point (CD 2 Approximation),4221,0.0,0.0006076979858728,7.456343766510548e-06,0.0039308681918547,0.0,0.0726404274658523,0.0011178304962724,0.4461116514018912,4822,257,1298,3267,0,1046,480,2107,1759,1829,17410,1137,363,174,601,27.0,88.0,52.895606170745495,2477240.1606189464,0.0,20165.712176844107,0.008140394499258255,31109.000132153968,0.012557926609901756,36005013100,0,0,0,0,0
Bronx,2013200,Throgs Neck-Schuylerville,BX10 Co-op City-Throgs Neck (CD 10 Approximation),4210,0.0,0.0034934987250677,1.5839609899209063e-05,0.0242648916326573,0.0,0.1796415647212602,0.001424560530202,0.8903840189854972,7249,1706,1288,3618,559,1530,1154,2592,2348,2339,104651,1183,848,621,236,0.0,44.0,16.481307121388703,6520129.570037207,0.0,0.0,0.0,0.0,0.0,36005013200,0,0,0,0,0
Bronx,2013300,Morrisania,BX03 Morrisania-Crotona Park East (CD 3 Approximation),4263,0.0,0.0007820790219807,1.127024300395374e-05,0.0047898251243401,0.0,0.0848556594707679,0.0015765987718973,0.489409117375176,6038,38,1803,4049,0,1515,552,2272,1733,1925,34055,999,432,71,458,55.0,91.0,67.79680746844926,1734820.973327438,0.0,52190.52378504649,0.030084097775774244,52797.166213674645,0.030433783673025416,36005013300,0,0,0,0,0
Bronx,2013500,Morrisania,BX03 Morrisania-Crotona Park East (CD 3 Approximation),4263,0.0,0.0005051890072096,5.338924034986381e-06,0.0034739349227677,0.0,0.0422328654317266,0.0005124067503538,0.2840023321716997,3125,69,1393,1585,49,1021,395,1479,1278,1219,27602,840,83,15,213,46.0,99.0,78.5570313797111,1807153.6254094557,0.0,0.0,0.0,0.0,0.0,36005013500,0,0,0,0,0
