                                            mean     sd  hdi_3%  hdi_97%  mcse_mean  mcse_sd  ess_bulk  ess_tail  r_hat
p_y[206]                                   0.001  0.001   0.000    0.002      0.000    0.000   17637.0   18853.0    1.0
p_y[207]                                   0.002  0.004   0.000    0.006      0.000    0.000   14924.0   17029.0    1.0
p_y[208]                                   0.002  0.003   0.000    0.006      0.000    0.000   17887.0   16623.0    1.0
p_y[209]                                   0.005  0.008   0.000    0.019      0.000    0.000   17603.0   15355.0    1.0
p_y[210]                                   0.002  0.003   0.000    0.008      0.000    0.000   16648.0   13709.0    1.0
p_y[211]                                   0.001  0.004   0.000    0.005      0.000    0.000   12482.0   11900.0    1.0
p_y[212]                                   0.004  0.006   0.000    0.012      0.000    0.000   18123.0   17679.0    1.0
p_y[213]                                   0.001  0.003   0.000    0.002      0.000    0.000   13929.0   13680.0    1.0
p_y[214]                                   0.000  0.001   0.000    0.001      0.000    0.000   11480.0   15148.0    1.0
p_y[215]                                   0.012  0.027   0.000    0.048      0.000    0.001   11212.0   13363.0    1.0
p_y[216]                                   0.002  0.003   0.000    0.006      0.000    0.000   17826.0   17129.0    1.0
p_y[217]                                   0.000  0.001   0.000    0.001      0.000    0.000   11881.0   10071.0    1.0
p_y[218]                                   0.001  0.002   0.000    0.003      0.000    0.000   17532.0   14829.0    1.0
p_y[219]                                   0.001  0.002   0.000    0.004      0.000    0.000   18810.0   19092.0    1.0
p_y[220]                                   0.015  0.027   0.000    0.052      0.000    0.001   20321.0   18705.0    1.0
p_y[221]                                   0.000  0.001   0.000    0.001      0.000    0.000   13421.0   11854.0    1.0
p_y[222]                                   0.001  0.002   0.000    0.004      0.000    0.000   16879.0   12676.0    1.0
p_y[223]                                   0.002  0.004   0.000    0.007      0.000    0.000   17210.0   13223.0    1.0
p_y[224]                                   0.001  0.003   0.000    0.004      0.000    0.000   18413.0   17458.0    1.0
p_y[225]                                   0.001  0.004   0.000    0.004      0.000    0.000   15528.0   11262.0    1.0
p_y[226]                                   0.001  0.001   0.000    0.002      0.000    0.000   13164.0   17454.0    1.0
p_y[227]                                   0.000  0.001   0.000    0.001      0.000    0.000   17865.0   15157.0    1.0
p_y[228]                                   0.001  0.002   0.000    0.004      0.000    0.000   17582.0   17585.0    1.0
p_y[229]                                   0.001  0.001   0.000    0.002      0.000    0.000   19270.0   19679.0    1.0
p_y[230]                                   0.001  0.002   0.000    0.003      0.000    0.000   15811.0   16135.0    1.0
p_y[231]                                   0.000  0.000   0.000    0.001      0.000    0.000   14777.0   18264.0    1.0
p_y[232]                                   0.001  0.002   0.000    0.003      0.000    0.000   17965.0   18986.0    1.0
p_y[233]                                   0.000  0.001   0.000    0.001      0.000    0.000   14798.0   14037.0    1.0
p_y[234]                                   0.001  0.001   0.000    0.002      0.000    0.000   17354.0   17756.0    1.0
p_y[235]                                   0.000  0.001   0.000    0.001      0.000    0.000   14051.0   14071.0    1.0
p_y[236]                                   0.001  0.003   0.000    0.005      0.000    0.000   18554.0   19668.0    1.0
p_y[237]                                   0.001  0.001   0.000    0.002      0.000    0.000   17221.0   18282.0    1.0
p_y[238]                                   0.000  0.001   0.000    0.002      0.000    0.000   18329.0   20872.0    1.0
p_y[239]                                   0.001  0.002   0.000    0.003      0.000    0.000   15589.0   14963.0    1.0
p_y[240]                                   0.000  0.000   0.000    0.000      0.000    0.000   11554.0   14700.0    1.0
p_y[241]                                   0.000  0.001   0.000    0.002      0.000    0.000   16471.0   18596.0    1.0
p_y[242]                                   0.001  0.003   0.000    0.004      0.000    0.000   16791.0   16294.0    1.0
p_y[243]                                   0.000  0.000   0.000    0.000      0.000    0.000   12097.0   16037.0    1.0
p_y[244]                                   0.000  0.001   0.000    0.001      0.000    0.000   13021.0   14973.0    1.0
p_y[245]                                   0.000  0.001   0.000    0.001      0.000    0.000   17282.0   18071.0    1.0
p_y[246]                                   0.000  0.001   0.000    0.001      0.000    0.000   11608.0   10459.0    1.0
p_y[247]                                   0.001  0.002   0.000    0.002      0.000    0.000   18260.0   18704.0    1.0
p_y[248]                                   0.000  0.001   0.000    0.001      0.000    0.000   11939.0   15566.0    1.0
p_y[249]                                   0.001  0.002   0.000    0.003      0.000    0.000   16925.0   17078.0    1.0
p_y[250]                                   0.000  0.001   0.000    0.001      0.000    0.000   12388.0   16170.0    1.0
p_y[251]                                   0.000  0.001   0.000    0.001      0.000    0.000   15552.0   18834.0    1.0
p_y[252]                                   0.000  0.002   0.000    0.001      0.000    0.000   14371.0   14294.0    1.0
p_y[253]                                   0.001  0.002   0.000    0.002      0.000    0.000   11711.0   14727.0    1.0
p_y[254]                                   0.001  0.002   0.000    0.003      0.000    0.000   14121.0    8927.0    1.0
p_y[255]                                   0.001  0.002   0.000    0.002      0.000    0.000   15181.0   18971.0    1.0
p_y[256]                                   0.000  0.001   0.000    0.001      0.000    0.000   14178.0   18263.0    1.0
p_y[257]                                   0.001  0.002   0.000    0.003      0.000    0.000   16063.0   15637.0    1.0
p_y[258]                                   0.000  0.001   0.000    0.001      0.000    0.000   15057.0   17322.0    1.0
p_y[259]                                   0.000  0.001   0.000    0.001      0.000    0.000   11508.0   13265.0    1.0
p_y[260]                                   0.001  0.002   0.000    0.003      0.000    0.000   13859.0   15305.0    1.0
p_y[261]                                   0.000  0.001   0.000    0.001      0.000    0.000   10642.0   14566.0    1.0
p_y[262]                                   0.000  0.001   0.000    0.001      0.000    0.000   12588.0   17272.0    1.0
p_y[263]                                   0.000  0.002   0.000    0.001      0.000    0.000   15753.0   17494.0    1.0
p_y[264]                                   0.001  0.002   0.000    0.002      0.000    0.000   11956.0   14622.0    1.0
p_y[265]                                   0.001  0.003   0.000    0.002      0.000    0.000   15722.0   16930.0    1.0
p_y[266]                                   0.000  0.001   0.000    0.001      0.000    0.000   10394.0   14912.0    1.0
p_y[267]                                   0.000  0.001   0.000    0.000      0.000    0.000   11158.0   14029.0    1.0
p_y[268]                                   0.003  0.007   0.000    0.010      0.000    0.000   16310.0   18136.0    1.0
p_y[269]                                   0.001  0.003   0.000    0.004      0.000    0.000   14963.0   17058.0    1.0
p_y[270]                                   0.000  0.001   0.000    0.001      0.000    0.000   12748.0   17574.0    1.0
p_y[271]                                   0.000  0.001   0.000    0.001      0.000    0.000   13387.0   15980.0    1.0
p_y[272]                                   0.000  0.003   0.000    0.001      0.000    0.000   13993.0   15101.0    1.0
p_y[273]                                   0.005  0.005   0.000    0.014      0.000    0.000   14149.0   13322.0    1.0
p_y[274]                                   0.001  0.002   0.000    0.003      0.000    0.000   13133.0   14871.0    1.0
p_y[275]                                   0.001  0.003   0.000    0.004      0.000    0.000   13191.0   17372.0    1.0
p_y[276]                                   0.002  0.005   0.000    0.008      0.000    0.000   14261.0   15291.0    1.0
p_y[277]                                   0.002  0.004   0.000    0.008      0.000    0.000   17764.0   16853.0    1.0
p_y[278]                                   0.032  0.027   0.000    0.080      0.000    0.000   15143.0    9381.0    1.0
p_y[279]                                   0.001  0.003   0.000    0.004      0.000    0.000   16474.0   13896.0    1.0
p_y[280]                                   0.001  0.001   0.000    0.002      0.000    0.000   17986.0   15802.0    1.0
p_y[281]                                   0.002  0.003   0.000    0.006      0.000    0.000   17196.0   17882.0    1.0
p_y[282]                                   0.002  0.004   0.000    0.008      0.000    0.000   15546.0   20462.0    1.0
p_y[283]                                   0.001  0.002   0.000    0.004      0.000    0.000   13818.0   19043.0    1.0
p_y[284]                                   0.000  0.001   0.000    0.001      0.000    0.000   14355.0   16189.0    1.0
p_y[285]                                   0.000  0.001   0.000    0.001      0.000    0.000   15255.0   18438.0    1.0
p_y[286]                                   0.000  0.002   0.000    0.002      0.000    0.000   15867.0   16925.0    1.0
p_y[287]                                   0.000  0.001   0.000    0.001      0.000    0.000   12791.0   14764.0    1.0
p_y[288]                                   0.001  0.003   0.000    0.003      0.000    0.000   12521.0   14538.0    1.0
p_y[289]                                   0.000  0.001   0.000    0.001      0.000    0.000   13884.0   17036.0    1.0
p_y[290]                                   0.002  0.004   0.000    0.007      0.000    0.000   12382.0   16486.0    1.0
p_y[291]                                   0.000  0.001   0.000    0.001      0.000    0.000   14542.0   15977.0    1.0
