geoid,tract_id,empirical_estimate,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,n_images_by_area
36061010900.0,36061010900.0,0.0,0.348526377100189,0.010034067900857133,0.9861558481865904,1669
36061011201.0,36061011201.0,0.0,0.36191016479538085,0.011079706266090459,0.990206042057229,639
36061011202.0,36061011202.0,0.0033222591362126247,0.5745872578307404,0.019680175754954336,0.9999954911403831,602
36061011203.0,36061011203.0,0.0,0.3728328340765312,0.012803963286467648,0.9856841520340277,648
36061011300.0,36061011300.0,0.0,0.2491228082686367,0.004761420249275944,0.9419177820685032,914
36061011402.0,36061011402.0,0.0,0.40210898131836365,0.018264611594245694,0.9936368816187799,754
36061011800.0,36061011800.0,0.0,0.4812347177517093,0.03943276176958377,0.9955006728394031,686
36061011900.0,36061011900.0,0.0,0.25215384745572167,0.005033496971191043,0.9466089481342543,952
36061012000.0,36061012000.0,0.0013175230566534915,0.451261775856963,0.019527252742914857,0.9988748918101918,759
36061012101.0,36061012101.0,0.0,0.1922523786208627,0.0021738052738482284,0.895078828996253,563
36061012102.0,36061012102.0,0.0,0.21004846892977302,0.0028990871273688545,0.9266964539060011,511
36061012200.0,36061012200.0,0.0008665511265164644,0.534124956649535,0.02154674300959065,0.9999072947929175,1154
36061012500.0,36061012500.0,0.0029791459781529296,0.3592617964224279,0.007232421836375328,0.9968463948202376,1007
36061012601.0,36061012601.0,0.0051813471502590676,0.65846587397384,0.04414801930082687,0.9999932574174634,193
36061012602.0,36061012602.0,0.0,0.359006291448306,0.0082951500568815,0.9931736858363309,412
36061012700.0,36061012700.0,0.0018814675446848542,0.2786226771704837,0.007650215120569454,0.9474190161262658,1063
36061013000.0,36061013000.0,0.0,0.4238239567187031,0.016809018399554308,0.9963368465024712,947
36061013100.0,36061013100.0,0.0025167785234899327,0.5808994243675819,0.01208682535509365,0.9999999634830831,1192
36061013201.0,36061013201.0,0.015463917525773196,1.0,1.0,1.0,388
36061013202.0,36061013202.0,0.023255813953488372,1.0,1.0,1.0,344
36061013300.0,36061013300.0,0.002244668911335578,0.32923662729157926,0.006891761334850255,0.9923512906604646,891
36061013601.0,36061013601.0,0.007220216606498195,1.0,1.0,1.0,277
36061013602.0,36061013602.0,0.0,0.500977269727097,0.020269080199911547,0.999385659703626,209
36061014801.0,36061014801.0,0.0,0.16107453184572912,0.003265275957956529,0.7888976157219205,139
36061014900.0,36061014900.0,0.0,0.42316475026730566,0.014574302988180339,0.9968502860192501,1147
36061015001.0,36061015001.0,0.0,0.27915898043256165,0.00536799235660689,0.9687182052905665,310
36061015002.0,36061015002.0,0.0,0.3218046405874365,0.00855160292417358,0.9787618395793518,424
36061015101.0,36061015101.0,0.00784313725490196,0.4182066006916377,0.0021119394023927764,0.9999782759176364,255
36061015301.0,36061015301.0,0.0,0.27445859932189454,0.0026265207935722706,0.9812058230794376,347
36061015302.0,36061015302.0,0.002288329519450801,0.2715041133109063,0.0035608682507005302,0.9704957362196504,437
36061015401.0,36061015401.0,0.0,0.22549554302697725,0.0046382005633163696,0.9075568531522815,131
36061015402.0,36061015402.0,0.0,0.231570600515977,0.001694980053962189,0.9658893938910678,173
36061015403.0,36061015403.0,0.0,0.14597952863420183,0.0008718617852216143,0.8326728699037168,91
36061015501.0,36061015501.0,0.0,0.18547040434167358,0.0018894550754585044,0.8828738032015208,233
36061015601.0,36061015601.0,0.0,0.30241268340833966,0.00857364768403313,0.9686929648381578,346
36061015602.0,36061015602.0,0.0,0.29455724343568956,0.008587875523623568,0.9662273393627367,294
36061015700.0,36061015700.0,0.0,0.4276544179292645,0.016942591914212844,0.9961790784456994,861
36061015801.0,36061015801.0,0.0,0.30571063944244015,0.012223816159598277,0.9609083905624803,431
36061015802.0,36061015802.0,0.0,0.2281828233482648,0.005567043507344441,0.9014315930884461,194
36061016001.0,36061016001.0,0.0,0.3768915812988599,0.012293967324835911,0.993361293348974,585
36061016100.0,36061016100.0,0.0,0.38434658483304845,0.011033718358408514,0.9927098426233,591
